bootstrap_replicate,full_minus_a2c_points,full_score,a2c_pointer_score
7840,1.378342912,75.77140733,74.39306442
7841,2.741126819,77.28061967,74.53949285
7842,0.7035003254,76.92079883,76.2172985
7843,1.0959386,77.18639408,76.09045548
7844,1.989963614,76.28141938,74.29145576
7845,1.373200681,76.62932679,75.25612611
7846,2.746765026,76.71134339,73.96457836
7847,1.085334385,76.00801245,74.92267807
7848,2.370444824,75.52352083,73.15307601
7849,2.645131791,77.16498004,74.51984824
7850,1.759953904,76.83670112,75.07674722
7851,2.634919376,77.74090994,75.10599056
7852,2.633082992,76.82945097,74.19636798
7853,2.549304997,76.87845506,74.32915006
7854,1.937704068,77.2652614,75.32755733
7855,0.6228395346,75.94344949,75.32060996
7856,1.33374502,75.84800912,74.5142641
7857,1.254966107,76.45593126,75.20096516
7858,2.888110457,76.74134673,73.85323628
7859,1.503958661,77.61045093,76.10649227
7860,3.115627507,76.90505971,73.78943221
7861,1.658868526,75.80329886,74.14443034
7862,1.036412968,76.90659209,75.87017912
7863,2.409187925,76.49347753,74.08428961
7864,1.089500402,75.71770873,74.62820833
7865,0.5497566312,76.26681758,75.71706095
7866,2.976408652,76.31786727,73.34145862
7867,2.963386597,77.51772016,74.55433357
7868,1.212692284,77.20473646,75.99204417
7869,1.705751142,76.99059014,75.284839
7870,1.920803561,77.24903959,75.32823603
7871,0.9546019075,76.23781766,75.28321575
7872,1.446090676,77.07668646,75.63059578
7873,1.138433436,76.8338289,75.69539546
7874,2.538168546,76.70594021,74.16777166
7875,1.709573783,77.85457074,76.14499695
7876,1.151231356,76.98274338,75.83151202
7877,1.599545395,75.75610415,74.15655876
7878,2.104251379,75.86781717,73.76356579
7879,2.74139836,77.82629996,75.0849016
7880,1.784124787,76.37653762,74.59241284
7881,1.655327257,77.41084828,75.75552103
7882,1.460938697,75.84926698,74.38832828
7883,1.482285551,76.80582538,75.32353982
7884,2.317749036,75.92258334,73.60483431
7885,1.908291033,77.14729525,75.23900422
7886,2.6552193,76.90346271,74.24824341
7887,1.077253476,76.35256723,75.27531376
7888,1.251316304,77.21643509,75.96511878
7889,0.3210625917,76.4381085,76.11704591
7890,2.822282943,75.89681607,73.07453312
7891,2.399205188,76.81543735,74.41623216
7892,3.069517493,75.70065418,72.63113669
7893,2.00746771,76.42698922,74.41952151
7894,1.183466385,77.55506592,76.37159954
7895,2.189264783,76.51715899,74.32789421
7896,1.375464168,77.81833161,76.44286744
7897,2.510191554,76.06050624,73.55031469
7898,0.8355067331,77.65694208,76.82143535
7899,2.870673167,76.33382525,73.46315208
7900,1.912445754,76.72167047,74.80922471
7901,3.505517638,77.8173766,74.31185896
7902,1.206818899,77.15991093,75.95309203
7903,2.218006964,76.04160116,73.8235942
7904,2.118967936,76.61695852,74.49799058
7905,1.679087837,76.65380311,74.97471527
7906,2.287662979,76.27820217,73.99053919
7907,2.510046686,76.31666697,73.80662029
7908,0.7297033068,77.59742186,76.86771855
7909,0.5542889979,77.40468325,76.85039425
7910,2.644788105,76.45405123,73.80926313
7911,1.933527467,76.06593727,74.13240981
7912,2.431372425,76.34318051,73.91180808
7913,2.825755856,76.80389676,73.9781409
7914,2.34363367,76.57756738,74.23393371
7915,2.048754707,76.98576466,74.93700995
7916,1.429087295,76.40476313,74.97567584
7917,2.011950841,76.78979018,74.77783934
7918,1.789165112,75.95293611,74.163771
7919,2.835107219,76.68798565,73.85287843
7920,2.223505692,76.74316443,74.51965874
7921,2.426017569,76.11139609,73.68537852
7922,2.87894088,77.22984866,74.35090778
7923,2.291145993,77.83011425,75.53896825
7924,1.986378553,77.47759321,75.49121466
7925,1.363173687,75.75368312,74.39050943
7926,2.246240305,77.87489368,75.62865338
7927,0.645316874,75.92348584,75.27816896
7928,2.642576208,77.92057623,75.27800003
7929,1.883766873,76.69018888,74.80642201
7930,1.23238799,76.77511777,75.54272978
7931,1.665028699,76.23511063,74.57008193
7932,0.7793258004,76.35786978,75.57854398
7933,2.369386677,77.32140791,74.95202123
7934,1.884494668,76.22276522,74.33827056
7935,2.231226346,76.35396345,74.1227371
7936,2.895536879,76.34073303,73.44519615
7937,1.784880497,76.47681435,74.69193385
7938,2.247046667,77.02350901,74.77646234
7939,3.043225373,76.0806045,73.03737912
7940,2.370277471,77.81557386,75.44529639
7941,2.886774947,76.5476487,73.66087376
7942,1.360134904,75.94435898,74.58422408
7943,1.515627439,75.8400293,74.32440186
7944,1.69009584,77.72009337,76.02999753
7945,1.600707212,76.59959625,74.99888903
7946,2.78438616,77.18357498,74.39918882
7947,2.410057751,76.57734,74.16728224
7948,1.037028995,77.55746725,76.52043826
7949,1.999013874,75.79888853,73.79987466
7950,1.325293657,76.08892462,74.76363097
7951,2.686315808,77.07377311,74.3874573
7952,1.148775442,77.10483625,75.95606081
7953,2.078040049,76.21644185,74.1384018
7954,2.072671604,77.25505589,75.18238428
7955,1.735167863,77.7705331,76.03536524
7956,2.159292292,77.794361,75.63506871
7957,1.532639889,76.10339032,74.57075043
7958,1.18895439,77.19626624,76.00731185
7959,3.445204656,76.63357775,73.1883731
7960,2.001694683,76.055674,74.05397932
7961,1.037648939,76.73592424,75.6982753
7962,1.328925685,75.75523,74.42630431
7963,0.8657135951,77.94827544,77.08256184
7964,1.617051034,76.49735726,74.88030623
7965,1.758885845,78.09854827,76.33966243
7966,0.9275344981,77.79011733,76.86258284
7967,1.825030319,77.3406576,75.51562729
7968,2.846069331,77.43311017,74.58704084
7969,2.910979646,76.65909758,73.74811793
7970,1.862939948,76.79507837,74.93213842
7971,0.6783793486,76.20058887,75.52220953
7972,1.382765866,77.49867514,76.11590928
7973,2.647380293,76.24528894,73.59790864
7974,1.874533452,76.81124746,74.936714
7975,3.558456889,77.13870071,73.58024382
7976,1.808497168,76.89695199,75.08845482
7977,1.160529067,77.31210793,76.15157886
7978,1.578887751,76.96438588,75.38549813
7979,1.773232951,76.29552557,74.52229262
7980,0.6536863529,77.56077858,76.90709223
7981,1.700537381,76.36287465,74.66233727
7982,2.352665809,76.64758928,74.29492347
7983,2.239429068,77.53409465,75.29466558
7984,2.632009301,76.75676392,74.12475462
7985,2.294077538,76.3853985,74.09132097
7986,1.584533003,76.19166623,74.60713323
7987,0.7494240018,76.99770114,76.24827714
7988,2.87710503,77.09524077,74.21813574
7989,1.623098744,78.13748872,76.51438998
7990,2.751153772,77.38107425,74.62992048
7991,1.900829991,75.95778182,74.05695183
7992,2.196904488,76.70810941,74.51120493
7993,0.6461840832,77.7201717,77.07398761
7994,2.894795079,75.52946373,72.63466865
7995,2.662238148,76.79967487,74.13743672
7996,1.349933685,75.96164069,74.61170701
7997,2.332904139,76.86966494,74.5367608
7998,2.22828793,77.43947785,75.21118992
7999,2.437985913,76.48247404,74.04448813
8000,1.957909807,78.01203103,76.05412122
8001,3.265997979,77.17178386,73.90578589
8002,2.573417563,76.23912332,73.66570576
8003,1.678455523,76.13659782,74.4581423
8004,1.924541319,76.24613671,74.32159539
8005,1.609735459,75.9032313,74.29349584
8006,1.969100912,76.50746098,74.53836007
8007,1.810973353,76.8581621,75.04718875
8008,1.510848461,76.31151656,74.8006681
8009,1.980067575,76.69764189,74.71757431
8010,2.265514426,76.4232571,74.15774268
8011,2.781828605,76.76901285,73.98718424
8012,1.039421736,77.41487789,76.37545615
8013,2.84903622,76.56617891,73.71714269
8014,1.906068467,76.68045681,74.77438835
8015,1.012511224,75.4539661,74.44145487
8016,2.901133217,76.68064702,73.7795138
8017,2.233708378,76.29050485,74.05679647
8018,2.896196036,76.92482558,74.02862954
8019,2.084398313,76.45752244,74.37312412
8020,1.993438922,75.8273876,73.83394867
8021,2.145892464,76.51726004,74.37136758
8022,3.054040197,77.6716775,74.6176373
8023,2.235504931,77.01075895,74.77525402
8024,1.43594051,76.96558287,75.52964236
8025,1.720709479,77.10771369,75.38700421
8026,2.255493746,75.62540798,73.36991424
8027,2.271383431,76.4399028,74.16851937
8028,2.374377834,76.43563098,74.06125314
8029,1.266565643,76.99731827,75.73075263
8030,1.643996205,77.45531959,75.81132338
8031,1.368641535,76.7294216,75.36078007
8032,1.635325208,75.3416282,73.70630299
8033,1.515794807,77.18522436,75.66942956
8034,1.914466278,76.77182333,74.85735706
8035,1.918781257,76.73235553,74.81357427
8036,1.186947753,75.89170438,74.70475663
8037,0.7609368696,77.36602525,76.60508838
8038,2.708201877,76.1210473,73.41284543
8039,2.454125652,77.88198221,75.42785656
8040,3.130770461,76.1956868,73.06491634
8041,2.545553798,77.02774552,74.48219172
8042,1.622691921,76.4031498,74.78045787
8043,0.9917478871,77.04521803,76.05347014
8044,2.003780576,75.83474157,73.83096099
8045,3.590763997,76.41277026,72.82200626
8046,2.329965966,76.7079521,74.37798614
8047,1.418688707,75.8479553,74.42926659
8048,1.508123751,75.45824304,73.95011929
8049,2.050670746,77.50126029,75.45058954
8050,2.358081669,76.84741871,74.48933704
8051,1.783507229,76.21513093,74.4316237
8052,1.845999435,76.17995306,74.33395362
8053,1.604978731,75.65016961,74.04519088
8054,1.741032269,76.75625489,75.01522262
8055,2.006349055,76.72432231,74.71797325
8056,2.203749295,78.55261884,76.34886954
8057,2.607408073,76.06532166,73.45791359
8058,2.149945755,76.87948616,74.72954041
8059,1.980929901,77.34559276,75.36466285
8060,0.7685952716,76.30409872,75.53550345
8061,2.33491203,78.1768172,75.84190517
8062,1.395044079,76.42498766,75.02994358
8063,2.418910063,76.41058807,73.991678
8064,2.392422266,77.77527708,75.38285482
8065,1.675532085,76.1787213,74.50318922
8066,2.209844357,76.07007832,73.86023396
8067,0.9787566007,76.9605105,75.9817539
8068,1.217060835,75.6913733,74.47431246
8069,1.209597252,77.21555684,76.00595959
8070,1.9505692,76.53047928,74.57991008
8071,1.246767707,77.4766749,76.22990719
8072,2.220181034,76.35166643,74.13148539
8073,2.694853038,77.50593497,74.81108193
8074,2.959128068,77.00463865,74.04551058
8075,1.151821167,75.67630466,74.5244835
8076,1.66787872,76.91632221,75.24844349
8077,1.490071107,76.84941002,75.35933892
8078,1.383292469,75.77651447,74.393222
8079,2.016265266,77.64142973,75.62516446
8080,1.804872799,77.16457172,75.35969892
8081,1.512772429,76.82628285,75.31351042
8082,1.168714473,76.98541965,75.81670518
8083,1.694126556,77.07077421,75.37664766
8084,2.265470338,77.28088715,75.01541681
8085,1.728276223,76.33333673,74.60506051
8086,3.046792712,77.25299332,74.20620061
8087,1.262359262,78.18209877,76.91973951
8088,3.523322271,77.03096811,73.50764584
8089,1.440987396,77.58106247,76.14007508
8090,2.010775521,75.88334197,73.87256645
8091,1.578283878,77.00726552,75.42898164
8092,2.457560913,75.57259643,73.11503552
8093,2.487035355,76.29896468,73.81192932
8094,1.888344831,76.67920627,74.79086144
8095,2.936390342,77.41593527,74.47954493
8096,1.946211216,76.53586999,74.58965877
8097,2.324923416,76.53811417,74.21319075
8098,2.524840941,77.74398491,75.21914397
8099,2.070660099,77.02374505,74.95308496
8100,1.485578296,77.08682846,75.60125016
8101,3.605983732,76.20481659,72.59883286
8102,3.046754216,76.55626295,73.50950873
8103,0.8572960777,75.53799212,74.68069604
8104,2.34670978,76.58908264,74.24237286
8105,2.142617904,77.06922662,74.92660872
8106,2.382647407,76.26266049,73.88001309
8107,1.246686867,76.60267641,75.35598954
8108,2.732498368,76.52368419,73.79118582
8109,1.361599433,75.9808188,74.61921937
8110,3.059353602,76.931392,73.87203839
8111,2.164074253,77.14447591,74.98040166
8112,2.822338567,76.92041119,74.09807263
8113,1.925687116,76.21242695,74.28673983
8114,1.703828882,77.10546566,75.40163678
8115,0.7573484929,76.96719897,76.20985047
8116,2.627057845,77.57326861,74.94621076
8117,3.088861527,77.72385777,74.63499624
8118,1.193425916,75.59297009,74.39954418
8119,1.165543814,76.43294182,75.26739801
8120,1.857361206,76.33901287,74.48165167
8121,2.606405325,75.61783979,73.01143447
8122,2.296871281,76.35025306,74.05338178
8123,1.759719126,76.07652265,74.31680353
8124,2.013422453,76.20724619,74.19382374
8125,1.713959304,78.01089877,76.29693947
8126,2.800232478,76.57656865,73.77633618
8127,1.593372351,76.72238597,75.12901362
8128,1.075081327,76.29657813,75.22149681
8129,3.000211772,77.30297254,74.30276077
8130,1.575086934,77.85445381,76.27936687
8131,2.361444986,77.26680095,74.90535596
8132,2.084615535,76.37345689,74.28884135
8133,1.880725241,76.87166626,74.99094102
8134,2.627203171,76.28932358,73.66212041
8135,1.174680845,77.43817482,76.26349398
8136,1.749367729,77.20468101,75.45531328
8137,1.358229947,77.73021496,76.37198501
8138,1.898551784,77.48046593,75.58191415
8139,2.312434724,76.16292491,73.85049019
8140,2.732176699,76.22567113,73.49349443
8141,1.803387632,76.17897074,74.37558311
8142,1.736848792,76.32509602,74.58824723
8143,2.756397683,78.55699079,75.80059311
8144,3.110287934,77.10109989,73.99081196
8145,1.760220246,76.84901907,75.08879882
8146,2.157024394,77.34228899,75.1852646
8147,1.268628743,78.42543273,77.15680399
8148,3.030794385,76.50525082,73.47445644
8149,2.039979358,77.25208442,75.21210506
8150,1.968648987,77.3881301,75.41948112
8151,1.780286806,77.21923176,75.43894495
8152,2.055484413,76.33828295,74.28279853
8153,2.856548568,76.51563861,73.65909005
8154,2.684133355,78.01695896,75.33282561
8155,2.228858298,75.97771744,73.74885914
8156,2.779546047,76.36137359,73.58182755
8157,2.328080703,76.62022653,74.29214582
8158,0.8619101855,76.94673859,76.0848284
8159,2.397922949,77.23063374,74.83271079
8160,1.477034558,76.45573144,74.97869688
8161,2.779136885,76.10509802,73.32596114
8162,1.334901092,75.47146885,74.13656776
8163,1.52359971,76.40502669,74.88142698
8164,2.831799805,77.14130834,74.30950853
8165,1.480608027,76.68654382,75.20593579
8166,0.793577321,76.10546759,75.31189027
8167,1.818360471,76.49332193,74.67496146
8168,3.324954637,77.23538776,73.91043313
8169,1.395722639,76.95913532,75.56341268
8170,2.695392811,77.39440074,74.69900793
8171,2.390193016,76.73332446,74.34313145
8172,1.885785269,76.05493509,74.16914982
8173,1.022891622,76.04989165,75.02700003
8174,1.615679716,75.46336897,73.84768925
8175,2.218720695,76.55874079,74.3400201
8176,1.540339662,76.55757947,75.0172398
8177,1.991526655,77.0275735,75.03604685
8178,0.8451100734,76.88189871,76.03678864
8179,2.369835891,76.67045052,74.30061463
8180,2.210289122,76.52501464,74.31472552
8181,2.314495446,77.08375744,74.769262
8182,1.62553949,76.34383321,74.71829372
8183,1.77121577,76.32794322,74.55672745
8184,1.260444638,76.66641763,75.40597299
8185,2.986042125,76.14575664,73.15971452
8186,1.110874465,76.52858194,75.41770747
8187,1.970548659,77.04321151,75.07266285
8188,2.227622115,76.23658991,74.00896779
8189,2.757737456,77.23291407,74.47517661
8190,2.293531512,75.86191358,73.56838207
8191,1.617987946,77.15346617,75.53547823
8192,1.642014531,77.35737356,75.71535903
8193,2.50639547,75.55497518,73.04857971
8194,2.656983307,77.83356763,75.17658433
8195,3.527402031,77.05245247,73.52505044
8196,0.9243423396,77.00048716,76.07614482
8197,1.456261663,76.31560366,74.859342
8198,2.967733259,77.21631714,74.24858388
8199,2.212741548,76.69485567,74.48211413
8200,2.055193199,77.21300369,75.15781049
8201,2.03531516,76.19611606,74.1608009
8202,2.043559717,77.77341067,75.72985095
8203,1.095446943,75.01204706,73.91660011
8204,2.059479781,78.00474322,75.94526344
8205,2.491183651,77.88721846,75.39603481
8206,2.053330435,77.25270052,75.19937008
8207,1.050093869,77.16930435,76.11921048
8208,1.824507521,75.62187478,73.79736726
8209,2.130555336,76.53566723,74.40511189
8210,1.127554493,77.20855903,76.08100454
8211,0.3138145504,75.91018169,75.59636714
8212,2.547732799,77.38075878,74.83302598
8213,2.048762823,76.39505551,74.34629268
8214,2.224664881,78.13661662,75.91195174
8215,1.164916381,76.03198922,74.86707284
8216,1.227836192,75.68059395,74.45275775
8217,1.451764998,76.14655231,74.69478731
8218,1.416084132,77.61007036,76.19398623
8219,3.60623915,77.06844657,73.46220742
8220,2.764508992,77.43787896,74.67336997
8221,1.452126568,76.7621057,75.30997913
8222,2.119525257,77.08755684,74.96803158
8223,1.623752703,76.97985534,75.35610263
8224,2.705075041,77.39640554,74.6913305
8225,0.9997186251,75.89226032,74.89254169
8226,1.196339131,77.64631441,76.44997528
8227,1.683780328,75.6811191,73.99733878
8228,1.295981158,76.44451037,75.14852922
8229,1.84529023,76.20226554,74.35697531
8230,0.9698310048,76.3735464,75.4037154
8231,3.234114628,76.66299513,73.4288805
8232,1.091052983,76.43232742,75.34127444
8233,1.604554935,76.50168412,74.89712918
8234,1.701650609,76.88631982,75.18466921
8235,1.987080095,76.94280396,74.95572386
8236,0.8143650091,77.31230225,76.49793724
8237,2.620310348,76.06574945,73.4454391
8238,3.269943789,77.30126954,74.03132575
8239,1.767601752,77.49177656,75.7241748
8240,1.212679793,75.80141257,74.58873278
8241,2.382633714,77.65731016,75.27467645
8242,2.87863489,76.59416752,73.71553263
8243,2.651980759,76.1475298,73.49554904
8244,3.163223781,77.12893503,73.96571124
8245,2.002005208,77.31128486,75.30927965
8246,1.567251735,76.0713188,74.50406707
8247,0.4559308051,77.25068458,76.79475377
8248,2.253348354,76.14907344,73.89572508
8249,2.222181315,76.43248843,74.21030712
8250,2.171960906,76.34211722,74.17015631
8251,2.610915367,77.52611007,74.9151947
8252,0.9742100003,76.4865961,75.5123861
8253,0.9127170361,76.96568642,76.05296939
8254,2.12885284,75.87442068,73.74556784
