model,training_seed,environment_interactions,weighted_coverage,series,q25,q75
a2c_pointer,44,6230.670391,0.4699659074,seed,,
a2c_pointer,44,6330.100559,0.4120192687,seed,,
a2c_pointer,44,6429.530726,0.3950617456,seed,,
a2c_pointer,44,6528.960894,0.4154019639,seed,,
a2c_pointer,44,6628.391061,0.4659794753,seed,,
a2c_pointer,44,6727.821229,0.4524699417,seed,,
a2c_pointer,44,6827.251397,0.4526868848,seed,,
a2c_pointer,44,6926.681564,0.492887071,seed,,
a2c_pointer,44,7026.111732,0.4644887271,seed,,
a2c_pointer,44,7125.541899,0.4349386427,seed,,
a2c_pointer,44,7224.972067,0.4361174573,seed,,
a2c_pointer,44,7324.402235,0.4463513015,seed,,
a2c_pointer,44,7423.832402,0.4728333501,seed,,
a2c_pointer,44,7523.26257,0.490914468,seed,,
a2c_pointer,44,7622.692737,0.4664876781,seed,,
a2c_pointer,44,7722.122905,0.4443861442,seed,,
a2c_pointer,44,7821.553073,0.4497321893,seed,,
a2c_pointer,44,7920.98324,0.4989441197,seed,,
a2c_pointer,44,8020.413408,0.5044024318,seed,,
a2c_pointer,44,8119.843575,0.4803913345,seed,,
a2c_pointer,44,8219.273743,0.4545082563,seed,,
a2c_pointer,44,8318.703911,0.4267903882,seed,,
a2c_pointer,44,8418.134078,0.4162343567,seed,,
a2c_pointer,44,8517.564246,0.4415070266,seed,,
a2c_pointer,44,8616.994413,0.496022903,seed,,
a2c_pointer,44,8716.424581,0.5545188264,seed,,
a2c_pointer,44,8815.854749,0.5062781748,seed,,
a2c_pointer,44,8915.284916,0.4808404481,seed,,
a2c_pointer,44,9014.715084,0.4743664383,seed,,
a2c_pointer,44,9114.145251,0.472271519,seed,,
a2c_pointer,44,9213.575419,0.47019829,seed,,
a2c_pointer,44,9313.005587,0.461335492,seed,,
a2c_pointer,44,9412.435754,0.4575661291,seed,,
a2c_pointer,44,9511.865922,0.4547866895,seed,,
a2c_pointer,44,9611.296089,0.443130054,seed,,
a2c_pointer,44,9710.726257,0.4277922127,seed,,
a2c_pointer,44,9810.156425,0.4149571647,seed,,
a2c_pointer,44,9909.586592,0.4062186684,seed,,
a2c_pointer,44,10009.01676,0.4754227255,seed,,
a2c_pointer,44,10108.44693,0.5322905173,seed,,
a2c_pointer,44,10207.87709,0.5438781145,seed,,
a2c_pointer,44,10307.30726,0.499541837,seed,,
a2c_pointer,44,10406.73743,0.4189262734,seed,,
a2c_pointer,44,10506.1676,0.446944274,seed,,
a2c_pointer,44,10605.59777,0.482728749,seed,,
a2c_pointer,44,10705.02793,0.5195519533,seed,,
a2c_pointer,44,10804.4581,0.4822621175,seed,,
a2c_pointer,44,10903.88827,0.4516202982,seed,,
a2c_pointer,44,11003.31844,0.4459756608,seed,,
a2c_pointer,44,11102.7486,0.4838995542,seed,,
a2c_pointer,44,11202.17877,0.5198898358,seed,,
a2c_pointer,44,11301.60894,0.5255063358,seed,,
a2c_pointer,44,11401.03911,0.5320727737,seed,,
a2c_pointer,44,11500.46927,0.5481385901,seed,,
a2c_pointer,44,11599.89944,0.5311047159,seed,,
a2c_pointer,44,11699.32961,0.4912938089,seed,,
a2c_pointer,44,11798.75978,0.4084470275,seed,,
a2c_pointer,44,11898.18994,0.5153898849,seed,,
a2c_pointer,44,11997.62011,0.4219489439,seed,,
a2c_pointer,44,12097.05028,0.4222025465,seed,,
a2c_pointer,44,12196.48045,0.4314994131,seed,,
a2c_pointer,44,12295.91061,0.4218836444,seed,,
a2c_pointer,44,12395.34078,0.421875,seed,,
a2c_pointer,44,12494.77095,0.4419892447,seed,,
a2c_pointer,44,12594.20112,0.4743663205,seed,,
a2c_pointer,44,12693.63128,0.4644851077,seed,,
a2c_pointer,44,12793.06145,0.4321481615,seed,,
a2c_pointer,44,12892.49162,0.4051456352,seed,,
a2c_pointer,44,12991.92179,0.4585407111,seed,,
a2c_pointer,44,13091.35196,0.4871522079,seed,,
a2c_pointer,44,13190.78212,0.4580381835,seed,,
a2c_pointer,44,13290.21229,0.4459489403,seed,,
a2c_pointer,44,13389.64246,0.434215294,seed,,
a2c_pointer,44,13489.07263,0.422761484,seed,,
a2c_pointer,44,13588.50279,0.45550406,seed,,
a2c_pointer,44,13687.93296,0.4745194081,seed,,
a2c_pointer,44,13787.36313,0.4846287023,seed,,
a2c_pointer,44,13886.7933,0.4748904161,seed,,
a2c_pointer,44,13986.22346,0.4805440591,seed,,
a2c_pointer,44,14085.65363,0.5214426596,seed,,
a2c_pointer,44,14185.0838,0.4004935551,seed,,
a2c_pointer,44,14284.51397,0.3852918701,seed,,
a2c_pointer,44,14383.94413,0.4420925351,seed,,
a2c_pointer,44,14483.3743,0.433655655,seed,,
a2c_pointer,44,14582.80447,0.4408139753,seed,,
a2c_pointer,44,14682.23464,0.4459597565,seed,,
a2c_pointer,44,14781.6648,0.4238836818,seed,,
a2c_pointer,44,14881.09497,0.4477196369,seed,,
a2c_pointer,44,14980.52514,0.4829176791,seed,,
a2c_pointer,44,15079.95531,0.4942790131,seed,,
a2c_pointer,44,15179.38547,0.466965108,seed,,
a2c_pointer,44,15278.81564,0.4527153642,seed,,
a2c_pointer,44,15378.24581,0.4864816303,seed,,
a2c_pointer,44,15477.67598,0.4987331453,seed,,
a2c_pointer,44,15577.10615,0.4951132461,seed,,
a2c_pointer,44,15676.53631,0.4764859427,seed,,
a2c_pointer,44,15775.96648,0.4809017182,seed,,
a2c_pointer,44,15875.39665,0.4731000955,seed,,
a2c_pointer,44,15974.82682,0.454110943,seed,,
a2c_pointer,44,16074.25698,0.4292879165,seed,,
a2c_pointer,44,16173.68715,0.456591418,seed,,
a2c_pointer,44,16273.11732,0.4620946623,seed,,
a2c_pointer,44,16372.54749,0.4475103861,seed,,
a2c_pointer,44,16471.97765,0.4664634243,seed,,
a2c_pointer,44,16571.40782,0.4879530793,seed,,
a2c_pointer,44,16670.83799,0.5086635001,seed,,
a2c_pointer,44,16770.26816,0.5109513483,seed,,
a2c_pointer,44,16869.69832,0.4420324117,seed,,
a2c_pointer,44,16969.12849,0.4683409816,seed,,
a2c_pointer,44,17068.55866,0.5037951819,seed,,
a2c_pointer,44,17167.98883,0.4603700056,seed,,
a2c_pointer,44,17267.41899,0.4448383964,seed,,
a2c_pointer,44,17366.84916,0.4376913953,seed,,
a2c_pointer,44,17466.27933,0.4456685164,seed,,
a2c_pointer,44,17565.7095,0.4772096507,seed,,
a2c_pointer,44,17665.13966,0.4725638735,seed,,
a2c_pointer,44,17764.56983,0.4411352531,seed,,
a2c_pointer,44,17864,0.4474468359,seed,,
a2c_pointer,45,66,0.21484375,seed,,
a2c_pointer,45,165.4301676,0.2070048598,seed,,
a2c_pointer,45,264.8603352,0.2078148277,seed,,
a2c_pointer,45,364.2905028,0.2688828371,seed,,
a2c_pointer,45,463.7206704,0.274147496,seed,,
a2c_pointer,45,563.150838,0.2867345216,seed,,
a2c_pointer,45,662.5810056,0.3007185478,seed,,
a2c_pointer,45,762.0111732,0.2820372327,seed,,
a2c_pointer,45,861.4413408,0.3152664063,seed,,
a2c_pointer,45,960.8715084,0.3232478415,seed,,
a2c_pointer,45,1060.301676,0.2931301541,seed,,
a2c_pointer,45,1159.731844,0.3222749562,seed,,
a2c_pointer,45,1259.162011,0.3199371271,seed,,
a2c_pointer,45,1358.592179,0.3140175344,seed,,
a2c_pointer,45,1458.022346,0.3777087728,seed,,
a2c_pointer,45,1557.452514,0.3183469779,seed,,
a2c_pointer,45,1656.882682,0.2620351826,seed,,
a2c_pointer,45,1756.312849,0.351694663,seed,,
a2c_pointer,45,1855.743017,0.3084203703,seed,,
a2c_pointer,45,1955.173184,0.3304547418,seed,,
a2c_pointer,45,2054.603352,0.3747796595,seed,,
a2c_pointer,45,2154.03352,0.3579089352,seed,,
a2c_pointer,45,2253.463687,0.3328144456,seed,,
a2c_pointer,45,2352.893855,0.3492522421,seed,,
a2c_pointer,45,2452.324022,0.3418542373,seed,,
a2c_pointer,45,2551.75419,0.3476545804,seed,,
a2c_pointer,45,2651.184358,0.3689230423,seed,,
a2c_pointer,45,2750.614525,0.3936160281,seed,,
a2c_pointer,45,2850.044693,0.3739851508,seed,,
a2c_pointer,45,2949.47486,0.365837698,seed,,
a2c_pointer,45,3048.905028,0.4385625269,seed,,
a2c_pointer,45,3148.335196,0.407798568,seed,,
a2c_pointer,45,3247.765363,0.373855655,seed,,
a2c_pointer,45,3347.195531,0.4147390014,seed,,
a2c_pointer,45,3446.625698,0.4276856378,seed,,
a2c_pointer,45,3546.055866,0.3751152361,seed,,
a2c_pointer,45,3645.486034,0.395767426,seed,,
a2c_pointer,45,3744.916201,0.3723328555,seed,,
a2c_pointer,45,3844.346369,0.3496561958,seed,,
a2c_pointer,45,3943.776536,0.3643483462,seed,,
a2c_pointer,45,4043.206704,0.3783186905,seed,,
a2c_pointer,45,4142.636872,0.3747350312,seed,,
a2c_pointer,45,4242.067039,0.3875329562,seed,,
a2c_pointer,45,4341.497207,0.4969959837,seed,,
a2c_pointer,45,4440.927374,0.3403087414,seed,,
a2c_pointer,45,4540.357542,0.3455095064,seed,,
a2c_pointer,45,4639.787709,0.4174358093,seed,,
a2c_pointer,45,4739.217877,0.4601574251,seed,,
a2c_pointer,45,4838.648045,0.4302014717,seed,,
a2c_pointer,45,4938.078212,0.3838254607,seed,,
a2c_pointer,45,5037.50838,0.4619310504,seed,,
a2c_pointer,45,5136.938547,0.4854061271,seed,,
a2c_pointer,45,5236.368715,0.4492957482,seed,,
a2c_pointer,45,5335.798883,0.4242075395,seed,,
a2c_pointer,45,5435.22905,0.4400079796,seed,,
a2c_pointer,45,5534.659218,0.4622254992,seed,,
a2c_pointer,45,5634.089385,0.4661206487,seed,,
a2c_pointer,45,5733.519553,0.4144584405,seed,,
a2c_pointer,45,5832.949721,0.4325781225,seed,,
a2c_pointer,45,5932.379888,0.4430617937,seed,,
a2c_pointer,45,6031.810056,0.4351579581,seed,,
a2c_pointer,45,6131.240223,0.4175147285,seed,,
a2c_pointer,45,6230.670391,0.4216499408,seed,,
a2c_pointer,45,6330.100559,0.446454561,seed,,
a2c_pointer,45,6429.530726,0.4668804482,seed,,
a2c_pointer,45,6528.960894,0.4659121797,seed,,
a2c_pointer,45,6628.391061,0.4601585025,seed,,
a2c_pointer,45,6727.821229,0.4479438,seed,,
a2c_pointer,45,6827.251397,0.4311398368,seed,,
a2c_pointer,45,6926.681564,0.4293876604,seed,,
a2c_pointer,45,7026.111732,0.4976216164,seed,,
a2c_pointer,45,7125.541899,0.451796112,seed,,
a2c_pointer,45,7224.972067,0.4496596987,seed,,
a2c_pointer,45,7324.402235,0.4553089006,seed,,
a2c_pointer,45,7423.832402,0.4549475078,seed,,
a2c_pointer,45,7523.26257,0.4478599331,seed,,
a2c_pointer,45,7622.692737,0.4476983349,seed,,
a2c_pointer,45,7722.122905,0.4514228406,seed,,
a2c_pointer,45,7821.553073,0.4413015026,seed,,
a2c_pointer,45,7920.98324,0.4581717896,seed,,
a2c_pointer,45,8020.413408,0.4562009594,seed,,
a2c_pointer,45,8119.843575,0.4166592762,seed,,
a2c_pointer,45,8219.273743,0.4403130623,seed,,
a2c_pointer,45,8318.703911,0.4745968662,seed,,
a2c_pointer,45,8418.134078,0.4987558321,seed,,
a2c_pointer,45,8517.564246,0.4629535986,seed,,
a2c_pointer,45,8616.994413,0.4470178477,seed,,
a2c_pointer,45,8716.424581,0.4512784263,seed,,
a2c_pointer,45,8815.854749,0.4558272174,seed,,
a2c_pointer,45,8915.284916,0.4331625068,seed,,
a2c_pointer,45,9014.715084,0.4488586024,seed,,
a2c_pointer,45,9114.145251,0.491342073,seed,,
a2c_pointer,45,9213.575419,0.470007475,seed,,
a2c_pointer,45,9313.005587,0.4550190126,seed,,
a2c_pointer,45,9412.435754,0.4452107861,seed,,
a2c_pointer,45,9511.865922,0.4534165503,seed,,
a2c_pointer,45,9611.296089,0.468952514,seed,,
a2c_pointer,45,9710.726257,0.4349046322,seed,,
a2c_pointer,45,9810.156425,0.4099923266,seed,,
a2c_pointer,45,9909.586592,0.5120231275,seed,,
a2c_pointer,45,10009.01676,0.4943969093,seed,,
a2c_pointer,45,10108.44693,0.455350296,seed,,
a2c_pointer,45,10207.87709,0.4136223082,seed,,
a2c_pointer,45,10307.30726,0.5109915827,seed,,
a2c_pointer,45,10406.73743,0.4999338549,seed,,
a2c_pointer,45,10506.1676,0.467756511,seed,,
a2c_pointer,45,10605.59777,0.4428591333,seed,,
a2c_pointer,45,10705.02793,0.4453152978,seed,,
a2c_pointer,45,10804.4581,0.4639790285,seed,,
a2c_pointer,45,10903.88827,0.4739319874,seed,,
a2c_pointer,45,11003.31844,0.4085787041,seed,,
a2c_pointer,45,11102.7486,0.4357859799,seed,,
a2c_pointer,45,11202.17877,0.4743279827,seed,,
a2c_pointer,45,11301.60894,0.4788585618,seed,,
a2c_pointer,45,11401.03911,0.4754455196,seed,,
a2c_pointer,45,11500.46927,0.475459555,seed,,
a2c_pointer,45,11599.89944,0.4267316896,seed,,
a2c_pointer,45,11699.32961,0.4295832399,seed,,
a2c_pointer,45,11798.75978,0.4415222818,seed,,
a2c_pointer,45,11898.18994,0.4575534031,seed,,
a2c_pointer,45,11997.62011,0.4592179706,seed,,
a2c_pointer,45,12097.05028,0.4392559654,seed,,
a2c_pointer,45,12196.48045,0.4562672863,seed,,
a2c_pointer,45,12295.91061,0.5471673946,seed,,
a2c_pointer,45,12395.34078,0.5142888466,seed,,
a2c_pointer,45,12494.77095,0.4783675485,seed,,
a2c_pointer,45,12594.20112,0.4483458839,seed,,
a2c_pointer,45,12693.63128,0.4449067169,seed,,
a2c_pointer,45,12793.06145,0.4525815859,seed,,
a2c_pointer,45,12892.49162,0.4567208959,seed,,
a2c_pointer,45,12991.92179,0.4388737806,seed,,
a2c_pointer,45,13091.35196,0.4031669772,seed,,
a2c_pointer,45,13190.78212,0.4118155023,seed,,
a2c_pointer,45,13290.21229,0.4462385,seed,,
a2c_pointer,45,13389.64246,0.4675319938,seed,,
a2c_pointer,45,13489.07263,0.4799542944,seed,,
a2c_pointer,45,13588.50279,0.4645062913,seed,,
a2c_pointer,45,13687.93296,0.3957470254,seed,,
a2c_pointer,45,13787.36313,0.4420565066,seed,,
a2c_pointer,45,13886.7933,0.4694607728,seed,,
a2c_pointer,45,13986.22346,0.4542264692,seed,,
a2c_pointer,45,14085.65363,0.4482729064,seed,,
a2c_pointer,45,14185.0838,0.4395221538,seed,,
a2c_pointer,45,14284.51397,0.4391303618,seed,,
a2c_pointer,45,14383.94413,0.5027575189,seed,,
a2c_pointer,45,14483.3743,0.478629297,seed,,
a2c_pointer,45,14582.80447,0.4459206034,seed,,
a2c_pointer,45,14682.23464,0.4302528743,seed,,
a2c_pointer,45,14781.6648,0.4625873828,seed,,
a2c_pointer,45,14881.09497,0.4608382226,seed,,
a2c_pointer,45,14980.52514,0.4290711064,seed,,
a2c_pointer,45,15079.95531,0.4475131451,seed,,
a2c_pointer,45,15179.38547,0.4575937393,seed,,
a2c_pointer,45,15278.81564,0.4649057649,seed,,
a2c_pointer,45,15378.24581,0.5007958076,seed,,
a2c_pointer,45,15477.67598,0.4893761355,seed,,
a2c_pointer,45,15577.10615,0.4502430137,seed,,
a2c_pointer,45,15676.53631,0.438919425,seed,,
a2c_pointer,45,15775.96648,0.4349057375,seed,,
a2c_pointer,45,15875.39665,0.463608055,seed,,
a2c_pointer,45,15974.82682,0.4491403931,seed,,
a2c_pointer,45,16074.25698,0.462513455,seed,,
a2c_pointer,45,16173.68715,0.4916786127,seed,,
a2c_pointer,45,16273.11732,0.4850963629,seed,,
a2c_pointer,45,16372.54749,0.4746442698,seed,,
a2c_pointer,45,16471.97765,0.460343379,seed,,
a2c_pointer,45,16571.40782,0.4738862421,seed,,
a2c_pointer,45,16670.83799,0.4824922192,seed,,
a2c_pointer,45,16770.26816,0.4873986859,seed,,
a2c_pointer,45,16869.69832,0.4998156075,seed,,
a2c_pointer,45,16969.12849,0.5132020492,seed,,
a2c_pointer,45,17068.55866,0.5250766711,seed,,
a2c_pointer,45,17167.98883,0.4635972732,seed,,
a2c_pointer,45,17267.41899,0.4376289873,seed,,
a2c_pointer,45,17366.84916,0.488346397,seed,,
a2c_pointer,45,17466.27933,0.4435091488,seed,,
a2c_pointer,45,17565.7095,0.4613277206,seed,,
a2c_pointer,45,17665.13966,0.4987715858,seed,,
a2c_pointer,45,17764.56983,0.5323001533,seed,,
a2c_pointer,45,17864,0.4726594258,seed,,
a2c_pointer,46,66,0.236328125,seed,,
a2c_pointer,46,165.4301676,0.2477788211,seed,,
a2c_pointer,46,264.8603352,0.2263154873,seed,,
a2c_pointer,46,364.2905028,0.3331991367,seed,,
a2c_pointer,46,463.7206704,0.2369959703,seed,,
a2c_pointer,46,563.150838,0.2587988827,seed,,
a2c_pointer,46,662.5810056,0.3134643922,seed,,
a2c_pointer,46,762.0111732,0.2856841961,seed,,
a2c_pointer,46,861.4413408,0.2895887842,seed,,
a2c_pointer,46,960.8715084,0.3159508701,seed,,
a2c_pointer,46,1060.301676,0.3016561454,seed,,
a2c_pointer,46,1159.731844,0.3317885011,seed,,
a2c_pointer,46,1259.162011,0.3539215258,seed,,
a2c_pointer,46,1358.592179,0.3345078708,seed,,
a2c_pointer,46,1458.022346,0.3662063356,seed,,
a2c_pointer,46,1557.452514,0.3580262295,seed,,
a2c_pointer,46,1656.882682,0.3313673459,seed,,
a2c_pointer,46,1756.312849,0.3192864017,seed,,
a2c_pointer,46,1855.743017,0.3392981844,seed,,
a2c_pointer,46,1955.173184,0.3277968884,seed,,
a2c_pointer,46,2054.603352,0.3509849571,seed,,
a2c_pointer,46,2154.03352,0.3866061889,seed,,
a2c_pointer,46,2253.463687,0.3289580708,seed,,
a2c_pointer,46,2352.893855,0.3472353391,seed,,
a2c_pointer,46,2452.324022,0.372886008,seed,,
a2c_pointer,46,2551.75419,0.3520480969,seed,,
a2c_pointer,46,2651.184358,0.3478116959,seed,,
a2c_pointer,46,2750.614525,0.3448174323,seed,,
a2c_pointer,46,2850.044693,0.3682131602,seed,,
a2c_pointer,46,2949.47486,0.3279578024,seed,,
a2c_pointer,46,3048.905028,0.4179254251,seed,,
a2c_pointer,46,3148.335196,0.4085434956,seed,,
a2c_pointer,46,3247.765363,0.4305263558,seed,,
a2c_pointer,46,3347.195531,0.4319920203,seed,,
a2c_pointer,46,3446.625698,0.4080734227,seed,,
a2c_pointer,46,3546.055866,0.3784779145,seed,,
a2c_pointer,46,3645.486034,0.3792295811,seed,,
a2c_pointer,46,3744.916201,0.4184711941,seed,,
a2c_pointer,46,3844.346369,0.4381329829,seed,,
a2c_pointer,46,3943.776536,0.404691202,seed,,
a2c_pointer,46,4043.206704,0.4019577919,seed,,
a2c_pointer,46,4142.636872,0.4389652624,seed,,
a2c_pointer,46,4242.067039,0.4370896804,seed,,
a2c_pointer,46,4341.497207,0.4209740647,seed,,
a2c_pointer,46,4440.927374,0.4680084672,seed,,
a2c_pointer,46,4540.357542,0.4136325943,seed,,
a2c_pointer,46,4639.787709,0.3996543322,seed,,
a2c_pointer,46,4739.217877,0.4405870304,seed,,
a2c_pointer,46,4838.648045,0.4843509451,seed,,
a2c_pointer,46,4938.078212,0.4633803699,seed,,
a2c_pointer,46,5037.50838,0.4318492515,seed,,
a2c_pointer,46,5136.938547,0.4371095167,seed,,
a2c_pointer,46,5236.368715,0.4457919158,seed,,
a2c_pointer,46,5335.798883,0.4261721604,seed,,
a2c_pointer,46,5435.22905,0.3745030445,seed,,
a2c_pointer,46,5534.659218,0.4102376808,seed,,
a2c_pointer,46,5634.089385,0.4416345407,seed,,
a2c_pointer,46,5733.519553,0.4497457368,seed,,
a2c_pointer,46,5832.949721,0.4355382164,seed,,
a2c_pointer,46,5932.379888,0.4699741748,seed,,
a2c_pointer,46,6031.810056,0.4710915677,seed,,
a2c_pointer,46,6131.240223,0.4569536951,seed,,
a2c_pointer,46,6230.670391,0.4481156341,seed,,
a2c_pointer,46,6330.100559,0.4612413457,seed,,
a2c_pointer,46,6429.530726,0.4515050561,seed,,
a2c_pointer,46,6528.960894,0.4161253876,seed,,
a2c_pointer,46,6628.391061,0.3971678129,seed,,
a2c_pointer,46,6727.821229,0.4027499866,seed,,
a2c_pointer,46,6827.251397,0.4217619888,seed,,
a2c_pointer,46,6926.681564,0.4135596841,seed,,
a2c_pointer,46,7026.111732,0.3946700652,seed,,
a2c_pointer,46,7125.541899,0.4598445245,seed,,
a2c_pointer,46,7224.972067,0.4634062284,seed,,
a2c_pointer,46,7324.402235,0.4462269382,seed,,
a2c_pointer,46,7423.832402,0.4678555654,seed,,
a2c_pointer,46,7523.26257,0.4511671987,seed,,
a2c_pointer,46,7622.692737,0.4357496299,seed,,
a2c_pointer,46,7722.122905,0.4502067903,seed,,
a2c_pointer,46,7821.553073,0.4755864819,seed,,
a2c_pointer,46,7920.98324,0.4399261116,seed,,
a2c_pointer,46,8020.413408,0.4054867399,seed,,
a2c_pointer,46,8119.843575,0.4615934664,seed,,
a2c_pointer,46,8219.273743,0.5108376007,seed,,
a2c_pointer,46,8318.703911,0.5339532886,seed,,
a2c_pointer,46,8418.134078,0.5131186353,seed,,
a2c_pointer,46,8517.564246,0.485194505,seed,,
a2c_pointer,46,8616.994413,0.4625703566,seed,,
a2c_pointer,46,8716.424581,0.4756945815,seed,,
a2c_pointer,46,8815.854749,0.4765625,seed,,
a2c_pointer,46,8915.284916,0.4649626268,seed,,
a2c_pointer,46,9014.715084,0.4433171515,seed,,
a2c_pointer,46,9114.145251,0.4966082775,seed,,
a2c_pointer,46,9213.575419,0.5025594278,seed,,
a2c_pointer,46,9313.005587,0.4830066224,seed,,
a2c_pointer,46,9412.435754,0.4647993767,seed,,
a2c_pointer,46,9511.865922,0.4544516888,seed,,
a2c_pointer,46,9611.296089,0.4557038811,seed,,
a2c_pointer,46,9710.726257,0.4644565367,seed,,
a2c_pointer,46,9810.156425,0.4294397065,seed,,
a2c_pointer,46,9909.586592,0.4090463294,seed,,
a2c_pointer,46,10009.01676,0.420093957,seed,,
a2c_pointer,46,10108.44693,0.3944095009,seed,,
a2c_pointer,46,10207.87709,0.4560861196,seed,,
a2c_pointer,46,10307.30726,0.4984004043,seed,,
a2c_pointer,46,10406.73743,0.4427189433,seed,,
a2c_pointer,46,10506.1676,0.465468033,seed,,
a2c_pointer,46,10605.59777,0.463437967,seed,,
a2c_pointer,46,10705.02793,0.4483617507,seed,,
a2c_pointer,46,10804.4581,0.4381705209,seed,,
a2c_pointer,46,10903.88827,0.4855711579,seed,,
a2c_pointer,46,11003.31844,0.5055338101,seed,,
a2c_pointer,46,11102.7486,0.4683269533,seed,,
a2c_pointer,46,11202.17877,0.4962892629,seed,,
a2c_pointer,46,11301.60894,0.5175192039,seed,,
a2c_pointer,46,11401.03911,0.4637408681,seed,,
a2c_pointer,46,11500.46927,0.4586608826,seed,,
a2c_pointer,46,11599.89944,0.4439441915,seed,,
a2c_pointer,46,11699.32961,0.4529891018,seed,,
a2c_pointer,46,11798.75978,0.4443393999,seed,,
a2c_pointer,46,11898.18994,0.4397742424,seed,,
a2c_pointer,46,11997.62011,0.4772419992,seed,,
a2c_pointer,46,12097.05028,0.4666255981,seed,,
a2c_pointer,46,12196.48045,0.4558826566,seed,,
a2c_pointer,46,12295.91061,0.4464847561,seed,,
a2c_pointer,46,12395.34078,0.4941318132,seed,,
a2c_pointer,46,12494.77095,0.5064575423,seed,,
a2c_pointer,46,12594.20112,0.4770415312,seed,,
a2c_pointer,46,12693.63128,0.4405070455,seed,,
a2c_pointer,46,12793.06145,0.4501779849,seed,,
a2c_pointer,46,12892.49162,0.4718719234,seed,,
a2c_pointer,46,12991.92179,0.4373048579,seed,,
a2c_pointer,46,13091.35196,0.4525435773,seed,,
a2c_pointer,46,13190.78212,0.4558686556,seed,,
a2c_pointer,46,13290.21229,0.4486903167,seed,,
a2c_pointer,46,13389.64246,0.4469512163,seed,,
a2c_pointer,46,13489.07263,0.4747734222,seed,,
a2c_pointer,46,13588.50279,0.4733160198,seed,,
a2c_pointer,46,13687.93296,0.4081258621,seed,,
a2c_pointer,46,13787.36313,0.4079680196,seed,,
a2c_pointer,46,13886.7933,0.4145116083,seed,,
a2c_pointer,46,13986.22346,0.4616409085,seed,,
a2c_pointer,46,14085.65363,0.4811002487,seed,,
a2c_pointer,46,14185.0838,0.4263099558,seed,,
a2c_pointer,46,14284.51397,0.4242319242,seed,,
a2c_pointer,46,14383.94413,0.4325331941,seed,,
a2c_pointer,46,14483.3743,0.4716402509,seed,,
a2c_pointer,46,14582.80447,0.53393543,seed,,
a2c_pointer,46,14682.23464,0.4963790831,seed,,
a2c_pointer,46,14781.6648,0.4852425441,seed,,
a2c_pointer,46,14881.09497,0.5407872818,seed,,
a2c_pointer,46,14980.52514,0.5112009935,seed,,
a2c_pointer,46,15079.95531,0.4603001291,seed,,
a2c_pointer,46,15179.38547,0.3894683857,seed,,
a2c_pointer,46,15278.81564,0.4943001612,seed,,
a2c_pointer,46,15378.24581,0.4943799265,seed,,
a2c_pointer,46,15477.67598,0.4563537306,seed,,
a2c_pointer,46,15577.10615,0.4371036299,seed,,
a2c_pointer,46,15676.53631,0.4217100307,seed,,
a2c_pointer,46,15775.96648,0.570996324,seed,,
a2c_pointer,46,15875.39665,0.5028757842,seed,,
a2c_pointer,46,15974.82682,0.4901746352,seed,,
a2c_pointer,46,16074.25698,0.5345917166,seed,,
a2c_pointer,46,16173.68715,0.4869729238,seed,,
a2c_pointer,46,16273.11732,0.473699691,seed,,
a2c_pointer,46,16372.54749,0.4848410901,seed,,
a2c_pointer,46,16471.97765,0.5118654838,seed,,
a2c_pointer,46,16571.40782,0.4864931952,seed,,
a2c_pointer,46,16670.83799,0.4224949595,seed,,
a2c_pointer,46,16770.26816,0.4460056433,seed,,
a2c_pointer,46,16869.69832,0.4715027073,seed,,
a2c_pointer,46,16969.12849,0.4852294932,seed,,
a2c_pointer,46,17068.55866,0.4389093052,seed,,
a2c_pointer,46,17167.98883,0.4453852609,seed,,
a2c_pointer,46,17267.41899,0.456408739,seed,,
a2c_pointer,46,17366.84916,0.4414289747,seed,,
a2c_pointer,46,17466.27933,0.4442164665,seed,,
a2c_pointer,46,17565.7095,0.4309474595,seed,,
a2c_pointer,46,17665.13966,0.408777524,seed,,
a2c_pointer,46,17764.56983,0.4282305057,seed,,
a2c_pointer,46,17864,0.4838173153,seed,,
a2c_pointer,-1,66,0.224609375,median,0.21484375,0.236328125
a2c_pointer,-1,165.4301676,0.2070048598,median,0.2012409911,0.2218927061
a2c_pointer,-1,264.8603352,0.2248661489,median,0.2078148277,0.2260187831
a2c_pointer,-1,364.2905028,0.2622872526,median,0.2590171962,0.2688828371
a2c_pointer,-1,463.7206704,0.2376472771,median,0.2369959703,0.2398509945
a2c_pointer,-1,563.150838,0.2587988827,median,0.2471144897,0.2766273995
a2c_pointer,-1,662.5810056,0.2889748568,median,0.2878517764,0.3007185478
a2c_pointer,-1,762.0111732,0.2820372327,median,0.2659571018,0.2838187538
a2c_pointer,-1,861.4413408,0.2903857151,median,0.2895887842,0.3126425292
a2c_pointer,-1,960.8715084,0.318793052,median,0.3159508701,0.3232478415
a2c_pointer,-1,1060.301676,0.2931301541,median,0.2710002832,0.2967279157
a2c_pointer,-1,1159.731844,0.3222749562,median,0.2898032481,0.3317885011
a2c_pointer,-1,1259.162011,0.3199371271,median,0.3134596709,0.3271959532
a2c_pointer,-1,1358.592179,0.3108715883,median,0.2786537025,0.3140175344
a2c_pointer,-1,1458.022346,0.3707325779,median,0.3662063356,0.3754657312
a2c_pointer,-1,1557.452514,0.2965900488,median,0.2936891301,0.3183469779
