record_type,model,model_label,seed,episodes_seen,environment_interactions,safe_weighted_coverage,curve_source,q25,median,q75
seed,traditional_ppo,传统PPO,43,2000,11614,0.28125,training_batch,,,
seed,traditional_ppo,传统PPO,43,2016,11716,0.213010204082,training_batch,,,
seed,traditional_ppo,传统PPO,43,2032,11807,0.298828125,training_batch,,,
seed,traditional_ppo,传统PPO,43,2048,11902,0.259375,training_batch,,,
seed,traditional_ppo,传统PPO,43,2064,12005,0.241071428571,training_batch,,,
seed,traditional_ppo,传统PPO,43,2080,12093,0.283203125,training_batch,,,
seed,traditional_ppo,传统PPO,43,2096,12191,0.2859375,training_batch,,,
seed,traditional_ppo,传统PPO,43,2112,12301,0.261479591837,training_batch,,,
seed,traditional_ppo,传统PPO,43,2128,12381,0.2578125,training_batch,,,
seed,traditional_ppo,传统PPO,43,2144,12471,0.2484375,training_batch,,,
seed,traditional_ppo,传统PPO,43,2160,12566,0.201530612245,training_batch,,,
seed,traditional_ppo,传统PPO,43,2176,12650,0.271484375,training_batch,,,
seed,traditional_ppo,传统PPO,43,2192,12744,0.2546875,training_batch,,,
seed,traditional_ppo,传统PPO,43,2208,12847,0.232142857143,training_batch,,,
seed,traditional_ppo,传统PPO,43,2224,12944,0.314453125,training_batch,,,
seed,traditional_ppo,传统PPO,43,2240,13047,0.275,training_batch,,,
seed,traditional_ppo,传统PPO,43,2256,13153,0.25637755102,training_batch,,,
seed,traditional_ppo,传统PPO,43,2272,13238,0.265625,training_batch,,,
seed,traditional_ppo,传统PPO,43,2288,13342,0.3,training_batch,,,
seed,traditional_ppo,传统PPO,43,2304,13437,0.233418367347,training_batch,,,
seed,traditional_ppo,传统PPO,43,2320,13544,0.357421875,training_batch,,,
seed,traditional_ppo,传统PPO,43,2336,13640,0.2609375,training_batch,,,
seed,traditional_ppo,传统PPO,43,2352,13745,0.244897959184,training_batch,,,
seed,traditional_ppo,传统PPO,43,2368,13832,0.291015625,training_batch,,,
seed,traditional_ppo,传统PPO,43,2384,13934,0.2828125,training_batch,,,
seed,traditional_ppo,传统PPO,43,2400,14040,0.257653061224,training_batch,,,
seed,traditional_ppo,传统PPO,43,2416,14135,0.31640625,training_batch,,,
seed,traditional_ppo,传统PPO,43,2432,14236,0.2625,training_batch,,,
seed,traditional_ppo,传统PPO,43,2448,14334,0.205357142857,training_batch,,,
seed,traditional_ppo,传统PPO,43,2464,14427,0.298828125,training_batch,,,
seed,traditional_ppo,传统PPO,43,2480,14514,0.225,training_batch,,,
seed,traditional_ppo,传统PPO,43,2496,14614,0.223214285714,training_batch,,,
seed,traditional_ppo,传统PPO,43,2500,14638,0.3046875,training_batch,,,
seed,traditional_ppo,传统PPO,43,2516,14729,0.25,training_batch,,,
seed,traditional_ppo,传统PPO,43,2532,14826,0.224489795918,training_batch,,,
seed,traditional_ppo,传统PPO,43,2548,14922,0.3359375,training_batch,,,
seed,traditional_ppo,传统PPO,43,2564,15027,0.28125,training_batch,,,
seed,traditional_ppo,传统PPO,43,2580,15133,0.247448979592,training_batch,,,
seed,traditional_ppo,传统PPO,43,2596,15226,0.296875,training_batch,,,
seed,traditional_ppo,传统PPO,43,2612,15319,0.240625,training_batch,,,
seed,traditional_ppo,传统PPO,43,2628,15410,0.207908163265,training_batch,,,
seed,traditional_ppo,传统PPO,43,2644,15504,0.3046875,training_batch,,,
seed,traditional_ppo,传统PPO,43,2660,15608,0.290625,training_batch,,,
seed,traditional_ppo,传统PPO,43,2676,15709,0.224489795918,training_batch,,,
seed,traditional_ppo,传统PPO,43,2692,15798,0.3046875,training_batch,,,
seed,traditional_ppo,传统PPO,43,2708,15904,0.2875,training_batch,,,
seed,traditional_ppo,传统PPO,43,2724,16017,0.261479591837,training_batch,,,
seed,traditional_ppo,传统PPO,43,2740,16107,0.283203125,training_batch,,,
seed,traditional_ppo,传统PPO,43,2756,16210,0.2953125,training_batch,,,
seed,traditional_ppo,传统PPO,43,2772,16305,0.216836734694,training_batch,,,
seed,traditional_ppo,传统PPO,43,2788,16398,0.310546875,training_batch,,,
seed,traditional_ppo,传统PPO,43,2804,16505,0.3015625,training_batch,,,
seed,traditional_ppo,传统PPO,43,2820,16611,0.257653061224,training_batch,,,
seed,traditional_ppo,传统PPO,43,2836,16703,0.306640625,training_batch,,,
seed,traditional_ppo,传统PPO,43,2852,16796,0.2484375,training_batch,,,
seed,traditional_ppo,传统PPO,43,2868,16908,0.257653061224,training_batch,,,
seed,traditional_ppo,传统PPO,43,2884,17004,0.31640625,training_batch,,,
seed,traditional_ppo,传统PPO,43,2900,17099,0.2484375,training_batch,,,
seed,traditional_ppo,传统PPO,43,2916,17206,0.248724489796,training_batch,,,
seed,traditional_ppo,传统PPO,43,2932,17294,0.30859375,training_batch,,,
seed,traditional_ppo,传统PPO,43,2948,17392,0.25625,training_batch,,,
seed,traditional_ppo,传统PPO,43,2964,17490,0.219387755102,training_batch,,,
seed,traditional_ppo,传统PPO,43,2980,17573,0.26953125,training_batch,,,
seed,traditional_ppo,传统PPO,43,2996,17679,0.3,training_batch,,,
seed,traditional_ppo,传统PPO,43,3000,17702,0.19387755102,training_batch,,,
seed,traditional_ppo,传统PPO,44,16,80,0.26953125,training_batch,,,
seed,traditional_ppo,传统PPO,44,32,153,0.1765625,training_batch,,,
seed,traditional_ppo,传统PPO,44,48,235,0.173469387755,training_batch,,,
seed,traditional_ppo,传统PPO,44,64,327,0.306640625,training_batch,,,
seed,traditional_ppo,传统PPO,44,80,410,0.2171875,training_batch,,,
seed,traditional_ppo,传统PPO,44,96,500,0.188775510204,training_batch,,,
seed,traditional_ppo,传统PPO,44,112,557,0.158203125,training_batch,,,
seed,traditional_ppo,传统PPO,44,128,634,0.1953125,training_batch,,,
seed,traditional_ppo,传统PPO,44,144,733,0.216836734694,training_batch,,,
seed,traditional_ppo,传统PPO,44,160,826,0.287109375,training_batch,,,
seed,traditional_ppo,传统PPO,44,176,902,0.1953125,training_batch,,,
seed,traditional_ppo,传统PPO,44,192,989,0.192602040816,training_batch,,,
seed,traditional_ppo,传统PPO,44,208,1061,0.21484375,training_batch,,,
seed,traditional_ppo,传统PPO,44,224,1147,0.23125,training_batch,,,
seed,traditional_ppo,传统PPO,44,240,1241,0.201530612245,training_batch,,,
seed,traditional_ppo,传统PPO,44,250,1292,0.26875,training_batch,,,
seed,traditional_ppo,传统PPO,44,266,1371,0.2046875,training_batch,,,
seed,traditional_ppo,传统PPO,44,282,1468,0.213010204082,training_batch,,,
seed,traditional_ppo,传统PPO,44,298,1562,0.30859375,training_batch,,,
seed,traditional_ppo,传统PPO,44,314,1650,0.246875,training_batch,,,
seed,traditional_ppo,传统PPO,44,330,1736,0.18112244898,training_batch,,,
seed,traditional_ppo,传统PPO,44,346,1816,0.2578125,training_batch,,,
seed,traditional_ppo,传统PPO,44,362,1905,0.253125,training_batch,,,
seed,traditional_ppo,传统PPO,44,378,1998,0.211734693878,training_batch,,,
seed,traditional_ppo,传统PPO,44,394,2078,0.224609375,training_batch,,,
seed,traditional_ppo,传统PPO,44,410,2188,0.296875,training_batch,,,
seed,traditional_ppo,传统PPO,44,426,2285,0.219387755102,training_batch,,,
seed,traditional_ppo,传统PPO,44,442,2367,0.265625,training_batch,,,
seed,traditional_ppo,传统PPO,44,458,2463,0.2609375,training_batch,,,
seed,traditional_ppo,传统PPO,44,474,2554,0.201530612245,training_batch,,,
seed,traditional_ppo,传统PPO,44,490,2641,0.29296875,training_batch,,,
seed,traditional_ppo,传统PPO,44,500,2697,0.2325,training_batch,,,
seed,traditional_ppo,传统PPO,44,516,2797,0.224489795918,training_batch,,,
seed,traditional_ppo,传统PPO,44,532,2879,0.24609375,training_batch,,,
seed,traditional_ppo,传统PPO,44,548,2976,0.259375,training_batch,,,
seed,traditional_ppo,传统PPO,44,564,3072,0.205357142857,training_batch,,,
seed,traditional_ppo,传统PPO,44,580,3155,0.263671875,training_batch,,,
seed,traditional_ppo,传统PPO,44,596,3261,0.278125,training_batch,,,
seed,traditional_ppo,传统PPO,44,612,3371,0.255102040816,training_batch,,,
seed,traditional_ppo,传统PPO,44,628,3452,0.255859375,training_batch,,,
seed,traditional_ppo,传统PPO,44,644,3545,0.2546875,training_batch,,,
seed,traditional_ppo,传统PPO,44,660,3642,0.214285714286,training_batch,,,
seed,traditional_ppo,传统PPO,44,676,3733,0.28515625,training_batch,,,
seed,traditional_ppo,传统PPO,44,692,3822,0.2296875,training_batch,,,
seed,traditional_ppo,传统PPO,44,708,3919,0.216836734694,training_batch,,,
seed,traditional_ppo,传统PPO,44,724,4002,0.263671875,training_batch,,,
seed,traditional_ppo,传统PPO,44,740,4097,0.25,training_batch,,,
seed,traditional_ppo,传统PPO,44,756,4192,0.214285714286,training_batch,,,
seed,traditional_ppo,传统PPO,44,772,4281,0.30859375,training_batch,,,
seed,traditional_ppo,传统PPO,44,788,4380,0.2640625,training_batch,,,
seed,traditional_ppo,传统PPO,44,804,4478,0.227040816327,training_batch,,,
seed,traditional_ppo,传统PPO,44,820,4572,0.28515625,training_batch,,,
seed,traditional_ppo,传统PPO,44,836,4671,0.2625,training_batch,,,
seed,traditional_ppo,传统PPO,44,852,4773,0.232142857143,training_batch,,,
seed,traditional_ppo,传统PPO,44,868,4857,0.2890625,training_batch,,,
seed,traditional_ppo,传统PPO,44,884,4950,0.221875,training_batch,,,
seed,traditional_ppo,传统PPO,44,900,5046,0.210459183673,training_batch,,,
seed,traditional_ppo,传统PPO,44,916,5137,0.29296875,training_batch,,,
seed,traditional_ppo,传统PPO,44,932,5228,0.2625,training_batch,,,
seed,traditional_ppo,传统PPO,44,948,5329,0.230867346939,training_batch,,,
seed,traditional_ppo,传统PPO,44,964,5426,0.30078125,training_batch,,,
seed,traditional_ppo,传统PPO,44,980,5517,0.2375,training_batch,,,
seed,traditional_ppo,传统PPO,44,996,5618,0.238520408163,training_batch,,,
seed,traditional_ppo,传统PPO,44,1000,5647,0.4140625,training_batch,,,
seed,traditional_ppo,传统PPO,44,1016,5749,0.2796875,training_batch,,,
seed,traditional_ppo,传统PPO,44,1032,5848,0.21556122449,training_batch,,,
seed,traditional_ppo,传统PPO,44,1048,5932,0.279296875,training_batch,,,
seed,traditional_ppo,传统PPO,44,1064,6034,0.265625,training_batch,,,
seed,traditional_ppo,传统PPO,44,1080,6142,0.234693877551,training_batch,,,
seed,traditional_ppo,传统PPO,44,1096,6234,0.279296875,training_batch,,,
seed,traditional_ppo,传统PPO,44,1112,6348,0.296875,training_batch,,,
seed,traditional_ppo,传统PPO,44,1128,6456,0.232142857143,training_batch,,,
seed,traditional_ppo,传统PPO,44,1144,6539,0.26171875,training_batch,,,
seed,traditional_ppo,传统PPO,44,1160,6634,0.2625,training_batch,,,
seed,traditional_ppo,传统PPO,44,1176,6735,0.234693877551,training_batch,,,
seed,traditional_ppo,传统PPO,44,1192,6838,0.341796875,training_batch,,,
seed,traditional_ppo,传统PPO,44,1208,6943,0.28125,training_batch,,,
seed,traditional_ppo,传统PPO,44,1224,7054,0.248724489796,training_batch,,,
seed,traditional_ppo,传统PPO,44,1240,7151,0.333984375,training_batch,,,
seed,traditional_ppo,传统PPO,44,1256,7243,0.246875,training_batch,,,
seed,traditional_ppo,传统PPO,44,1272,7349,0.229591836735,training_batch,,,
seed,traditional_ppo,传统PPO,44,1288,7434,0.283203125,training_batch,,,
seed,traditional_ppo,传统PPO,44,1304,7523,0.246875,training_batch,,,
seed,traditional_ppo,传统PPO,44,1320,7617,0.211734693878,training_batch,,,
seed,traditional_ppo,传统PPO,44,1336,7712,0.326171875,training_batch,,,
seed,traditional_ppo,传统PPO,44,1352,7822,0.3,training_batch,,,
seed,traditional_ppo,传统PPO,44,1368,7919,0.21556122449,training_batch,,,
seed,traditional_ppo,传统PPO,44,1384,8003,0.275390625,training_batch,,,
seed,traditional_ppo,传统PPO,44,1400,8104,0.2546875,training_batch,,,
seed,traditional_ppo,传统PPO,44,1416,8208,0.219387755102,training_batch,,,
seed,traditional_ppo,传统PPO,44,1432,8308,0.33984375,training_batch,,,
seed,traditional_ppo,传统PPO,44,1448,8410,0.26875,training_batch,,,
seed,traditional_ppo,传统PPO,44,1464,8520,0.248724489796,training_batch,,,
seed,traditional_ppo,传统PPO,44,1480,8617,0.30859375,training_batch,,,
seed,traditional_ppo,传统PPO,44,1496,8720,0.2765625,training_batch,,,
seed,traditional_ppo,传统PPO,44,1500,8739,0.168367346939,training_batch,,,
seed,traditional_ppo,传统PPO,44,1516,8827,0.287109375,training_batch,,,
seed,traditional_ppo,传统PPO,44,1532,8915,0.2328125,training_batch,,,
seed,traditional_ppo,传统PPO,44,1548,9015,0.224489795918,training_batch,,,
seed,traditional_ppo,传统PPO,44,1564,9103,0.279296875,training_batch,,,
seed,traditional_ppo,传统PPO,44,1580,9205,0.2765625,training_batch,,,
seed,traditional_ppo,传统PPO,44,1596,9320,0.276785714286,training_batch,,,
seed,traditional_ppo,传统PPO,44,1612,9411,0.298828125,training_batch,,,
seed,traditional_ppo,传统PPO,44,1628,9505,0.2546875,training_batch,,,
seed,traditional_ppo,传统PPO,44,1644,9611,0.261479591837,training_batch,,,
seed,traditional_ppo,传统PPO,44,1660,9689,0.2578125,training_batch,,,
seed,traditional_ppo,传统PPO,44,1676,9784,0.2453125,training_batch,,,
seed,traditional_ppo,传统PPO,44,1692,9894,0.246173469388,training_batch,,,
seed,traditional_ppo,传统PPO,44,1708,9978,0.28125,training_batch,,,
seed,traditional_ppo,传统PPO,44,1724,10080,0.2765625,training_batch,,,
seed,traditional_ppo,传统PPO,44,1740,10193,0.257653061224,training_batch,,,
seed,traditional_ppo,传统PPO,44,1756,10290,0.318359375,training_batch,,,
seed,traditional_ppo,传统PPO,44,1772,10372,0.21875,training_batch,,,
seed,traditional_ppo,传统PPO,44,1788,10472,0.207908163265,training_batch,,,
seed,traditional_ppo,传统PPO,44,1804,10551,0.251953125,training_batch,,,
seed,traditional_ppo,传统PPO,44,1820,10652,0.259375,training_batch,,,
seed,traditional_ppo,传统PPO,44,1836,10745,0.205357142857,training_batch,,,
seed,traditional_ppo,传统PPO,44,1852,10828,0.275390625,training_batch,,,
seed,traditional_ppo,传统PPO,44,1868,10924,0.2625,training_batch,,,
seed,traditional_ppo,传统PPO,44,1884,11016,0.184948979592,training_batch,,,
seed,traditional_ppo,传统PPO,44,1900,11107,0.296875,training_batch,,,
seed,traditional_ppo,传统PPO,44,1916,11200,0.25,training_batch,,,
seed,traditional_ppo,传统PPO,44,1932,11299,0.228316326531,training_batch,,,
seed,traditional_ppo,传统PPO,44,1948,11386,0.279296875,training_batch,,,
seed,traditional_ppo,传统PPO,44,1964,11472,0.2375,training_batch,,,
seed,traditional_ppo,传统PPO,44,1980,11575,0.227040816327,training_batch,,,
seed,traditional_ppo,传统PPO,44,1996,11669,0.306640625,training_batch,,,
seed,traditional_ppo,传统PPO,44,2000,11691,0.20625,training_batch,,,
seed,traditional_ppo,传统PPO,44,2016,11804,0.247448979592,training_batch,,,
seed,traditional_ppo,传统PPO,44,2032,11890,0.283203125,training_batch,,,
seed,traditional_ppo,传统PPO,44,2048,12000,0.3,training_batch,,,
seed,traditional_ppo,传统PPO,44,2064,12102,0.238520408163,training_batch,,,
seed,traditional_ppo,传统PPO,44,2080,12199,0.322265625,training_batch,,,
seed,traditional_ppo,传统PPO,44,2096,12293,0.265625,training_batch,,,
seed,traditional_ppo,传统PPO,44,2112,12402,0.248724489796,training_batch,,,
seed,traditional_ppo,传统PPO,44,2128,12488,0.2890625,training_batch,,,
seed,traditional_ppo,传统PPO,44,2144,12589,0.2796875,training_batch,,,
seed,traditional_ppo,传统PPO,44,2160,12694,0.241071428571,training_batch,,,
seed,traditional_ppo,传统PPO,44,2176,12780,0.27734375,training_batch,,,
seed,traditional_ppo,传统PPO,44,2192,12867,0.2328125,training_batch,,,
seed,traditional_ppo,传统PPO,44,2208,12965,0.228316326531,training_batch,,,
seed,traditional_ppo,传统PPO,44,2224,13050,0.29296875,training_batch,,,
seed,traditional_ppo,传统PPO,44,2240,13139,0.24375,training_batch,,,
seed,traditional_ppo,传统PPO,44,2256,13231,0.204081632653,training_batch,,,
seed,traditional_ppo,传统PPO,44,2272,13332,0.333984375,training_batch,,,
seed,traditional_ppo,传统PPO,44,2288,13426,0.246875,training_batch,,,
seed,traditional_ppo,传统PPO,44,2304,13519,0.204081632653,training_batch,,,
seed,traditional_ppo,传统PPO,44,2320,13616,0.310546875,training_batch,,,
seed,traditional_ppo,传统PPO,44,2336,13728,0.309375,training_batch,,,
seed,traditional_ppo,传统PPO,44,2352,13849,0.266581632653,training_batch,,,
seed,traditional_ppo,传统PPO,44,2368,13942,0.3125,training_batch,,,
seed,traditional_ppo,传统PPO,44,2384,14033,0.25,training_batch,,,
seed,traditional_ppo,传统PPO,44,2400,14141,0.251275510204,training_batch,,,
seed,traditional_ppo,传统PPO,44,2416,14228,0.2890625,training_batch,,,
seed,traditional_ppo,传统PPO,44,2432,14323,0.275,training_batch,,,
seed,traditional_ppo,传统PPO,44,2448,14409,0.192602040816,training_batch,,,
seed,traditional_ppo,传统PPO,44,2464,14493,0.279296875,training_batch,,,
seed,traditional_ppo,传统PPO,44,2480,14592,0.253125,training_batch,,,
seed,traditional_ppo,传统PPO,44,2496,14693,0.214285714286,training_batch,,,
seed,traditional_ppo,传统PPO,44,2500,14713,0.2734375,training_batch,,,
seed,traditional_ppo,传统PPO,44,2516,14814,0.26875,training_batch,,,
seed,traditional_ppo,传统PPO,44,2532,14928,0.252551020408,training_batch,,,
seed,traditional_ppo,传统PPO,44,2548,15009,0.263671875,training_batch,,,
seed,traditional_ppo,传统PPO,44,2564,15112,0.2859375,training_batch,,,
seed,traditional_ppo,传统PPO,44,2580,15228,0.266581632653,training_batch,,,
seed,traditional_ppo,传统PPO,44,2596,15310,0.275390625,training_batch,,,
seed,traditional_ppo,传统PPO,44,2612,15414,0.2875,training_batch,,,
seed,traditional_ppo,传统PPO,44,2628,15521,0.246173469388,training_batch,,,
seed,traditional_ppo,传统PPO,44,2644,15606,0.291015625,training_batch,,,
seed,traditional_ppo,传统PPO,44,2660,15707,0.2703125,training_batch,,,
seed,traditional_ppo,传统PPO,44,2676,15809,0.233418367347,training_batch,,,
seed,traditional_ppo,传统PPO,44,2692,15889,0.263671875,training_batch,,,
seed,traditional_ppo,传统PPO,44,2708,15978,0.2375,training_batch,,,
seed,traditional_ppo,传统PPO,44,2724,16099,0.271683673469,training_batch,,,
seed,traditional_ppo,传统PPO,44,2740,16193,0.302734375,training_batch,,,
seed,traditional_ppo,传统PPO,44,2756,16303,0.3078125,training_batch,,,
seed,traditional_ppo,传统PPO,44,2772,16411,0.251275510204,training_batch,,,
seed,traditional_ppo,传统PPO,44,2788,16501,0.275390625,training_batch,,,
seed,traditional_ppo,传统PPO,44,2804,16599,0.2609375,training_batch,,,
seed,traditional_ppo,传统PPO,44,2820,16709,0.257653061224,training_batch,,,
seed,traditional_ppo,传统PPO,44,2836,16809,0.328125,training_batch,,,
seed,traditional_ppo,传统PPO,44,2852,16916,0.3,training_batch,,,
seed,traditional_ppo,传统PPO,44,2868,17032,0.269132653061,training_batch,,,
seed,traditional_ppo,传统PPO,44,2884,17121,0.3046875,training_batch,,,
