model,training_seed,environment_interactions,return_rate
no_domain_randomization,46,22750,1
no_domain_randomization,46,22939,1
no_domain_randomization,46,23127,1
no_domain_randomization,46,23305,1
no_domain_randomization,46,23500,1
no_domain_randomization,46,23664,1
no_domain_randomization,46,23854,1
no_domain_randomization,46,24053,1
no_domain_randomization,46,24221,1
no_domain_randomization,46,24409,1
no_domain_randomization,46,24597,1
no_domain_randomization,46,24784,1
no_domain_randomization,46,24980,1
no_domain_randomization,46,25180,1
no_domain_randomization,46,25370,1
no_domain_randomization,46,25564,1
no_domain_randomization,46,25755,1
no_domain_randomization,46,25916,1
no_domain_randomization,46,26101,1
no_domain_randomization,46,26293,1
no_domain_randomization,46,26450,1
no_domain_randomization,46,26634,1
no_domain_randomization,46,26831,1
no_domain_randomization,46,26878,1
no_domain_randomization,46,27062,1
no_domain_randomization,46,27249,1
no_domain_randomization,46,27434,1
no_domain_randomization,46,27640,1
no_domain_randomization,46,27841,1
no_domain_randomization,46,28024,1
no_domain_randomization,46,28213,1
no_domain_randomization,46,28428,1
no_domain_randomization,46,28610,1
no_domain_randomization,46,28810,1
no_domain_randomization,46,29008,1
no_domain_randomization,46,29190,1
no_domain_randomization,46,29391,1
no_domain_randomization,46,29604,1
no_domain_randomization,46,29781,1
no_domain_randomization,46,29967,1
no_domain_randomization,46,30164,1
no_domain_randomization,46,30362,1
no_domain_randomization,46,30537,1
no_domain_randomization,46,30709,1
no_domain_randomization,46,30888,1
no_domain_randomization,46,31082,1
no_domain_randomization,46,31237,1
no_domain_randomization,46,31391,1
no_domain_randomization,46,31593,1
no_domain_randomization,46,31768,1
no_domain_randomization,46,31960,1
no_domain_randomization,46,32155,1
no_domain_randomization,46,32342,1
no_domain_randomization,46,32521,1
no_domain_randomization,46,32702,1
no_domain_randomization,46,32756,1
no_resource_shaping,42,66,1
no_resource_shaping,42,142,1
no_resource_shaping,42,245,1
no_resource_shaping,42,328,1
no_resource_shaping,42,438,1
no_resource_shaping,42,538,1
no_resource_shaping,42,635,1
no_resource_shaping,42,743,1
no_resource_shaping,42,857,1
no_resource_shaping,42,950,1
no_resource_shaping,42,1058,1
no_resource_shaping,42,1196,1
no_resource_shaping,42,1305,1
no_resource_shaping,42,1431,1
no_resource_shaping,42,1560,1
no_resource_shaping,42,1626,1
no_resource_shaping,42,1749,1
no_resource_shaping,42,1892,1
no_resource_shaping,42,2012,1
no_resource_shaping,42,2131,1
no_resource_shaping,42,2272,1
no_resource_shaping,42,2403,1
no_resource_shaping,42,2543,1
no_resource_shaping,42,2711,1
no_resource_shaping,42,2840,1
no_resource_shaping,42,2979,1
no_resource_shaping,42,3145,1
no_resource_shaping,42,3261,1
no_resource_shaping,42,3413,1
no_resource_shaping,42,3556,1
no_resource_shaping,42,3660,1
no_resource_shaping,42,3742,1
no_resource_shaping,42,3887,1
no_resource_shaping,42,3985,1
no_resource_shaping,42,4127,1
no_resource_shaping,42,4288,1
no_resource_shaping,42,4400,1
no_resource_shaping,42,4535,1
no_resource_shaping,42,4678,1
no_resource_shaping,42,4782,1
no_resource_shaping,42,4910,1
no_resource_shaping,42,5066,1
no_resource_shaping,42,5202,1
no_resource_shaping,42,5346,1
no_resource_shaping,42,5502,1
no_resource_shaping,42,5622,1
no_resource_shaping,42,5748,1
no_resource_shaping,42,5902,1
no_resource_shaping,42,6012,1
no_resource_shaping,42,6131,1
no_resource_shaping,42,6275,1
no_resource_shaping,42,6396,1
no_resource_shaping,42,6534,1
no_resource_shaping,42,6689,1
no_resource_shaping,42,6803,1
no_resource_shaping,42,6950,1
no_resource_shaping,42,7097,1
no_resource_shaping,42,7206,1
no_resource_shaping,42,7323,1
no_resource_shaping,42,7473,1
no_resource_shaping,42,7579,1
no_resource_shaping,42,7711,1
no_resource_shaping,42,7859,1
no_resource_shaping,42,7892,1
no_resource_shaping,42,8009,1
no_resource_shaping,42,8160,1
no_resource_shaping,42,8271,1
no_resource_shaping,42,8410,1
no_resource_shaping,42,8574,1
no_resource_shaping,42,8686,1
no_resource_shaping,42,8827,1
no_resource_shaping,42,8989,1
no_resource_shaping,42,9127,1
no_resource_shaping,42,9287,1
no_resource_shaping,42,9449,1
no_resource_shaping,42,9553,1
no_resource_shaping,42,9687,1
no_resource_shaping,42,9833,1
no_resource_shaping,42,9946,1
no_resource_shaping,42,10095,1
no_resource_shaping,42,10243,1
no_resource_shaping,42,10362,1
no_resource_shaping,42,10499,1
no_resource_shaping,42,10664,1
no_resource_shaping,42,10781,1
no_resource_shaping,42,10920,1
no_resource_shaping,42,11092,1
no_resource_shaping,42,11214,1
no_resource_shaping,42,11361,1
no_resource_shaping,42,11509,1
no_resource_shaping,42,11628,1
no_resource_shaping,42,11782,1
no_resource_shaping,42,11972,1
no_resource_shaping,42,12102,1
no_resource_shaping,42,12259,1
no_resource_shaping,42,12305,1
no_resource_shaping,42,12437,1
no_resource_shaping,42,12563,1
no_resource_shaping,42,12729,1
no_resource_shaping,42,12850,1
no_resource_shaping,42,13001,1
no_resource_shaping,42,13178,1
no_resource_shaping,42,13321,1
no_resource_shaping,42,13473,1
no_resource_shaping,42,13619,1
no_resource_shaping,42,13750,1
no_resource_shaping,42,13891,1
no_resource_shaping,42,14077,1
no_resource_shaping,42,14201,1
no_resource_shaping,42,14363,1
no_resource_shaping,42,14542,1
no_resource_shaping,42,14674,1
no_resource_shaping,42,14811,1
no_resource_shaping,42,14989,1
no_resource_shaping,42,15112,1
no_resource_shaping,42,15269,1
no_resource_shaping,42,15438,1
no_resource_shaping,42,15576,1
no_resource_shaping,42,15730,1
no_resource_shaping,42,15895,1
no_resource_shaping,42,16015,1
no_resource_shaping,42,16153,1
no_resource_shaping,42,16333,1
no_resource_shaping,42,16448,1
no_resource_shaping,42,16598,1
no_resource_shaping,42,16770,1
no_resource_shaping,42,16906,1
no_resource_shaping,42,16950,1
no_resource_shaping,42,17132,1
no_resource_shaping,42,17261,1
no_resource_shaping,42,17399,1
no_resource_shaping,42,17584,1
no_resource_shaping,42,17717,1
no_resource_shaping,42,17857,1
no_resource_shaping,42,18038,1
no_resource_shaping,42,18178,1
no_resource_shaping,42,18326,1
no_resource_shaping,42,18501,1
no_resource_shaping,42,18622,1
no_resource_shaping,42,18770,1
no_resource_shaping,42,18957,1
no_resource_shaping,42,19086,1
no_resource_shaping,42,19260,1
no_resource_shaping,42,19428,1
no_resource_shaping,42,19557,1
no_resource_shaping,42,19709,1
no_resource_shaping,42,19876,1
no_resource_shaping,42,20003,1
no_resource_shaping,42,20144,1
no_resource_shaping,42,20300,1
no_resource_shaping,42,20440,1
no_resource_shaping,42,20598,1
no_resource_shaping,42,20760,1
no_resource_shaping,42,20877,1
no_resource_shaping,42,21021,1
no_resource_shaping,42,21186,1
no_resource_shaping,42,21318,1
no_resource_shaping,42,21473,1
no_resource_shaping,42,21640,1
no_resource_shaping,42,21672,1
no_resource_shaping,42,21818,1
no_resource_shaping,42,21988,1
no_resource_shaping,42,22117,1
no_resource_shaping,42,22248,1
no_resource_shaping,42,22439,1
no_resource_shaping,42,22565,1
no_resource_shaping,42,22716,1
no_resource_shaping,42,22891,1
no_resource_shaping,42,23007,1
no_resource_shaping,42,23138,1
no_resource_shaping,42,23299,1
no_resource_shaping,42,23428,1
no_resource_shaping,42,23575,1
no_resource_shaping,42,23752,1
no_resource_shaping,42,23866,1
no_resource_shaping,42,24010,1
no_resource_shaping,42,24176,1
no_resource_shaping,42,24311,1
no_resource_shaping,42,24460,1
no_resource_shaping,42,24622,1
no_resource_shaping,42,24739,1
no_resource_shaping,42,24875,1
no_resource_shaping,42,25045,1
no_resource_shaping,42,25151,1
no_resource_shaping,42,25296,1
no_resource_shaping,42,25435,1
no_resource_shaping,42,25567,1
no_resource_shaping,42,25706,1
no_resource_shaping,42,25867,1
no_resource_shaping,42,25991,1
no_resource_shaping,42,26136,1
no_resource_shaping,42,26177,1
no_resource_shaping,43,78,1
no_resource_shaping,43,156,1
no_resource_shaping,43,248,1
no_resource_shaping,43,326,1
no_resource_shaping,43,439,1
no_resource_shaping,43,542,1
no_resource_shaping,43,626,1
no_resource_shaping,43,733,1
no_resource_shaping,43,873,1
no_resource_shaping,43,966,1
no_resource_shaping,43,1062,1
no_resource_shaping,43,1195,1
no_resource_shaping,43,1300,1
no_resource_shaping,43,1428,1
no_resource_shaping,43,1557,1
no_resource_shaping,43,1638,1
no_resource_shaping,43,1748,1
no_resource_shaping,43,1889,1
no_resource_shaping,43,1992,1
no_resource_shaping,43,2126,1
no_resource_shaping,43,2263,1
no_resource_shaping,43,2375,1
no_resource_shaping,43,2510,1
no_resource_shaping,43,2655,1
no_resource_shaping,43,2763,1
no_resource_shaping,43,2890,1
no_resource_shaping,43,3042,1
no_resource_shaping,43,3162,1
no_resource_shaping,43,3284,1
no_resource_shaping,43,3424,1
no_resource_shaping,43,3543,1
no_resource_shaping,43,3635,1
no_resource_shaping,43,3801,1
no_resource_shaping,43,3912,1
no_resource_shaping,43,4048,1
no_resource_shaping,43,4194,1
no_resource_shaping,43,4313,1
no_resource_shaping,43,4450,1
no_resource_shaping,43,4603,1
no_resource_shaping,43,4739,1
no_resource_shaping,43,4891,1
no_resource_shaping,43,5058,1
no_resource_shaping,43,5165,1
no_resource_shaping,43,5311,1
no_resource_shaping,43,5493,1
no_resource_shaping,43,5622,1
no_resource_shaping,43,5776,1
no_resource_shaping,43,5912,1
no_resource_shaping,43,6038,1
no_resource_shaping,43,6168,1
no_resource_shaping,43,6320,1
no_resource_shaping,43,6433,1
no_resource_shaping,43,6556,1
no_resource_shaping,43,6709,1
no_resource_shaping,43,6818,1
no_resource_shaping,43,6961,1
no_resource_shaping,43,7136,1
no_resource_shaping,43,7271,1
no_resource_shaping,43,7397,1
no_resource_shaping,43,7543,1
no_resource_shaping,43,7655,1
no_resource_shaping,43,7804,1
no_resource_shaping,43,7979,1
no_resource_shaping,43,8009,1
no_resource_shaping,43,8149,1
no_resource_shaping,43,8331,1
no_resource_shaping,43,8445,1
no_resource_shaping,43,8571,1
no_resource_shaping,43,8739,1
no_resource_shaping,43,8872,1
no_resource_shaping,43,9006,1
no_resource_shaping,43,9183,1
no_resource_shaping,43,9314,1
no_resource_shaping,43,9458,1
no_resource_shaping,43,9628,1
no_resource_shaping,43,9763,1
no_resource_shaping,43,9920,1
no_resource_shaping,43,10081,1
no_resource_shaping,43,10205,1
no_resource_shaping,43,10344,1
no_resource_shaping,43,10506,1
no_resource_shaping,43,10626,1
no_resource_shaping,43,10788,1
no_resource_shaping,43,10967,1
no_resource_shaping,43,11094,1
no_resource_shaping,43,11230,1
no_resource_shaping,43,11407,1
no_resource_shaping,43,11524,1
no_resource_shaping,43,11684,1
no_resource_shaping,43,11858,1
no_resource_shaping,43,12001,1
no_resource_shaping,43,12156,1
no_resource_shaping,43,12316,1
no_resource_shaping,43,12444,1
no_resource_shaping,43,12586,1
no_resource_shaping,43,12628,1
no_resource_shaping,43,12759,1
no_resource_shaping,43,12926,1
no_resource_shaping,43,13130,1
no_resource_shaping,43,13262,1
no_resource_shaping,43,13419,1
no_resource_shaping,43,13587,1
no_resource_shaping,43,13727,1
no_resource_shaping,43,13863,1
no_resource_shaping,43,14036,1
no_resource_shaping,43,14156,1
no_resource_shaping,43,14321,1
no_resource_shaping,43,14489,1
no_resource_shaping,43,14622,1
no_resource_shaping,43,14757,1
no_resource_shaping,43,14927,1
no_resource_shaping,43,15057,1
no_resource_shaping,43,15191,1
no_resource_shaping,43,15354,1
no_resource_shaping,43,15475,1
no_resource_shaping,43,15620,1
no_resource_shaping,43,15765,1
no_resource_shaping,43,15892,1
no_resource_shaping,43,16044,1
no_resource_shaping,43,16209,1
no_resource_shaping,43,16339,1
no_resource_shaping,43,16477,1
no_resource_shaping,43,16629,1
no_resource_shaping,43,16736,1
no_resource_shaping,43,16872,1
no_resource_shaping,43,17027,1
no_resource_shaping,43,17147,1
no_resource_shaping,43,17189,1
no_resource_shaping,43,17357,1
no_resource_shaping,43,17479,1
no_resource_shaping,43,17633,1
no_resource_shaping,43,17814,1
no_resource_shaping,43,17936,1
no_resource_shaping,43,18100,1
no_resource_shaping,43,18287,1
no_resource_shaping,43,18408,1
no_resource_shaping,43,18542,1
no_resource_shaping,43,18713,1
no_resource_shaping,43,18828,1
no_resource_shaping,43,18975,1
no_resource_shaping,43,19156,1
no_resource_shaping,43,19285,1
no_resource_shaping,43,19425,1
no_resource_shaping,43,19591,1
no_resource_shaping,43,19719,1
no_resource_shaping,43,19874,1
no_resource_shaping,43,20031,1
no_resource_shaping,43,20180,1
no_resource_shaping,43,20335,1
no_resource_shaping,43,20500,1
no_resource_shaping,43,20634,1
no_resource_shaping,43,20790,1
no_resource_shaping,43,20955,1
no_resource_shaping,43,21081,1
no_resource_shaping,43,21234,1
no_resource_shaping,43,21403,1
no_resource_shaping,43,21533,1
no_resource_shaping,43,21669,1
no_resource_shaping,43,21835,1
no_resource_shaping,43,21873,1
no_resource_shaping,43,22011,1
no_resource_shaping,43,22172,1
no_resource_shaping,43,22293,1
no_resource_shaping,43,22450,1
no_resource_shaping,43,22606,1
no_resource_shaping,43,22734,1
no_resource_shaping,43,22905,1
no_resource_shaping,43,23067,1
no_resource_shaping,43,23202,1
no_resource_shaping,43,23346,1
no_resource_shaping,43,23532,1
no_resource_shaping,43,23649,1
no_resource_shaping,43,23818,1
no_resource_shaping,43,24003,1
no_resource_shaping,43,24125,1
no_resource_shaping,43,24281,1
no_resource_shaping,43,24450,1
no_resource_shaping,43,24581,1
no_resource_shaping,43,24735,1
no_resource_shaping,43,24898,1
no_resource_shaping,43,25017,1
no_resource_shaping,43,25153,1
no_resource_shaping,43,25329,1
no_resource_shaping,43,25457,1
