model,training_seed,environment_interactions,mean_weighted_coverage
no_domain_randomization,45,3483,0.607421875
no_domain_randomization,45,3644,0.553125
no_domain_randomization,45,3804,0.4719387755
no_domain_randomization,45,3951,0.609375
no_domain_randomization,45,4052,0.5475
no_domain_randomization,45,4226,0.5076530612
no_domain_randomization,45,4368,0.607421875
no_domain_randomization,45,4542,0.5890625
no_domain_randomization,45,4703,0.4591836735
no_domain_randomization,45,4855,0.625
no_domain_randomization,45,5019,0.55
no_domain_randomization,45,5175,0.4132653061
no_domain_randomization,45,5332,0.61328125
no_domain_randomization,45,5499,0.5453125
no_domain_randomization,45,5654,0.3915816327
no_domain_randomization,45,5824,0.677734375
no_domain_randomization,45,5994,0.5359375
no_domain_randomization,45,6171,0.4693877551
no_domain_randomization,45,6344,0.67578125
no_domain_randomization,45,6521,0.5515625
no_domain_randomization,45,6692,0.4489795918
no_domain_randomization,45,6862,0.669921875
no_domain_randomization,45,7028,0.5421875
no_domain_randomization,45,7200,0.4655612245
no_domain_randomization,45,7364,0.640625
no_domain_randomization,45,7529,0.528125
no_domain_randomization,45,7719,0.5599489796
no_domain_randomization,45,7871,0.6015625
no_domain_randomization,45,8059,0.6078125
no_domain_randomization,45,8228,0.4630102041
no_domain_randomization,45,8400,0.681640625
no_domain_randomization,45,8576,0.5796875
no_domain_randomization,45,8766,0.5114795918
no_domain_randomization,45,8929,0.638671875
no_domain_randomization,45,9099,0.58125
no_domain_randomization,45,9268,0.4885204082
no_domain_randomization,45,9313,0.734375
no_domain_randomization,45,9471,0.4921875
no_domain_randomization,45,9641,0.4757653061
no_domain_randomization,45,9809,0.67578125
no_domain_randomization,45,9976,0.546875
no_domain_randomization,45,10165,0.5165816327
no_domain_randomization,45,10323,0.59765625
no_domain_randomization,45,10501,0.5890625
no_domain_randomization,45,10675,0.4591836735
no_domain_randomization,45,10829,0.626953125
no_domain_randomization,45,11009,0.6046875
no_domain_randomization,45,11178,0.4808673469
no_domain_randomization,45,11344,0.673828125
no_domain_randomization,45,11514,0.5609375
no_domain_randomization,45,11692,0.4910714286
no_domain_randomization,45,11852,0.650390625
no_domain_randomization,45,12016,0.5296875
no_domain_randomization,45,12187,0.4719387755
no_domain_randomization,45,12352,0.654296875
no_domain_randomization,45,12539,0.6015625
no_domain_randomization,45,12708,0.4553571429
no_domain_randomization,45,12880,0.65625
no_domain_randomization,45,13067,0.5859375
no_domain_randomization,45,13255,0.5293367347
no_domain_randomization,45,13436,0.73046875
no_domain_randomization,45,13625,0.5890625
no_domain_randomization,45,13807,0.493622449
no_domain_randomization,45,13980,0.67578125
no_domain_randomization,45,14163,0.60625
no_domain_randomization,45,14347,0.4846938776
no_domain_randomization,45,14515,0.6953125
no_domain_randomization,45,14689,0.56875
no_domain_randomization,45,14732,0.443877551
no_domain_randomization,45,14905,0.654296875
no_domain_randomization,45,15070,0.521875
no_domain_randomization,45,15265,0.5153061224
no_domain_randomization,45,15451,0.732421875
no_domain_randomization,45,15649,0.6203125
no_domain_randomization,45,15845,0.5204081633
no_domain_randomization,45,16024,0.658203125
no_domain_randomization,45,16224,0.621875
no_domain_randomization,45,16415,0.506377551
no_domain_randomization,45,16591,0.66015625
no_domain_randomization,45,16767,0.528125
no_domain_randomization,45,16971,0.5535714286
no_domain_randomization,45,17130,0.6171875
no_domain_randomization,45,17311,0.58125
no_domain_randomization,45,17506,0.4808673469
no_domain_randomization,45,17662,0.591796875
no_domain_randomization,45,17834,0.540625
no_domain_randomization,45,18019,0.4961734694
no_domain_randomization,45,18188,0.6484375
no_domain_randomization,45,18378,0.6140625
no_domain_randomization,45,18560,0.4732142857
no_domain_randomization,45,18747,0.703125
no_domain_randomization,45,18935,0.5625
no_domain_randomization,45,19122,0.5204081633
no_domain_randomization,45,19308,0.7265625
no_domain_randomization,45,19480,0.5328125
no_domain_randomization,45,19672,0.5038265306
no_domain_randomization,45,19855,0.69921875
no_domain_randomization,45,20048,0.5984375
no_domain_randomization,45,20257,0.5854591837
no_domain_randomization,45,20428,0.677734375
no_domain_randomization,45,20473,0.58125
no_domain_randomization,45,20659,0.4885204082
no_domain_randomization,45,20836,0.66015625
no_domain_randomization,45,21022,0.5484375
no_domain_randomization,45,21212,0.506377551
no_domain_randomization,45,21368,0.60546875
no_domain_randomization,45,21556,0.5890625
no_domain_randomization,45,21733,0.4808673469
no_domain_randomization,45,21909,0.669921875
no_domain_randomization,45,22101,0.628125
no_domain_randomization,45,22291,0.5076530612
no_domain_randomization,45,22481,0.736328125
no_domain_randomization,45,22677,0.60625
no_domain_randomization,45,22867,0.512755102
no_domain_randomization,45,23060,0.7265625
no_domain_randomization,45,23236,0.5484375
no_domain_randomization,45,23421,0.5038265306
no_domain_randomization,45,23581,0.65625
no_domain_randomization,45,23771,0.58125
no_domain_randomization,45,23952,0.5012755102
no_domain_randomization,45,24119,0.630859375
no_domain_randomization,45,24304,0.5953125
no_domain_randomization,45,24486,0.4859693878
no_domain_randomization,45,24677,0.775390625
no_domain_randomization,45,24864,0.59375
no_domain_randomization,45,25054,0.4961734694
no_domain_randomization,45,25236,0.685546875
no_domain_randomization,45,25428,0.625
no_domain_randomization,45,25623,0.5242346939
no_domain_randomization,45,25804,0.693359375
no_domain_randomization,45,25991,0.5953125
no_domain_randomization,45,26193,0.5242346939
no_domain_randomization,45,26241,0.7890625
no_domain_randomization,45,26428,0.5859375
no_domain_randomization,45,26625,0.5280612245
no_domain_randomization,45,26805,0.69140625
no_domain_randomization,45,26994,0.5828125
no_domain_randomization,45,27200,0.556122449
no_domain_randomization,45,27388,0.71875
no_domain_randomization,45,27597,0.6421875
no_domain_randomization,45,27804,0.5484693878
no_domain_randomization,45,27973,0.6171875
no_domain_randomization,45,28162,0.571875
no_domain_randomization,45,28371,0.5484693878
no_domain_randomization,45,28545,0.66796875
no_domain_randomization,45,28734,0.58125
no_domain_randomization,45,28941,0.5676020408
no_domain_randomization,45,29143,0.75390625
no_domain_randomization,45,29335,0.5875
no_domain_randomization,45,29528,0.4885204082
no_domain_randomization,45,29712,0.703125
no_domain_randomization,45,29900,0.58125
no_domain_randomization,45,30088,0.4795918367
no_domain_randomization,45,30269,0.673828125
no_domain_randomization,45,30478,0.653125
no_domain_randomization,45,30689,0.556122449
no_domain_randomization,45,30876,0.697265625
no_domain_randomization,45,31070,0.603125
no_domain_randomization,45,31274,0.5140306122
no_domain_randomization,45,31465,0.7109375
no_domain_randomization,45,31664,0.6078125
no_domain_randomization,45,31859,0.5165816327
no_domain_randomization,45,32032,0.6640625
no_domain_randomization,45,32217,0.5984375
no_domain_randomization,45,32261,0.4642857143
no_domain_randomization,46,78,0.23828125
no_domain_randomization,46,182,0.290625
no_domain_randomization,46,287,0.2602040816
no_domain_randomization,46,401,0.43359375
no_domain_randomization,46,508,0.3203125
no_domain_randomization,46,637,0.3482142857
no_domain_randomization,46,761,0.5234375
no_domain_randomization,46,885,0.4234375
no_domain_randomization,46,1014,0.3724489796
no_domain_randomization,46,1150,0.5625
no_domain_randomization,46,1303,0.5171875
no_domain_randomization,46,1461,0.4349489796
no_domain_randomization,46,1608,0.61328125
no_domain_randomization,46,1763,0.525
no_domain_randomization,46,1920,0.4540816327
no_domain_randomization,46,2016,0.628125
no_domain_randomization,46,2169,0.5296875
no_domain_randomization,46,2327,0.4489795918
no_domain_randomization,46,2468,0.576171875
no_domain_randomization,46,2633,0.5640625
no_domain_randomization,46,2770,0.3762755102
no_domain_randomization,46,2926,0.634765625
no_domain_randomization,46,3076,0.4828125
no_domain_randomization,46,3239,0.4515306122
no_domain_randomization,46,3387,0.6171875
no_domain_randomization,46,3542,0.515625
no_domain_randomization,46,3706,0.431122449
no_domain_randomization,46,3866,0.634765625
no_domain_randomization,46,4036,0.5671875
no_domain_randomization,46,4206,0.431122449
no_domain_randomization,46,4386,0.716796875
no_domain_randomization,46,4493,0.5825
no_domain_randomization,46,4689,0.5573979592
no_domain_randomization,46,4861,0.64453125
no_domain_randomization,46,5019,0.503125
no_domain_randomization,46,5204,0.5191326531
no_domain_randomization,46,5343,0.55859375
no_domain_randomization,46,5492,0.48125
no_domain_randomization,46,5674,0.5038265306
no_domain_randomization,46,5838,0.65625
no_domain_randomization,46,6017,0.5921875
no_domain_randomization,46,6192,0.487244898
no_domain_randomization,46,6366,0.708984375
no_domain_randomization,46,6531,0.546875
no_domain_randomization,46,6707,0.487244898
no_domain_randomization,46,6861,0.642578125
no_domain_randomization,46,7040,0.5734375
no_domain_randomization,46,7215,0.5089285714
no_domain_randomization,46,7367,0.60546875
no_domain_randomization,46,7522,0.4984375
no_domain_randomization,46,7678,0.4158163265
no_domain_randomization,46,7847,0.65625
no_domain_randomization,46,8007,0.534375
no_domain_randomization,46,8187,0.4885204082
no_domain_randomization,46,8339,0.609375
no_domain_randomization,46,8521,0.5859375
no_domain_randomization,46,8715,0.549744898
no_domain_randomization,46,8874,0.642578125
no_domain_randomization,46,9050,0.5625
no_domain_randomization,46,9223,0.4387755102
no_domain_randomization,46,9401,0.685546875
no_domain_randomization,46,9610,0.6703125
no_domain_randomization,46,9776,0.4604591837
no_domain_randomization,46,9819,0.6953125
no_domain_randomization,46,10018,0.6109375
no_domain_randomization,46,10194,0.4617346939
no_domain_randomization,46,10361,0.66015625
no_domain_randomization,46,10520,0.5046875
no_domain_randomization,46,10695,0.4579081633
no_domain_randomization,46,10873,0.666015625
no_domain_randomization,46,11041,0.5453125
no_domain_randomization,46,11231,0.5012755102
no_domain_randomization,46,11414,0.693359375
no_domain_randomization,46,11608,0.575
no_domain_randomization,46,11820,0.556122449
no_domain_randomization,46,11996,0.646484375
no_domain_randomization,46,12182,0.5828125
no_domain_randomization,46,12376,0.5076530612
no_domain_randomization,46,12535,0.6015625
no_domain_randomization,46,12724,0.590625
no_domain_randomization,46,12919,0.5165816327
no_domain_randomization,46,13086,0.625
no_domain_randomization,46,13269,0.5609375
no_domain_randomization,46,13451,0.4668367347
no_domain_randomization,46,13610,0.595703125
no_domain_randomization,46,13780,0.51875
no_domain_randomization,46,13981,0.5446428571
no_domain_randomization,46,14150,0.6484375
no_domain_randomization,46,14336,0.59375
no_domain_randomization,46,14476,0.3864795918
no_domain_randomization,46,14639,0.65234375
no_domain_randomization,46,14825,0.5921875
no_domain_randomization,46,14984,0.4285714286
no_domain_randomization,46,15146,0.6328125
no_domain_randomization,46,15314,0.534375
no_domain_randomization,46,15358,0.4540816327
no_domain_randomization,46,15541,0.70703125
no_domain_randomization,46,15719,0.540625
no_domain_randomization,46,15904,0.4770408163
no_domain_randomization,46,16067,0.642578125
no_domain_randomization,46,16245,0.5765625
no_domain_randomization,46,16448,0.5344387755
no_domain_randomization,46,16627,0.6796875
no_domain_randomization,46,16815,0.5765625
no_domain_randomization,46,17001,0.487244898
no_domain_randomization,46,17170,0.642578125
no_domain_randomization,46,17363,0.634375
no_domain_randomization,46,17556,0.5089285714
no_domain_randomization,46,17736,0.658203125
no_domain_randomization,46,17929,0.60625
no_domain_randomization,46,18122,0.5471938776
no_domain_randomization,46,18271,0.5546875
no_domain_randomization,46,18454,0.5828125
no_domain_randomization,46,18640,0.5025510204
no_domain_randomization,46,18810,0.6640625
no_domain_randomization,46,18987,0.559375
no_domain_randomization,46,19181,0.5165816327
no_domain_randomization,46,19357,0.671875
no_domain_randomization,46,19543,0.578125
no_domain_randomization,46,19723,0.4783163265
no_domain_randomization,46,19904,0.677734375
no_domain_randomization,46,20102,0.5921875
no_domain_randomization,46,20280,0.424744898
no_domain_randomization,46,20450,0.64453125
no_domain_randomization,46,20651,0.609375
no_domain_randomization,46,20841,0.5293367347
no_domain_randomization,46,21011,0.625
no_domain_randomization,46,21061,0.5875
no_domain_randomization,46,21274,0.5280612245
no_domain_randomization,46,21462,0.697265625
no_domain_randomization,46,21654,0.5671875
no_domain_randomization,46,21863,0.5420918367
no_domain_randomization,46,22035,0.650390625
no_domain_randomization,46,22219,0.5484375
no_domain_randomization,46,22396,0.4540816327
no_domain_randomization,46,22565,0.6484375
no_domain_randomization,46,22750,0.5765625
no_domain_randomization,46,22939,0.5012755102
no_domain_randomization,46,23127,0.693359375
no_domain_randomization,46,23305,0.5265625
no_domain_randomization,46,23500,0.4910714286
no_domain_randomization,46,23664,0.583984375
no_domain_randomization,46,23854,0.575
no_domain_randomization,46,24053,0.5420918367
no_domain_randomization,46,24221,0.640625
no_domain_randomization,46,24409,0.615625
no_domain_randomization,46,24597,0.4974489796
no_domain_randomization,46,24784,0.708984375
no_domain_randomization,46,24980,0.6390625
no_domain_randomization,46,25180,0.512755102
no_domain_randomization,46,25370,0.71875
no_domain_randomization,46,25564,0.5984375
no_domain_randomization,46,25755,0.5076530612
no_domain_randomization,46,25916,0.576171875
no_domain_randomization,46,26101,0.55
no_domain_randomization,46,26293,0.5
no_domain_randomization,46,26450,0.60546875
no_domain_randomization,46,26634,0.5859375
