record_type,model,training_seed,episodes_seen,environment_interactions,safe_weighted_coverage,median,q25,q75,validation_mode,validation_instance_count,validation_instances_hash,source_path,source_sha256
seed,traditional_ppo,42,1416,8256,0.2729119425548,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed42_3000ep/training_metrics.jsonl,fd568999a67b471a7ef04a7cc74cfb40422c213eb9aaaef7b8fcf34336a87314
seed,traditional_ppo,42,1500,8762,0.25932067271353,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed42_3000ep/training_metrics.jsonl,fd568999a67b471a7ef04a7cc74cfb40422c213eb9aaaef7b8fcf34336a87314
seed,traditional_ppo,42,1564,9106,0.253926917989418,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed42_3000ep/training_metrics.jsonl,fd568999a67b471a7ef04a7cc74cfb40422c213eb9aaaef7b8fcf34336a87314
seed,traditional_ppo,42,1724,10060,0.27145455404384,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed42_3000ep/training_metrics.jsonl,fd568999a67b471a7ef04a7cc74cfb40422c213eb9aaaef7b8fcf34336a87314
seed,traditional_ppo,42,1884,11039,0.276019227135299,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed42_3000ep/training_metrics.jsonl,fd568999a67b471a7ef04a7cc74cfb40422c213eb9aaaef7b8fcf34336a87314
seed,traditional_ppo,42,2000,11726,0.278826530612245,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed42_3000ep/training_metrics.jsonl,fd568999a67b471a7ef04a7cc74cfb40422c213eb9aaaef7b8fcf34336a87314
seed,traditional_ppo,42,2032,11921,0.282159391534392,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed42_3000ep/training_metrics.jsonl,fd568999a67b471a7ef04a7cc74cfb40422c213eb9aaaef7b8fcf34336a87314
seed,traditional_ppo,42,2192,12887,0.281083475056689,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed42_3000ep/training_metrics.jsonl,fd568999a67b471a7ef04a7cc74cfb40422c213eb9aaaef7b8fcf34336a87314
seed,traditional_ppo,42,2352,13825,0.278163973922903,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed42_3000ep/training_metrics.jsonl,fd568999a67b471a7ef04a7cc74cfb40422c213eb9aaaef7b8fcf34336a87314
seed,traditional_ppo,42,2500,14738,0.281137802343159,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed42_3000ep/training_metrics.jsonl,fd568999a67b471a7ef04a7cc74cfb40422c213eb9aaaef7b8fcf34336a87314
seed,traditional_ppo,42,2660,15697,0.27432208994709,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed42_3000ep/training_metrics.jsonl,fd568999a67b471a7ef04a7cc74cfb40422c213eb9aaaef7b8fcf34336a87314
seed,traditional_ppo,42,2820,16679,0.276805791761149,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed42_3000ep/training_metrics.jsonl,fd568999a67b471a7ef04a7cc74cfb40422c213eb9aaaef7b8fcf34336a87314
seed,traditional_ppo,42,2980,17630,0.279093442932729,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed42_3000ep/training_metrics.jsonl,fd568999a67b471a7ef04a7cc74cfb40422c213eb9aaaef7b8fcf34336a87314
seed,traditional_ppo,42,3000,17753,0.279078089569161,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed42_3000ep/training_metrics.jsonl,fd568999a67b471a7ef04a7cc74cfb40422c213eb9aaaef7b8fcf34336a87314
seed,traditional_ppo,43,16,69,0.265086451247166,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed43_3000ep/training_metrics.jsonl,2a45bb6fc7de500b944f1dc29a4fa7b36e1fea0b420728f35e79a7e3411f7e46
seed,traditional_ppo,43,160,786,0.266861536281179,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed43_3000ep/training_metrics.jsonl,2a45bb6fc7de500b944f1dc29a4fa7b36e1fea0b420728f35e79a7e3411f7e46
seed,traditional_ppo,43,250,1270,0.270612481103553,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed43_3000ep/training_metrics.jsonl,2a45bb6fc7de500b944f1dc29a4fa7b36e1fea0b420728f35e79a7e3411f7e46
seed,traditional_ppo,43,314,1654,0.27479686318972,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed43_3000ep/training_metrics.jsonl,2a45bb6fc7de500b944f1dc29a4fa7b36e1fea0b420728f35e79a7e3411f7e46
seed,traditional_ppo,43,474,2581,0.259930083144369,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed43_3000ep/training_metrics.jsonl,2a45bb6fc7de500b944f1dc29a4fa7b36e1fea0b420728f35e79a7e3411f7e46
seed,traditional_ppo,43,500,2732,0.260951672335601,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed43_3000ep/training_metrics.jsonl,2a45bb6fc7de500b944f1dc29a4fa7b36e1fea0b420728f35e79a7e3411f7e46
seed,traditional_ppo,43,628,3448,0.257114512471655,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed43_3000ep/training_metrics.jsonl,2a45bb6fc7de500b944f1dc29a4fa7b36e1fea0b420728f35e79a7e3411f7e46
seed,traditional_ppo,43,788,4396,0.254191468253968,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed43_3000ep/training_metrics.jsonl,2a45bb6fc7de500b944f1dc29a4fa7b36e1fea0b420728f35e79a7e3411f7e46
seed,traditional_ppo,43,948,5358,0.250994425547997,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed43_3000ep/training_metrics.jsonl,2a45bb6fc7de500b944f1dc29a4fa7b36e1fea0b420728f35e79a7e3411f7e46
seed,traditional_ppo,43,1000,5668,0.26119496409675,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed43_3000ep/training_metrics.jsonl,2a45bb6fc7de500b944f1dc29a4fa7b36e1fea0b420728f35e79a7e3411f7e46
seed,traditional_ppo,43,1096,6232,0.262611016628874,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed43_3000ep/training_metrics.jsonl,2a45bb6fc7de500b944f1dc29a4fa7b36e1fea0b420728f35e79a7e3411f7e46
seed,traditional_ppo,43,1256,7180,0.267517006802721,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed43_3000ep/training_metrics.jsonl,2a45bb6fc7de500b944f1dc29a4fa7b36e1fea0b420728f35e79a7e3411f7e46
seed,traditional_ppo,43,1416,8123,0.260130857898715,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed43_3000ep/training_metrics.jsonl,2a45bb6fc7de500b944f1dc29a4fa7b36e1fea0b420728f35e79a7e3411f7e46
seed,traditional_ppo,43,1500,8639,0.2536399281935,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed43_3000ep/training_metrics.jsonl,2a45bb6fc7de500b944f1dc29a4fa7b36e1fea0b420728f35e79a7e3411f7e46
seed,traditional_ppo,43,1564,9037,0.258971088435374,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed43_3000ep/training_metrics.jsonl,2a45bb6fc7de500b944f1dc29a4fa7b36e1fea0b420728f35e79a7e3411f7e46
seed,traditional_ppo,43,1724,9993,0.260740268329554,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed43_3000ep/training_metrics.jsonl,2a45bb6fc7de500b944f1dc29a4fa7b36e1fea0b420728f35e79a7e3411f7e46
seed,traditional_ppo,43,1884,10956,0.276042847694633,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed43_3000ep/training_metrics.jsonl,2a45bb6fc7de500b944f1dc29a4fa7b36e1fea0b420728f35e79a7e3411f7e46
seed,traditional_ppo,43,2000,11614,0.258166808390023,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed43_3000ep/training_metrics.jsonl,2a45bb6fc7de500b944f1dc29a4fa7b36e1fea0b420728f35e79a7e3411f7e46
seed,traditional_ppo,43,2032,11807,0.260289115646259,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed43_3000ep/training_metrics.jsonl,2a45bb6fc7de500b944f1dc29a4fa7b36e1fea0b420728f35e79a7e3411f7e46
seed,traditional_ppo,43,2192,12744,0.269256660997732,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed43_3000ep/training_metrics.jsonl,2a45bb6fc7de500b944f1dc29a4fa7b36e1fea0b420728f35e79a7e3411f7e46
seed,traditional_ppo,43,2352,13745,0.274555933484505,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed43_3000ep/training_metrics.jsonl,2a45bb6fc7de500b944f1dc29a4fa7b36e1fea0b420728f35e79a7e3411f7e46
seed,traditional_ppo,43,2500,14638,0.274352796674225,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed43_3000ep/training_metrics.jsonl,2a45bb6fc7de500b944f1dc29a4fa7b36e1fea0b420728f35e79a7e3411f7e46
seed,traditional_ppo,43,2660,15608,0.274652777777778,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed43_3000ep/training_metrics.jsonl,2a45bb6fc7de500b944f1dc29a4fa7b36e1fea0b420728f35e79a7e3411f7e46
seed,traditional_ppo,43,2820,16611,0.262724395313681,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed43_3000ep/training_metrics.jsonl,2a45bb6fc7de500b944f1dc29a4fa7b36e1fea0b420728f35e79a7e3411f7e46
seed,traditional_ppo,43,2980,17573,0.263677484882842,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed43_3000ep/training_metrics.jsonl,2a45bb6fc7de500b944f1dc29a4fa7b36e1fea0b420728f35e79a7e3411f7e46
seed,traditional_ppo,43,3000,17702,0.276215277777778,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed43_3000ep/training_metrics.jsonl,2a45bb6fc7de500b944f1dc29a4fa7b36e1fea0b420728f35e79a7e3411f7e46
seed,traditional_ppo,44,16,80,0.234372637944067,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed44_3000ep/training_metrics.jsonl,3fd6f7db2c9311f4a060df0ba77ef8648ff91ad70fcbef0e929fc7ffe4e1c276
seed,traditional_ppo,44,160,826,0.268219718442933,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed44_3000ep/training_metrics.jsonl,3fd6f7db2c9311f4a060df0ba77ef8648ff91ad70fcbef0e929fc7ffe4e1c276
seed,traditional_ppo,44,250,1292,0.267540627362056,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed44_3000ep/training_metrics.jsonl,3fd6f7db2c9311f4a060df0ba77ef8648ff91ad70fcbef0e929fc7ffe4e1c276
seed,traditional_ppo,44,314,1650,0.26015093537415,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed44_3000ep/training_metrics.jsonl,3fd6f7db2c9311f4a060df0ba77ef8648ff91ad70fcbef0e929fc7ffe4e1c276
seed,traditional_ppo,44,474,2554,0.256909013605442,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed44_3000ep/training_metrics.jsonl,3fd6f7db2c9311f4a060df0ba77ef8648ff91ad70fcbef0e929fc7ffe4e1c276
seed,traditional_ppo,44,500,2697,0.254069822373394,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed44_3000ep/training_metrics.jsonl,3fd6f7db2c9311f4a060df0ba77ef8648ff91ad70fcbef0e929fc7ffe4e1c276
seed,traditional_ppo,44,628,3452,0.260384778911565,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed44_3000ep/training_metrics.jsonl,3fd6f7db2c9311f4a060df0ba77ef8648ff91ad70fcbef0e929fc7ffe4e1c276
seed,traditional_ppo,44,788,4380,0.257298752834467,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed44_3000ep/training_metrics.jsonl,3fd6f7db2c9311f4a060df0ba77ef8648ff91ad70fcbef0e929fc7ffe4e1c276
seed,traditional_ppo,44,948,5329,0.276923894557823,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed44_3000ep/training_metrics.jsonl,3fd6f7db2c9311f4a060df0ba77ef8648ff91ad70fcbef0e929fc7ffe4e1c276
seed,traditional_ppo,44,1000,5647,0.27750496031746,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed44_3000ep/training_metrics.jsonl,3fd6f7db2c9311f4a060df0ba77ef8648ff91ad70fcbef0e929fc7ffe4e1c276
seed,traditional_ppo,44,1096,6234,0.27750141723356,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed44_3000ep/training_metrics.jsonl,3fd6f7db2c9311f4a060df0ba77ef8648ff91ad70fcbef0e929fc7ffe4e1c276
seed,traditional_ppo,44,1256,7243,0.270913643235072,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed44_3000ep/training_metrics.jsonl,3fd6f7db2c9311f4a060df0ba77ef8648ff91ad70fcbef0e929fc7ffe4e1c276
seed,traditional_ppo,44,1416,8208,0.276700680272109,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed44_3000ep/training_metrics.jsonl,3fd6f7db2c9311f4a060df0ba77ef8648ff91ad70fcbef0e929fc7ffe4e1c276
seed,traditional_ppo,44,1500,8739,0.268061460695389,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed44_3000ep/training_metrics.jsonl,3fd6f7db2c9311f4a060df0ba77ef8648ff91ad70fcbef0e929fc7ffe4e1c276
seed,traditional_ppo,44,1564,9103,0.264383739606954,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed44_3000ep/training_metrics.jsonl,3fd6f7db2c9311f4a060df0ba77ef8648ff91ad70fcbef0e929fc7ffe4e1c276
seed,traditional_ppo,44,1724,10080,0.261988614890401,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed44_3000ep/training_metrics.jsonl,3fd6f7db2c9311f4a060df0ba77ef8648ff91ad70fcbef0e929fc7ffe4e1c276
seed,traditional_ppo,44,1884,11016,0.264669548374906,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed44_3000ep/training_metrics.jsonl,3fd6f7db2c9311f4a060df0ba77ef8648ff91ad70fcbef0e929fc7ffe4e1c276
seed,traditional_ppo,44,2000,11691,0.260155659486017,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed44_3000ep/training_metrics.jsonl,3fd6f7db2c9311f4a060df0ba77ef8648ff91ad70fcbef0e929fc7ffe4e1c276
seed,traditional_ppo,44,2032,11890,0.252371504157218,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed44_3000ep/training_metrics.jsonl,3fd6f7db2c9311f4a060df0ba77ef8648ff91ad70fcbef0e929fc7ffe4e1c276
seed,traditional_ppo,44,2192,12867,0.25838529856387,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed44_3000ep/training_metrics.jsonl,3fd6f7db2c9311f4a060df0ba77ef8648ff91ad70fcbef0e929fc7ffe4e1c276
seed,traditional_ppo,44,2352,13849,0.252817932728647,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed44_3000ep/training_metrics.jsonl,3fd6f7db2c9311f4a060df0ba77ef8648ff91ad70fcbef0e929fc7ffe4e1c276
seed,traditional_ppo,44,2500,14713,0.259203750944822,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed44_3000ep/training_metrics.jsonl,3fd6f7db2c9311f4a060df0ba77ef8648ff91ad70fcbef0e929fc7ffe4e1c276
seed,traditional_ppo,44,2660,15707,0.262512991307634,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed44_3000ep/training_metrics.jsonl,3fd6f7db2c9311f4a060df0ba77ef8648ff91ad70fcbef0e929fc7ffe4e1c276
seed,traditional_ppo,44,2820,16709,0.257767620937264,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed44_3000ep/training_metrics.jsonl,3fd6f7db2c9311f4a060df0ba77ef8648ff91ad70fcbef0e929fc7ffe4e1c276
seed,traditional_ppo,44,2980,17678,0.257447562358277,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed44_3000ep/training_metrics.jsonl,3fd6f7db2c9311f4a060df0ba77ef8648ff91ad70fcbef0e929fc7ffe4e1c276
seed,traditional_ppo,44,3000,17796,0.259488378684807,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed44_3000ep/training_metrics.jsonl,3fd6f7db2c9311f4a060df0ba77ef8648ff91ad70fcbef0e929fc7ffe4e1c276
seed,traditional_ppo,45,16,72,0.258769132653061,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed45_3000ep/training_metrics.jsonl,994c4305759a2ca1779031a70b0ce3316539e10a56ea57ff9ba2686d89f613b3
seed,traditional_ppo,45,160,797,0.263588907785336,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed45_3000ep/training_metrics.jsonl,994c4305759a2ca1779031a70b0ce3316539e10a56ea57ff9ba2686d89f613b3
seed,traditional_ppo,45,250,1286,0.266579270597128,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed45_3000ep/training_metrics.jsonl,994c4305759a2ca1779031a70b0ce3316539e10a56ea57ff9ba2686d89f613b3
seed,traditional_ppo,45,314,1611,0.265881283068783,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed45_3000ep/training_metrics.jsonl,994c4305759a2ca1779031a70b0ce3316539e10a56ea57ff9ba2686d89f613b3
seed,traditional_ppo,45,474,2553,0.276444397203326,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed45_3000ep/training_metrics.jsonl,994c4305759a2ca1779031a70b0ce3316539e10a56ea57ff9ba2686d89f613b3
seed,traditional_ppo,45,500,2695,0.27744354686319,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed45_3000ep/training_metrics.jsonl,994c4305759a2ca1779031a70b0ce3316539e10a56ea57ff9ba2686d89f613b3
seed,traditional_ppo,45,628,3411,0.280779950869237,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_2/formal_training/formal_traditional_ppo_seed45_3000ep/training_metrics.jsonl,994c4305759a2ca1779031a70b0ce3316539e10a56ea57ff9ba2686d89f613b3
