aggregation,grid_id,is_first,model,rank,scope,score,score_0_to_1,score_0_to_100,weight_D1,weight_D2,weight_D3,weight_D4,weight_D5,weight_D6,weight_D7
geometric,651,1.0,a2c_pointer,1,core_learning_training_aware,0.5983923775678068,0.5983923775678068,59.83923775678068,0.25,0.25,0.1,0.15,0.15,0.05,0.05
arithmetic,651,0.0,a2c_pointer,2,core_learning_training_aware,0.6389684959007962,0.6389684959007962,63.89684959007962,0.25,0.25,0.1,0.15,0.15,0.05,0.05
geometric,652,1.0,full,1,core_learning_training_aware,0.6392660225699359,0.6392660225699359,63.92660225699359,0.25,0.25,0.15,0.05,0.05,0.05,0.2
arithmetic,652,1.0,full,1,core_learning_training_aware,0.6884101508311151,0.6884101508311151,68.84101508311151,0.25,0.25,0.15,0.05,0.05,0.05,0.2
geometric,652,0.0,traditional_ppo,3,core_learning_training_aware,0.39379119380185784,0.39379119380185784,39.379119380185784,0.25,0.25,0.15,0.05,0.05,0.05,0.2
arithmetic,652,0.0,traditional_ppo,3,core_learning_training_aware,0.47034920826374127,0.47034920826374127,47.034920826374126,0.25,0.25,0.15,0.05,0.05,0.05,0.2
geometric,652,0.0,a2c_pointer,2,core_learning_training_aware,0.6381164299980796,0.6381164299980796,63.81164299980796,0.25,0.25,0.15,0.05,0.05,0.05,0.2
arithmetic,652,0.0,a2c_pointer,2,core_learning_training_aware,0.6852003984824186,0.6852003984824186,68.52003984824186,0.25,0.25,0.15,0.05,0.05,0.05,0.2
geometric,653,1.0,full,1,core_learning_training_aware,0.6399426156520601,0.6399426156520601,63.99426156520601,0.25,0.25,0.15,0.05,0.05,0.1,0.15
arithmetic,653,1.0,full,1,core_learning_training_aware,0.6894422506781219,0.6894422506781219,68.9442250678122,0.25,0.25,0.15,0.05,0.05,0.1,0.15
geometric,653,0.0,traditional_ppo,3,core_learning_training_aware,0.428790778302547,0.428790778302547,42.8790778302547,0.25,0.25,0.15,0.05,0.05,0.1,0.15
arithmetic,653,0.0,traditional_ppo,3,core_learning_training_aware,0.5106788209325764,0.5106788209325764,51.067882093257644,0.25,0.25,0.15,0.05,0.05,0.1,0.15
geometric,653,0.0,a2c_pointer,2,core_learning_training_aware,0.6388977220944193,0.6388977220944193,63.88977220944193,0.25,0.25,0.15,0.05,0.05,0.1,0.15
arithmetic,653,0.0,a2c_pointer,2,core_learning_training_aware,0.6863730218236129,0.6863730218236129,68.6373021823613,0.25,0.25,0.15,0.05,0.05,0.1,0.15
geometric,654,1.0,full,1,core_learning_training_aware,0.6406199248338716,0.6406199248338716,64.06199248338716,0.25,0.25,0.15,0.05,0.05,0.15,0.1
arithmetic,654,1.0,full,1,core_learning_training_aware,0.6904743505251285,0.6904743505251285,69.04743505251285,0.25,0.25,0.15,0.05,0.05,0.15,0.1
geometric,654,0.0,traditional_ppo,3,core_learning_training_aware,0.4669010746081257,0.4669010746081257,46.69010746081257,0.25,0.25,0.15,0.05,0.05,0.15,0.1
arithmetic,654,0.0,traditional_ppo,3,core_learning_training_aware,0.5510084336014113,0.5510084336014113,55.10084336014113,0.25,0.25,0.15,0.05,0.05,0.15,0.1
geometric,654,0.0,a2c_pointer,2,core_learning_training_aware,0.6396799707831788,0.6396799707831788,63.967997078317886,0.25,0.25,0.15,0.05,0.05,0.15,0.1
arithmetic,654,0.0,a2c_pointer,2,core_learning_training_aware,0.6875456451648069,0.6875456451648069,68.75456451648068,0.25,0.25,0.15,0.05,0.05,0.15,0.1
geometric,655,1.0,full,1,core_learning_training_aware,0.6412979508732833,0.6412979508732833,64.12979508732833,0.25,0.25,0.15,0.05,0.05,0.2,0.05
arithmetic,655,1.0,full,1,core_learning_training_aware,0.6915064503721352,0.6915064503721352,69.15064503721352,0.25,0.25,0.15,0.05,0.05,0.2,0.05
geometric,655,0.0,traditional_ppo,3,core_learning_training_aware,0.5083985582274068,0.5083985582274068,50.839855822740674,0.25,0.25,0.15,0.05,0.05,0.2,0.05
arithmetic,655,0.0,traditional_ppo,3,core_learning_training_aware,0.5913380462702464,0.5913380462702464,59.133804627024645,0.25,0.25,0.15,0.05,0.05,0.2,0.05
geometric,655,0.0,a2c_pointer,2,core_learning_training_aware,0.6404631772355832,0.6404631772355832,64.04631772355832,0.25,0.25,0.15,0.05,0.05,0.2,0.05
arithmetic,655,0.0,a2c_pointer,2,core_learning_training_aware,0.688718268506001,0.688718268506001,68.8718268506001,0.25,0.25,0.15,0.05,0.05,0.2,0.05
geometric,656,0.0,full,2,core_learning_training_aware,0.6189303801677482,0.6189303801677482,61.89303801677482,0.25,0.25,0.15,0.05,0.1,0.05,0.15
arithmetic,656,1.0,full,1,core_learning_training_aware,0.6654264046843771,0.6654264046843771,66.54264046843771,0.25,0.25,0.15,0.05,0.1,0.05,0.15
geometric,656,0.0,traditional_ppo,3,core_learning_training_aware,0.41943902944182526,0.41943902944182526,41.943902944182526,0.25,0.25,0.15,0.05,0.1,0.05,0.15
arithmetic,656,0.0,traditional_ppo,3,core_learning_training_aware,0.4930934639369831,0.4930934639369831,49.30934639369831,0.25,0.25,0.15,0.05,0.1,0.05,0.15
geometric,656,1.0,a2c_pointer,1,core_learning_training_aware,0.6189332224389736,0.6189332224389736,61.893322243897366,0.25,0.25,0.15,0.05,0.1,0.05,0.15
arithmetic,656,0.0,a2c_pointer,2,core_learning_training_aware,0.6635742160783803,0.6635742160783803,66.35742160783803,0.25,0.25,0.15,0.05,0.1,0.05,0.15
geometric,657,0.0,full,2,core_learning_training_aware,0.6195854501992423,0.6195854501992423,61.95854501992423,0.25,0.25,0.15,0.05,0.1,0.1,0.1
arithmetic,657,1.0,full,1,core_learning_training_aware,0.6664585045313838,0.6664585045313838,66.64585045313838,0.25,0.25,0.15,0.05,0.1,0.1,0.1
geometric,657,0.0,traditional_ppo,3,core_learning_training_aware,0.4567181560066078,0.4567181560066078,45.67181560066078,0.25,0.25,0.15,0.05,0.1,0.1,0.1
arithmetic,657,0.0,traditional_ppo,3,core_learning_training_aware,0.5334230766058181,0.5334230766058181,53.34230766058181,0.25,0.25,0.15,0.05,0.1,0.1,0.1
geometric,657,1.0,a2c_pointer,1,core_learning_training_aware,0.6196910271468937,0.6196910271468937,61.96910271468937,0.25,0.25,0.15,0.05,0.1,0.1,0.1
arithmetic,657,0.0,a2c_pointer,2,core_learning_training_aware,0.6647468394195746,0.6647468394195746,66.47468394195745,0.25,0.25,0.15,0.05,0.1,0.1,0.1
geometric,658,0.0,full,2,core_learning_training_aware,0.6202412135506314,0.6202412135506314,62.024121355063144,0.25,0.25,0.15,0.05,0.1,0.15,0.05
arithmetic,658,1.0,full,1,core_learning_training_aware,0.6674906043783905,0.6674906043783905,66.74906043783905,0.25,0.25,0.15,0.05,0.1,0.15,0.05
geometric,658,0.0,traditional_ppo,3,core_learning_training_aware,0.49731059673598416,0.49731059673598416,49.731059673598416,0.25,0.25,0.15,0.05,0.1,0.15,0.05
arithmetic,658,0.0,traditional_ppo,3,core_learning_training_aware,0.5737526892746532,0.5737526892746532,57.375268927465314,0.25,0.25,0.15,0.05,0.1,0.15,0.05
geometric,658,1.0,a2c_pointer,1,core_learning_training_aware,0.6204497596899251,0.6204497596899251,62.04497596899251,0.25,0.25,0.15,0.05,0.1,0.15,0.05
arithmetic,658,0.0,a2c_pointer,2,core_learning_training_aware,0.6659194627607686,0.6659194627607686,66.59194627607687,0.25,0.25,0.15,0.05,0.1,0.15,0.05
geometric,659,0.0,full,2,core_learning_training_aware,0.5992416333259521,0.5992416333259521,59.924163332595214,0.25,0.25,0.15,0.05,0.15,0.05,0.1
arithmetic,659,1.0,full,1,core_learning_training_aware,0.6424426585376387,0.6424426585376387,64.24426585376388,0.25,0.25,0.15,0.05,0.15,0.05,0.1
geometric,659,0.0,traditional_ppo,3,core_learning_training_aware,0.4467573226323133,0.4467573226323133,44.67573226323133,0.25,0.25,0.15,0.05,0.15,0.05,0.1
arithmetic,659,0.0,traditional_ppo,3,core_learning_training_aware,0.5158377196102247,0.5158377196102247,51.58377196102247,0.25,0.25,0.15,0.05,0.15,0.05,0.1
geometric,659,1.0,a2c_pointer,1,core_learning_training_aware,0.60032670501815,0.60032670501815,60.032670501815,0.25,0.25,0.15,0.05,0.15,0.05,0.1
arithmetic,659,0.0,a2c_pointer,2,core_learning_training_aware,0.6419480336743418,0.6419480336743418,64.19480336743419,0.25,0.25,0.15,0.05,0.15,0.05,0.1
geometric,660,0.0,full,2,core_learning_training_aware,0.5998758649749285,0.5998758649749285,59.98758649749285,0.25,0.25,0.15,0.05,0.15,0.1,0.05
arithmetic,660,1.0,full,1,core_learning_training_aware,0.6434747583846456,0.6434747583846456,64.34747583846456,0.25,0.25,0.15,0.05,0.15,0.1,0.05
geometric,660,0.0,traditional_ppo,3,core_learning_training_aware,0.4864644590814818,0.4864644590814818,48.64644590814818,0.25,0.25,0.15,0.05,0.15,0.1,0.05
arithmetic,660,0.0,traditional_ppo,3,core_learning_training_aware,0.5561673322790599,0.5561673322790599,55.61673322790599,0.25,0.25,0.15,0.05,0.15,0.1,0.05
geometric,660,1.0,a2c_pointer,1,core_learning_training_aware,0.6010617284210951,0.6010617284210951,60.10617284210951,0.25,0.25,0.15,0.05,0.15,0.1,0.05
arithmetic,660,0.0,a2c_pointer,2,core_learning_training_aware,0.6431206570155361,0.6431206570155361,64.3120657015536,0.25,0.25,0.15,0.05,0.15,0.1,0.05
geometric,661,1.0,full,1,core_learning_training_aware,0.6377708500932684,0.6377708500932684,63.77708500932684,0.25,0.25,0.15,0.1,0.05,0.05,0.15
arithmetic,661,1.0,full,1,core_learning_training_aware,0.6862016809436955,0.6862016809436955,68.62016809436955,0.25,0.25,0.15,0.1,0.05,0.05,0.15
geometric,661,0.0,traditional_ppo,3,core_learning_training_aware,0.4279118674389973,0.4279118674389973,42.79118674389973,0.25,0.25,0.15,0.1,0.05,0.05,0.15
arithmetic,661,0.0,traditional_ppo,3,core_learning_training_aware,0.5086961954267682,0.5086961954267682,50.86961954267682,0.25,0.25,0.15,0.1,0.05,0.05,0.15
geometric,661,0.0,a2c_pointer,2,core_learning_training_aware,0.6367439453429545,0.6367439453429545,63.67439453429545,0.25,0.25,0.15,0.1,0.05,0.05,0.15
arithmetic,661,0.0,a2c_pointer,2,core_learning_training_aware,0.6832053963481644,0.6832053963481644,68.32053963481644,0.25,0.25,0.15,0.1,0.05,0.05,0.15
geometric,662,1.0,full,1,core_learning_training_aware,0.638445860699055,0.638445860699055,63.844586069905496,0.25,0.25,0.15,0.1,0.05,0.1,0.1
arithmetic,662,1.0,full,1,core_learning_training_aware,0.6872337807907023,0.6872337807907023,68.72337807907023,0.25,0.25,0.15,0.1,0.05,0.1,0.1
geometric,662,0.0,traditional_ppo,3,core_learning_training_aware,0.46594404743440543,0.46594404743440543,46.59440474344054,0.25,0.25,0.15,0.1,0.05,0.1,0.1
arithmetic,662,0.0,traditional_ppo,3,core_learning_training_aware,0.5490258080956032,0.5490258080956032,54.90258080956032,0.25,0.25,0.15,0.1,0.05,0.1,0.1
geometric,662,0.0,a2c_pointer,2,core_learning_training_aware,0.6375235570070675,0.6375235570070675,63.75235570070675,0.25,0.25,0.15,0.1,0.05,0.1,0.1
arithmetic,662,0.0,a2c_pointer,2,core_learning_training_aware,0.6843780196893585,0.6843780196893585,68.43780196893586,0.25,0.25,0.15,0.1,0.05,0.1,0.1
geometric,663,1.0,full,1,core_learning_training_aware,0.6391215857296506,0.6391215857296506,63.91215857296506,0.25,0.25,0.15,0.1,0.05,0.15,0.05
arithmetic,663,1.0,full,1,core_learning_training_aware,0.6882658806377089,0.6882658806377089,68.82658806377088,0.25,0.25,0.15,0.1,0.05,0.15,0.05
geometric,663,0.0,traditional_ppo,3,core_learning_training_aware,0.5073564718802889,0.5073564718802889,50.735647188028885,0.25,0.25,0.15,0.1,0.05,0.15,0.05
arithmetic,663,0.0,traditional_ppo,3,core_learning_training_aware,0.5893554207644383,0.5893554207644383,58.935542076443824,0.25,0.25,0.15,0.1,0.05,0.15,0.05
geometric,663,0.0,a2c_pointer,2,core_learning_training_aware,0.6383041232061255,0.6383041232061255,63.83041232061255,0.25,0.25,0.15,0.1,0.05,0.15,0.05
arithmetic,663,0.0,a2c_pointer,2,core_learning_training_aware,0.6855506430305527,0.6855506430305527,68.55506430305527,0.25,0.25,0.15,0.1,0.05,0.15,0.05
geometric,664,0.0,full,2,core_learning_training_aware,0.6174827705080327,0.6174827705080327,61.74827705080327,0.25,0.25,0.15,0.1,0.1,0.05,0.1
arithmetic,664,1.0,full,1,core_learning_training_aware,0.6632179347969573,0.6632179347969573,66.32179347969573,0.25,0.25,0.15,0.1,0.1,0.05,0.1
geometric,664,0.0,traditional_ppo,3,core_learning_training_aware,0.45578200119823314,0.45578200119823314,45.578200119823315,0.25,0.25,0.15,0.1,0.1,0.05,0.1
arithmetic,664,0.0,traditional_ppo,3,core_learning_training_aware,0.5314404511000098,0.5314404511000098,53.14404511000098,0.25,0.25,0.15,0.1,0.1,0.05,0.1
geometric,664,1.0,a2c_pointer,1,core_learning_training_aware,0.617601997743275,0.617601997743275,61.760199774327496,0.25,0.25,0.15,0.1,0.1,0.05,0.1
arithmetic,664,0.0,a2c_pointer,2,core_learning_training_aware,0.6615792139441259,0.6615792139441259,66.15792139441258,0.25,0.25,0.15,0.1,0.1,0.05,0.1
geometric,665,0.0,full,2,core_learning_training_aware,0.6181363084032225,0.6181363084032225,61.813630840322254,0.25,0.25,0.15,0.1,0.1,0.1,0.05
arithmetic,665,1.0,full,1,core_learning_training_aware,0.6642500346439641,0.6642500346439641,66.42500346439641,0.25,0.25,0.15,0.1,0.1,0.1,0.05
geometric,665,0.0,traditional_ppo,3,core_learning_training_aware,0.49629123785947094,0.49629123785947094,49.629123785947094,0.25,0.25,0.15,0.1,0.1,0.1,0.05
arithmetic,665,0.0,traditional_ppo,3,core_learning_training_aware,0.571770063768845,0.571770063768845,57.1770063768845,0.25,0.25,0.15,0.1,0.1,0.1,0.05
geometric,665,1.0,a2c_pointer,1,core_learning_training_aware,0.6183581725365206,0.6183581725365206,61.83581725365206,0.25,0.25,0.15,0.1,0.1,0.1,0.05
arithmetic,665,0.0,a2c_pointer,2,core_learning_training_aware,0.6627518372853201,0.6627518372853201,66.275183728532,0.25,0.25,0.15,0.1,0.1,0.1,0.05
geometric,666,0.0,full,2,core_learning_training_aware,0.5978400734660673,0.5978400734660673,59.78400734660673,0.25,0.25,0.15,0.1,0.15,0.05,0.05
arithmetic,666,1.0,full,1,core_learning_training_aware,0.6402341886502192,0.6402341886502192,64.02341886502192,0.25,0.25,0.15,0.1,0.15,0.05,0.05
geometric,666,0.0,traditional_ppo,3,core_learning_training_aware,0.4854673319988749,0.4854673319988749,48.546733199887484,0.25,0.25,0.15,0.1,0.15,0.05,0.05
arithmetic,666,0.0,traditional_ppo,3,core_learning_training_aware,0.5541847067732516,0.5541847067732516,55.41847067732516,0.25,0.25,0.15,0.1,0.15,0.05,0.05
geometric,666,1.0,a2c_pointer,1,core_learning_training_aware,0.5990354999151852,0.5990354999151852,59.903549991518524,0.25,0.25,0.15,0.1,0.15,0.05,0.05
arithmetic,666,0.0,a2c_pointer,2,core_learning_training_aware,0.6399530315400875,0.6399530315400875,63.99530315400875,0.25,0.25,0.15,0.1,0.15,0.05,0.05
geometric,667,1.0,full,1,core_learning_training_aware,0.6362791746595474,0.6362791746595474,63.627917465954745,0.25,0.25,0.15,0.15,0.05,0.05,0.1
arithmetic,667,1.0,full,1,core_learning_training_aware,0.6839932110562758,0.6839932110562758,68.39932110562758,0.25,0.25,0.15,0.15,0.05,0.05,0.1
geometric,667,0.0,traditional_ppo,3,core_learning_training_aware,0.4649889819203625,0.4649889819203625,46.49889819203625,0.25,0.25,0.15,0.15,0.05,0.05,0.1
arithmetic,667,0.0,traditional_ppo,3,core_learning_training_aware,0.5470431825897948,0.5470431825897948,54.70431825897948,0.25,0.25,0.15,0.15,0.05,0.05,0.1
geometric,667,0.0,a2c_pointer,2,core_learning_training_aware,0.6353744126790963,0.6353744126790963,63.537441267909635,0.25,0.25,0.15,0.15,0.05,0.05,0.1
arithmetic,667,0.0,a2c_pointer,2,core_learning_training_aware,0.6812103942139099,0.6812103942139099,68.12103942139099,0.25,0.25,0.15,0.15,0.05,0.05,0.1
geometric,668,1.0,full,1,core_learning_training_aware,0.636952606490233,0.636952606490233,63.6952606490233,0.25,0.25,0.15,0.15,0.05,0.1,0.05
arithmetic,668,1.0,full,1,core_learning_training_aware,0.6850253109032827,0.6850253109032827,68.50253109032826,0.25,0.25,0.15,0.15,0.05,0.1,0.05
geometric,668,0.0,traditional_ppo,3,core_learning_training_aware,0.5063165215422869,0.5063165215422869,50.63165215422869,0.25,0.25,0.15,0.15,0.05,0.1,0.05
arithmetic,668,0.0,traditional_ppo,3,core_learning_training_aware,0.5873727952586301,0.5873727952586301,58.73727952586301,0.25,0.25,0.15,0.15,0.05,0.1,0.05
geometric,668,0.0,a2c_pointer,2,core_learning_training_aware,0.636152347525319,0.636152347525319,63.615234752531904,0.25,0.25,0.15,0.15,0.05,0.1,0.05
arithmetic,668,0.0,a2c_pointer,2,core_learning_training_aware,0.6823830175551042,0.6823830175551042,68.23830175551042,0.25,0.25,0.15,0.15,0.05,0.1,0.05
geometric,669,0.0,full,2,core_learning_training_aware,0.6160385466470987,0.6160385466470987,61.603854664709864,0.25,0.25,0.15,0.15,0.1,0.05,0.05
arithmetic,669,1.0,full,1,core_learning_training_aware,0.6610094649095376,0.6610094649095376,66.10094649095376,0.25,0.25,0.15,0.15,0.1,0.05,0.05
geometric,669,0.0,traditional_ppo,3,core_learning_training_aware,0.4952739684066017,0.4952739684066017,49.527396840660174,0.25,0.25,0.15,0.15,0.1,0.05,0.05
arithmetic,669,0.0,traditional_ppo,3,core_learning_training_aware,0.5697874382630367,0.5697874382630367,56.97874382630367,0.25,0.25,0.15,0.15,0.1,0.05,0.05
geometric,669,1.0,a2c_pointer,1,core_learning_training_aware,0.6162736362953809,0.6162736362953809,61.62736362953809,0.25,0.25,0.15,0.15,0.1,0.05,0.05
arithmetic,669,0.0,a2c_pointer,2,core_learning_training_aware,0.6595842118098716,0.6595842118098716,65.95842118098716,0.25,0.25,0.15,0.15,0.1,0.05,0.05
geometric,670,1.0,full,1,core_learning_training_aware,0.6379447771436801,0.6379447771436801,63.794477714368014,0.25,0.25,0.2,0.05,0.05,0.05,0.15
arithmetic,670,1.0,full,1,core_learning_training_aware,0.6864535600698718,0.6864535600698718,68.64535600698719,0.25,0.25,0.2,0.05,0.05,0.05,0.15
geometric,670,0.0,traditional_ppo,3,core_learning_training_aware,0.42751425767977136,0.42751425767977136,42.75142576797714,0.25,0.25,0.2,0.05,0.05,0.05,0.15
arithmetic,670,0.0,traditional_ppo,3,core_learning_training_aware,0.5078243734444466,0.5078243734444466,50.782437344444666,0.25,0.25,0.2,0.05,0.05,0.05,0.15
geometric,670,0.0,a2c_pointer,2,core_learning_training_aware,0.6374282860467455,0.6374282860467455,63.74282860467455,0.25,0.25,0.2,0.05,0.05,0.05,0.15
arithmetic,670,0.0,a2c_pointer,2,core_learning_training_aware,0.6841899319874557,0.6841899319874557,68.41899319874557,0.25,0.25,0.2,0.05,0.05,0.05,0.15
geometric,671,1.0,full,1,core_learning_training_aware,0.6386199718322036,0.6386199718322036,63.86199718322037,0.25,0.25,0.2,0.05,0.05,0.1,0.1
arithmetic,671,1.0,full,1,core_learning_training_aware,0.6874856599168785,0.6874856599168785,68.74856599168785,0.25,0.25,0.2,0.05,0.05,0.1,0.1
geometric,671,0.0,traditional_ppo,3,core_learning_training_aware,0.46551109870217716,0.46551109870217716,46.551109870217715,0.25,0.25,0.2,0.05,0.05,0.1,0.1
arithmetic,671,0.0,traditional_ppo,3,core_learning_training_aware,0.5481539861132816,0.5481539861132816,54.815398611328156,0.25,0.25,0.2,0.05,0.05,0.1,0.1
geometric,671,0.0,a2c_pointer,2,core_learning_training_aware,0.6382087355986764,0.6382087355986764,63.82087355986764,0.25,0.25,0.2,0.05,0.05,0.1,0.1
arithmetic,671,0.0,a2c_pointer,2,core_learning_training_aware,0.68536255532865,0.68536255532865,68.536255532865,0.25,0.25,0.2,0.05,0.05,0.1,0.1
geometric,672,1.0,full,1,core_learning_training_aware,0.6392958811403678,0.6392958811403678,63.92958811403678,0.25,0.25,0.2,0.05,0.05,0.15,0.05
arithmetic,672,1.0,full,1,core_learning_training_aware,0.6885177597638852,0.6885177597638852,68.85177597638852,0.25,0.25,0.2,0.05,0.05,0.15,0.05
geometric,672,0.0,traditional_ppo,3,core_learning_training_aware,0.5068850432989004,0.5068850432989004,50.68850432989004,0.25,0.25,0.2,0.05,0.05,0.15,0.05
arithmetic,672,0.0,traditional_ppo,3,core_learning_training_aware,0.5884835987821166,0.5884835987821166,58.84835987821167,0.25,0.25,0.2,0.05,0.05,0.15,0.05
geometric,672,0.0,a2c_pointer,2,core_learning_training_aware,0.6389901407114389,0.6389901407114389,63.89901407114389,0.25,0.25,0.2,0.05,0.05,0.15,0.05
arithmetic,672,0.0,a2c_pointer,2,core_learning_training_aware,0.686535178669844,0.686535178669844,68.6535178669844,0.25,0.25,0.2,0.05,0.05,0.15,0.05
geometric,673,0.0,full,2,core_learning_training_aware,0.6176511647783868,0.6176511647783868,61.765116477838674,0.25,0.25,0.2,0.05,0.1,0.05,0.1
arithmetic,673,1.0,full,1,core_learning_training_aware,0.6634698139231335,0.6634698139231335,66.34698139231335,0.25,0.25,0.2,0.05,0.1,0.05,0.1
geometric,673,0.0,traditional_ppo,3,core_learning_training_aware,0.45535849489811453,0.45535849489811453,45.535849489811454,0.25,0.25,0.2,0.05,0.1,0.05,0.1
arithmetic,673,0.0,traditional_ppo,3,core_learning_training_aware,0.5305686291176882,0.5305686291176882,53.05686291176882,0.25,0.25,0.2,0.05,0.1,0.05,0.1
