aggregation,grid_id,is_first,model,rank,score_0_to_100,weight_D1,weight_D2,weight_D3,weight_D4,weight_D5,weight_D6,weight_D7
geometric,1040,0.0,traditional_ppo,3,0.0,0.35,0.15,0.1,0.05,0.15,0.1,0.1
arithmetic,1040,0.0,traditional_ppo,3,48.85415939652216,0.35,0.15,0.1,0.05,0.15,0.1,0.1
geometric,1040,0.0,a2c_pointer,2,61.79557004650875,0.35,0.15,0.1,0.05,0.15,0.1,0.1
arithmetic,1040,0.0,a2c_pointer,2,64.72688431939294,0.35,0.15,0.1,0.05,0.15,0.1,0.1
geometric,1041,1.0,full,1,62.308263639013816,0.35,0.15,0.1,0.05,0.15,0.15,0.05
arithmetic,1041,1.0,full,1,65.68804373225976,0.35,0.15,0.1,0.05,0.15,0.15,0.05
geometric,1041,0.0,traditional_ppo,3,0.0,0.35,0.15,0.1,0.05,0.15,0.15,0.05
arithmetic,1041,0.0,traditional_ppo,3,53.68198303248091,0.35,0.15,0.1,0.05,0.15,0.15,0.05
geometric,1041,0.0,a2c_pointer,2,61.99817606542869,0.35,0.15,0.1,0.05,0.15,0.15,0.05
arithmetic,1041,0.0,a2c_pointer,2,65.02004015469147,0.35,0.15,0.1,0.05,0.15,0.15,0.05
geometric,1042,1.0,full,1,65.31913899410362,0.35,0.15,0.1,0.1,0.05,0.05,0.2
arithmetic,1042,1.0,full,1,68.69749262874913,0.35,0.15,0.1,0.1,0.05,0.05,0.2
geometric,1042,0.0,traditional_ppo,3,0.0,0.35,0.15,0.1,0.1,0.05,0.05,0.2
arithmetic,1042,0.0,traditional_ppo,3,42.01331551042175,0.35,0.15,0.1,0.1,0.05,0.05,0.2
geometric,1042,0.0,a2c_pointer,2,64.49947566373031,0.35,0.15,0.1,0.1,0.05,0.05,0.2
arithmetic,1042,0.0,a2c_pointer,2,67.4598453688385,0.35,0.15,0.1,0.1,0.05,0.05,0.2
geometric,1043,1.0,full,1,65.49886586860745,0.35,0.15,0.1,0.1,0.05,0.1,0.15
arithmetic,1043,1.0,full,1,68.9555175905008,0.35,0.15,0.1,0.1,0.05,0.1,0.15
geometric,1043,0.0,traditional_ppo,3,0.0,0.35,0.15,0.1,0.1,0.05,0.1,0.15
arithmetic,1043,0.0,traditional_ppo,3,46.841139146380506,0.35,0.15,0.1,0.1,0.05,0.1,0.15
geometric,1043,0.0,a2c_pointer,2,64.71094684162894,0.35,0.15,0.1,0.1,0.05,0.1,0.15
arithmetic,1043,0.0,a2c_pointer,2,67.75300120413702,0.35,0.15,0.1,0.1,0.05,0.1,0.15
geometric,1044,1.0,full,1,65.6790872650832,0.35,0.15,0.1,0.1,0.05,0.15,0.1
arithmetic,1044,1.0,full,1,69.21354255225249,0.35,0.15,0.1,0.1,0.05,0.15,0.1
geometric,1044,0.0,traditional_ppo,3,0.0,0.35,0.15,0.1,0.1,0.05,0.15,0.1
arithmetic,1044,0.0,traditional_ppo,3,51.668962782339264,0.35,0.15,0.1,0.1,0.05,0.15,0.1
geometric,1044,0.0,a2c_pointer,2,64.92311135941323,0.35,0.15,0.1,0.1,0.05,0.15,0.1
arithmetic,1044,0.0,a2c_pointer,2,68.04615703943556,0.35,0.15,0.1,0.1,0.05,0.15,0.1
geometric,1045,1.0,full,1,65.85980454421762,0.35,0.15,0.1,0.1,0.05,0.2,0.05
arithmetic,1045,1.0,full,1,69.47156751400416,0.35,0.15,0.1,0.1,0.05,0.2,0.05
geometric,1045,0.0,traditional_ppo,3,0.0,0.35,0.15,0.1,0.1,0.05,0.2,0.05
arithmetic,1045,0.0,traditional_ppo,3,56.49678641829803,0.35,0.15,0.1,0.1,0.05,0.2,0.05
geometric,1045,0.0,a2c_pointer,2,65.13597149030169,0.35,0.15,0.1,0.1,0.05,0.2,0.05
arithmetic,1045,0.0,a2c_pointer,2,68.33931287473408,0.35,0.15,0.1,0.1,0.05,0.2,0.05
geometric,1046,1.0,full,1,63.41629923693692,0.35,0.15,0.1,0.1,0.1,0.05,0.15
arithmetic,1046,1.0,full,1,66.65868448282531,0.35,0.15,0.1,0.1,0.1,0.05,0.15
geometric,1046,0.0,traditional_ppo,3,0.0,0.35,0.15,0.1,0.1,0.1,0.05,0.15
arithmetic,1046,0.0,traditional_ppo,3,45.18590926524592,0.35,0.15,0.1,0.1,0.1,0.05,0.15
geometric,1046,0.0,a2c_pointer,2,62.83741035613251,0.35,0.15,0.1,0.1,0.1,0.05,0.15
arithmetic,1046,0.0,a2c_pointer,2,65.69741165968466,0.35,0.15,0.1,0.1,0.1,0.05,0.15
geometric,1047,1.0,full,1,63.590790411039556,0.35,0.15,0.1,0.1,0.1,0.1,0.1
arithmetic,1047,1.0,full,1,66.91670944457701,0.35,0.15,0.1,0.1,0.1,0.1,0.1
geometric,1047,0.0,traditional_ppo,3,0.0,0.35,0.15,0.1,0.1,0.1,0.1,0.1
arithmetic,1047,0.0,traditional_ppo,3,50.01373290120469,0.35,0.15,0.1,0.1,0.1,0.1,0.1
geometric,1047,0.0,a2c_pointer,2,63.04343220433154,0.35,0.15,0.1,0.1,0.1,0.1,0.1
arithmetic,1047,0.0,a2c_pointer,2,65.99056749498318,0.35,0.15,0.1,0.1,0.1,0.1,0.1
geometric,1048,1.0,full,1,63.76576170098317,0.35,0.15,0.1,0.1,0.1,0.15,0.05
arithmetic,1048,1.0,full,1,67.17473440632867,0.35,0.15,0.1,0.1,0.1,0.15,0.05
geometric,1048,0.0,traditional_ppo,3,0.0,0.35,0.15,0.1,0.1,0.1,0.15,0.05
arithmetic,1048,0.0,traditional_ppo,3,54.84155653716344,0.35,0.15,0.1,0.1,0.1,0.15,0.05
geometric,1048,0.0,a2c_pointer,2,63.25012952597378,0.35,0.15,0.1,0.1,0.1,0.15,0.05
arithmetic,1048,0.0,a2c_pointer,2,66.2837233302817,0.35,0.15,0.1,0.1,0.1,0.15,0.05
geometric,1049,1.0,full,1,61.568891918060345,0.35,0.15,0.1,0.1,0.15,0.05,0.1
arithmetic,1049,1.0,full,1,64.6198763369015,0.35,0.15,0.1,0.1,0.15,0.05,0.1
geometric,1049,0.0,traditional_ppo,3,0.0,0.35,0.15,0.1,0.1,0.15,0.05,0.1
arithmetic,1049,0.0,traditional_ppo,3,48.358503020070096,0.35,0.15,0.1,0.1,0.15,0.05,0.1
geometric,1049,0.0,a2c_pointer,2,61.218174250761436,0.35,0.15,0.1,0.1,0.15,0.05,0.1
arithmetic,1049,0.0,a2c_pointer,2,63.934977950530815,0.35,0.15,0.1,0.1,0.15,0.05,0.1
geometric,1050,1.0,full,1,61.738299915188044,0.35,0.15,0.1,0.1,0.15,0.1,0.05
arithmetic,1050,1.0,full,1,64.87790129865317,0.35,0.15,0.1,0.1,0.15,0.1,0.05
geometric,1050,0.0,traditional_ppo,3,0.0,0.35,0.15,0.1,0.1,0.15,0.1,0.05
arithmetic,1050,0.0,traditional_ppo,3,53.18632665602885,0.35,0.15,0.1,0.1,0.15,0.1,0.05
geometric,1050,0.0,a2c_pointer,2,61.41888719120618,0.35,0.15,0.1,0.1,0.15,0.1,0.05
arithmetic,1050,0.0,a2c_pointer,2,64.22813378582933,0.35,0.15,0.1,0.1,0.15,0.1,0.05
geometric,1051,1.0,full,1,64.89971616812598,0.35,0.15,0.1,0.15,0.05,0.05,0.15
arithmetic,1051,1.0,full,1,68.14537515689422,0.35,0.15,0.1,0.15,0.05,0.05,0.15
geometric,1051,0.0,traditional_ppo,3,0.0,0.35,0.15,0.1,0.15,0.05,0.05,0.15
arithmetic,1051,0.0,traditional_ppo,3,46.34548276992845,0.35,0.15,0.1,0.15,0.05,0.05,0.15
geometric,1051,0.0,a2c_pointer,2,64.1063108035268,0.35,0.15,0.1,0.15,0.05,0.05,0.15
arithmetic,1051,0.0,a2c_pointer,2,66.96109483527489,0.35,0.15,0.1,0.15,0.05,0.05,0.15
geometric,1052,1.0,full,1,65.07828899261064,0.35,0.15,0.1,0.15,0.05,0.1,0.1
arithmetic,1052,1.0,full,1,68.40340011864589,0.35,0.15,0.1,0.15,0.05,0.1,0.1
geometric,1052,0.0,traditional_ppo,3,0.0,0.35,0.15,0.1,0.15,0.05,0.1,0.1
arithmetic,1052,0.0,traditional_ppo,3,51.17330640588721,0.35,0.15,0.1,0.15,0.05,0.1,0.1
geometric,1052,0.0,a2c_pointer,2,64.31649293162711,0.35,0.15,0.1,0.15,0.05,0.1,0.1
arithmetic,1052,0.0,a2c_pointer,2,67.25425067057343,0.35,0.15,0.1,0.15,0.05,0.1,0.1
geometric,1053,1.0,full,1,65.25735316367626,0.35,0.15,0.1,0.15,0.05,0.15,0.05
arithmetic,1053,1.0,full,1,68.66142508039758,0.35,0.15,0.1,0.15,0.05,0.15,0.05
geometric,1053,0.0,traditional_ppo,3,0.0,0.35,0.15,0.1,0.15,0.05,0.15,0.05
arithmetic,1053,0.0,traditional_ppo,3,56.00113004184597,0.35,0.15,0.1,0.15,0.05,0.15,0.05
geometric,1053,0.0,a2c_pointer,2,64.52736417327051,0.35,0.15,0.1,0.15,0.05,0.15,0.05
arithmetic,1053,0.0,a2c_pointer,2,67.54740650587195,0.35,0.15,0.1,0.15,0.05,0.15,0.05
geometric,1054,1.0,full,1,63.00909479657526,0.35,0.15,0.1,0.15,0.1,0.05,0.1
arithmetic,1054,1.0,full,1,66.10656701097041,0.35,0.15,0.1,0.15,0.1,0.05,0.1
geometric,1054,0.0,traditional_ppo,3,0.0,0.35,0.15,0.1,0.15,0.1,0.05,0.1
arithmetic,1054,0.0,traditional_ppo,3,49.51807652475262,0.35,0.15,0.1,0.15,0.1,0.05,0.1
geometric,1054,0.0,a2c_pointer,2,62.454376829053594,0.35,0.15,0.1,0.15,0.1,0.05,0.1
arithmetic,1054,0.0,a2c_pointer,2,65.19866112612107,0.35,0.15,0.1,0.15,0.1,0.05,0.1
geometric,1055,1.0,full,1,63.182465539783095,0.35,0.15,0.1,0.15,0.1,0.1,0.05
arithmetic,1055,1.0,full,1,66.36459197272208,0.35,0.15,0.1,0.15,0.1,0.1,0.05
geometric,1055,0.0,traditional_ppo,3,0.0,0.35,0.15,0.1,0.15,0.1,0.1,0.05
arithmetic,1055,0.0,traditional_ppo,3,54.34590016071138,0.35,0.15,0.1,0.15,0.1,0.1,0.05
geometric,1055,0.0,a2c_pointer,2,62.659142844545265,0.35,0.15,0.1,0.15,0.1,0.1,0.05
arithmetic,1055,0.0,a2c_pointer,2,65.49181696141957,0.35,0.15,0.1,0.15,0.1,0.1,0.05
geometric,1056,1.0,full,1,61.17354992430081,0.35,0.15,0.1,0.15,0.15,0.05,0.05
arithmetic,1056,1.0,full,1,64.06775886504659,0.35,0.15,0.1,0.15,0.15,0.05,0.05
geometric,1056,0.0,traditional_ppo,3,0.0,0.35,0.15,0.1,0.15,0.15,0.05,0.05
arithmetic,1056,0.0,traditional_ppo,3,52.6906702795768,0.35,0.15,0.1,0.15,0.15,0.05,0.05
geometric,1056,0.0,a2c_pointer,2,60.84501098588936,0.35,0.15,0.1,0.15,0.15,0.05,0.05
arithmetic,1056,0.0,a2c_pointer,2,63.43622741696721,0.35,0.15,0.1,0.15,0.15,0.05,0.05
geometric,1057,1.0,full,1,65.78696240714001,0.35,0.15,0.15,0.05,0.05,0.05,0.2
arithmetic,1057,1.0,full,1,69.31351749322968,0.35,0.15,0.15,0.05,0.05,0.05,0.2
geometric,1057,0.0,traditional_ppo,3,0.0,0.35,0.15,0.15,0.05,0.05,0.05,0.2
arithmetic,1057,0.0,traditional_ppo,3,42.32683295648555,0.35,0.15,0.15,0.05,0.05,0.05,0.2
geometric,1057,0.0,a2c_pointer,2,65.11202685690964,0.35,0.15,0.15,0.05,0.05,0.05,0.2
arithmetic,1057,0.0,a2c_pointer,2,68.25773378415579,0.35,0.15,0.15,0.05,0.05,0.05,0.2
geometric,1058,1.0,full,1,65.96797650681458,0.35,0.15,0.15,0.05,0.05,0.1,0.15
arithmetic,1058,1.0,full,1,69.57154245498137,0.35,0.15,0.15,0.05,0.05,0.1,0.15
geometric,1058,0.0,traditional_ppo,3,0.0,0.35,0.15,0.15,0.05,0.05,0.1,0.15
arithmetic,1058,0.0,traditional_ppo,3,47.15465659244432,0.35,0.15,0.15,0.05,0.05,0.1,0.15
geometric,1058,0.0,a2c_pointer,2,65.32550637551199,0.35,0.15,0.15,0.05,0.05,0.1,0.15
arithmetic,1058,0.0,a2c_pointer,2,68.55088961945432,0.35,0.15,0.15,0.05,0.05,0.1,0.15
geometric,1059,1.0,full,1,66.14948867028603,0.35,0.15,0.15,0.05,0.05,0.15,0.1
arithmetic,1059,1.0,full,1,69.82956741673304,0.35,0.15,0.15,0.05,0.05,0.15,0.1
geometric,1059,0.0,traditional_ppo,3,0.0,0.35,0.15,0.15,0.05,0.05,0.15,0.1
arithmetic,1059,0.0,traditional_ppo,3,51.98248022840307,0.35,0.15,0.15,0.05,0.05,0.15,0.1
geometric,1059,0.0,a2c_pointer,2,65.5396858186454,0.35,0.15,0.15,0.05,0.05,0.15,0.1
arithmetic,1059,0.0,a2c_pointer,2,68.84404545475284,0.35,0.15,0.15,0.05,0.05,0.15,0.1
geometric,1060,1.0,full,1,66.33150026798653,0.35,0.15,0.15,0.05,0.05,0.2,0.05
arithmetic,1060,1.0,full,1,70.08759237848471,0.35,0.15,0.15,0.05,0.05,0.2,0.05
geometric,1060,0.0,traditional_ppo,3,0.0,0.35,0.15,0.15,0.05,0.05,0.2,0.05
arithmetic,1060,0.0,traditional_ppo,3,56.81030386436182,0.35,0.15,0.15,0.05,0.05,0.2,0.05
geometric,1060,0.0,a2c_pointer,2,65.75456748111709,0.35,0.15,0.15,0.05,0.05,0.2,0.05
arithmetic,1060,0.0,a2c_pointer,2,69.13720129005137,0.35,0.15,0.15,0.05,0.05,0.2,0.05
geometric,1061,1.0,full,1,63.870494286168025,0.35,0.15,0.15,0.05,0.1,0.05,0.15
arithmetic,1061,1.0,full,1,67.27470934730587,0.35,0.15,0.15,0.05,0.1,0.05,0.15
geometric,1061,0.0,traditional_ppo,3,0.0,0.35,0.15,0.15,0.05,0.1,0.05,0.15
arithmetic,1061,0.0,traditional_ppo,3,45.49942671130974,0.35,0.15,0.15,0.05,0.1,0.05,0.15
geometric,1061,0.0,a2c_pointer,2,63.43417692351706,0.35,0.15,0.15,0.05,0.1,0.05,0.15
arithmetic,1061,0.0,a2c_pointer,2,66.49530007500195,0.35,0.15,0.15,0.05,0.1,0.05,0.15
geometric,1062,1.0,full,1,64.04623518673476,0.35,0.15,0.15,0.05,0.1,0.1,0.1
arithmetic,1062,1.0,full,1,67.53273430905756,0.35,0.15,0.15,0.05,0.1,0.1,0.1
geometric,1062,0.0,traditional_ppo,3,0.0,0.35,0.15,0.15,0.05,0.1,0.1,0.1
arithmetic,1062,0.0,traditional_ppo,3,50.327250347268496,0.35,0.15,0.15,0.05,0.1,0.1,0.1
geometric,1062,0.0,a2c_pointer,2,63.64215536016332,0.35,0.15,0.15,0.05,0.1,0.1,0.1
arithmetic,1062,0.0,a2c_pointer,2,66.78845591030048,0.35,0.15,0.15,0.05,0.1,0.1,0.1
geometric,1063,1.0,full,1,64.22245964178902,0.35,0.15,0.15,0.05,0.1,0.15,0.05
arithmetic,1063,1.0,full,1,67.79075927080923,0.35,0.15,0.15,0.05,0.1,0.15,0.05
geometric,1063,0.0,traditional_ppo,3,0.0,0.35,0.15,0.15,0.05,0.1,0.15,0.05
arithmetic,1063,0.0,traditional_ppo,3,55.155073983227254,0.35,0.15,0.15,0.05,0.1,0.15,0.05
geometric,1063,0.0,a2c_pointer,2,63.85081568522064,0.35,0.15,0.15,0.05,0.1,0.15,0.05
arithmetic,1063,0.0,a2c_pointer,2,67.08161174559902,0.35,0.15,0.15,0.05,0.1,0.15,0.05
geometric,1064,1.0,full,1,62.0098556171773,0.35,0.15,0.15,0.05,0.15,0.05,0.1
arithmetic,1064,1.0,full,1,65.23590120138205,0.35,0.15,0.15,0.05,0.15,0.05,0.1
geometric,1064,0.0,traditional_ppo,3,0.0,0.35,0.15,0.15,0.05,0.15,0.05,0.1
arithmetic,1064,0.0,traditional_ppo,3,48.672020466133894,0.35,0.15,0.15,0.05,0.15,0.05,0.1
geometric,1064,0.0,a2c_pointer,2,61.79956294106751,0.35,0.15,0.15,0.05,0.15,0.05,0.1
arithmetic,1064,0.0,a2c_pointer,2,64.73286636584811,0.35,0.15,0.15,0.05,0.15,0.05,0.1
geometric,1065,1.0,full,1,62.18047693445331,0.35,0.15,0.15,0.05,0.15,0.1,0.05
arithmetic,1065,1.0,full,1,65.49392616313374,0.35,0.15,0.15,0.05,0.15,0.1,0.05
geometric,1065,0.0,traditional_ppo,3,0.0,0.35,0.15,0.15,0.05,0.15,0.1,0.05
arithmetic,1065,0.0,traditional_ppo,3,53.499844102092666,0.35,0.15,0.15,0.05,0.15,0.1,0.05
geometric,1065,0.0,a2c_pointer,2,62.00218205128946,0.35,0.15,0.15,0.05,0.15,0.1,0.05
arithmetic,1065,0.0,a2c_pointer,2,65.02602220114665,0.35,0.15,0.15,0.05,0.15,0.1,0.05
geometric,1066,1.0,full,1,65.36453562518597,0.35,0.15,0.15,0.1,0.05,0.05,0.15
arithmetic,1066,1.0,full,1,68.76140002137478,0.35,0.15,0.15,0.1,0.05,0.05,0.15
geometric,1066,0.0,traditional_ppo,3,0.0,0.35,0.15,0.15,0.1,0.05,0.05,0.15
arithmetic,1066,0.0,traditional_ppo,3,46.65900021599227,0.35,0.15,0.15,0.1,0.05,0.05,0.15
geometric,1066,0.0,a2c_pointer,2,64.71512811202325,0.35,0.15,0.15,0.1,0.05,0.05,0.15
arithmetic,1066,0.0,a2c_pointer,2,67.7589832505922,0.35,0.15,0.15,0.1,0.05,0.05,0.15
geometric,1067,1.0,full,1,65.54438740939838,0.35,0.15,0.15,0.1,0.05,0.1,0.1
arithmetic,1067,1.0,full,1,69.01942498312647,0.35,0.15,0.15,0.1,0.05,0.1,0.1
geometric,1067,0.0,traditional_ppo,3,0.0,0.35,0.15,0.15,0.1,0.05,0.1,0.1
arithmetic,1067,0.0,traditional_ppo,3,51.48682385195102,0.35,0.15,0.15,0.1,0.05,0.1,0.1
geometric,1067,0.0,a2c_pointer,2,64.9273063387279,0.35,0.15,0.15,0.1,0.05,0.1,0.1
arithmetic,1067,0.0,a2c_pointer,2,68.05213908589072,0.35,0.15,0.15,0.1,0.05,0.1,0.1
geometric,1068,1.0,full,1,65.7247340592742,0.35,0.15,0.15,0.1,0.05,0.15,0.05
arithmetic,1068,1.0,full,1,69.27744994487814,0.35,0.15,0.15,0.1,0.05,0.15,0.05
geometric,1068,0.0,traditional_ppo,3,0.0,0.35,0.15,0.15,0.1,0.05,0.15,0.05
arithmetic,1068,0.0,traditional_ppo,3,56.31464748790979,0.35,0.15,0.15,0.1,0.05,0.15,0.05
geometric,1068,0.0,a2c_pointer,2,65.14018022348347,0.35,0.15,0.15,0.1,0.05,0.15,0.05
arithmetic,1068,0.0,a2c_pointer,2,68.34529492118925,0.35,0.15,0.15,0.1,0.05,0.15,0.05
geometric,1069,1.0,full,1,63.460373399355475,0.35,0.15,0.15,0.1,0.1,0.05,0.1
arithmetic,1069,1.0,full,1,66.72259187545096,0.35,0.15,0.15,0.1,0.1,0.05,0.1
geometric,1069,0.0,traditional_ppo,3,0.0,0.35,0.15,0.15,0.1,0.1,0.05,0.1
arithmetic,1069,0.0,traditional_ppo,3,49.83159397081644,0.35,0.15,0.15,0.1,0.1,0.05,0.1
geometric,1069,0.0,a2c_pointer,2,63.04750572897456,0.35,0.15,0.15,0.1,0.1,0.05,0.1
arithmetic,1069,0.0,a2c_pointer,2,65.99654954143836,0.35,0.15,0.15,0.1,0.1,0.05,0.1
geometric,1070,1.0,full,1,63.6349858443686,0.35,0.15,0.15,0.1,0.1,0.1,0.05
arithmetic,1070,1.0,full,1,66.98061683720263,0.35,0.15,0.15,0.1,0.1,0.1,0.05
geometric,1070,0.0,traditional_ppo,3,0.0,0.35,0.15,0.15,0.1,0.1,0.1,0.05
arithmetic,1070,0.0,traditional_ppo,3,54.65941760677519,0.35,0.15,0.15,0.1,0.1,0.1,0.05
geometric,1070,0.0,a2c_pointer,2,63.25421640627661,0.35,0.15,0.15,0.1,0.1,0.1,0.05
arithmetic,1070,0.0,a2c_pointer,2,66.28970537673688,0.35,0.15,0.15,0.1,0.1,0.1,0.05
geometric,1071,1.0,full,1,61.61168213721502,0.35,0.15,0.15,0.1,0.15,0.05,0.05
arithmetic,1071,1.0,full,1,64.68378372952715,0.35,0.15,0.15,0.1,0.15,0.05,0.05
geometric,1071,0.0,traditional_ppo,3,0.0,0.35,0.15,0.15,0.1,0.15,0.05,0.05
arithmetic,1071,0.0,traditional_ppo,3,53.00418772564062,0.35,0.15,0.15,0.1,0.15,0.05,0.05
geometric,1071,0.0,a2c_pointer,2,61.42285574656194,0.35,0.15,0.15,0.1,0.15,0.05,0.05
arithmetic,1071,0.0,a2c_pointer,2,64.23411583228452,0.35,0.15,0.15,0.1,0.15,0.05,0.05
geometric,1072,1.0,full,1,64.94482130143919,0.35,0.15,0.15,0.15,0.05,0.05,0.1
arithmetic,1072,1.0,full,1,68.20928254951987,0.35,0.15,0.15,0.15,0.05,0.05,0.1
geometric,1072,0.0,traditional_ppo,3,0.0,0.35,0.15,0.15,0.15,0.05,0.05,0.1
arithmetic,1072,0.0,traditional_ppo,3,50.991167475498955,0.35,0.15,0.15,0.15,0.05,0.05,0.1
geometric,1072,0.0,a2c_pointer,2,64.32064871454928,0.35,0.15,0.15,0.15,0.05,0.05,0.1
arithmetic,1072,0.0,a2c_pointer,2,67.26023271702857,0.35,0.15,0.15,0.15,0.05,0.05,0.1
geometric,1073,1.0,full,1,65.12351823357069,0.35,0.15,0.15,0.15,0.05,0.1,0.05
arithmetic,1073,1.0,full,1,68.46730751127154,0.35,0.15,0.15,0.15,0.05,0.1,0.05
geometric,1073,0.0,traditional_ppo,3,0.0,0.35,0.15,0.15,0.15,0.05,0.1,0.05
arithmetic,1073,0.0,traditional_ppo,3,55.81899111145773,0.35,0.15,0.15,0.15,0.05,0.1,0.05
geometric,1073,0.0,a2c_pointer,2,64.53153358154854,0.35,0.15,0.15,0.15,0.05,0.1,0.05
arithmetic,1073,0.0,a2c_pointer,2,67.55338855232712,0.35,0.15,0.15,0.15,0.05,0.1,0.05
geometric,1074,1.0,full,1,63.05288595297078,0.35,0.15,0.15,0.15,0.1,0.05,0.05
arithmetic,1074,1.0,full,1,66.17047440359605,0.35,0.15,0.15,0.15,0.1,0.05,0.05
geometric,1074,0.0,traditional_ppo,3,0.0,0.35,0.15,0.15,0.15,0.1,0.05,0.05
arithmetic,1074,0.0,traditional_ppo,3,54.16376123032314,0.35,0.15,0.15,0.15,0.1,0.05,0.05
geometric,1074,0.0,a2c_pointer,2,62.663191538494225,0.35,0.15,0.15,0.15,0.1,0.05,0.05
arithmetic,1074,0.0,a2c_pointer,2,65.49779900787475,0.35,0.15,0.15,0.15,0.1,0.05,0.05
geometric,1075,1.0,full,1,65.83268417427313,0.35,0.15,0.2,0.05,0.05,0.05,0.15
arithmetic,1075,1.0,full,1,69.37742488585535,0.35,0.15,0.2,0.05,0.05,0.05,0.15
geometric,1075,0.0,traditional_ppo,3,0.0,0.35,0.15,0.2,0.05,0.05,0.05,0.15
arithmetic,1075,0.0,traditional_ppo,3,46.972517662056084,0.35,0.15,0.2,0.05,0.05,0.05,0.15
geometric,1075,0.0,a2c_pointer,2,65.32972735541003,0.35,0.15,0.2,0.05,0.05,0.05,0.15
arithmetic,1075,0.0,a2c_pointer,2,68.5568716659095,0.35,0.15,0.2,0.05,0.05,0.05,0.15
geometric,1076,1.0,full,1,66.01382407827442,0.35,0.15,0.2,0.05,0.05,0.1,0.1
arithmetic,1076,1.0,full,1,69.63544984760702,0.35,0.15,0.2,0.05,0.05,0.1,0.1
geometric,1076,0.0,traditional_ppo,3,0.0,0.35,0.15,0.2,0.05,0.05,0.1,0.1
arithmetic,1076,0.0,traditional_ppo,3,51.80034129801484,0.35,0.15,0.2,0.05,0.05,0.1,0.1
geometric,1076,0.0,a2c_pointer,2,65.54392063765734,0.35,0.15,0.2,0.05,0.05,0.1,0.1
arithmetic,1076,0.0,a2c_pointer,2,68.85002750120803,0.35,0.15,0.2,0.05,0.05,0.1,0.1
geometric,1077,1.0,full,1,66.19546239222565,0.35,0.15,0.2,0.05,0.05,0.15,0.05
arithmetic,1077,1.0,full,1,69.89347480935871,0.35,0.15,0.2,0.05,0.05,0.15,0.05
geometric,1077,0.0,traditional_ppo,3,0.0,0.35,0.15,0.2,0.05,0.05,0.15,0.05
arithmetic,1077,0.0,traditional_ppo,3,56.6281649339736,0.35,0.15,0.2,0.05,0.05,0.15,0.05
geometric,1077,0.0,a2c_pointer,2,65.75881618461653,0.35,0.15,0.2,0.05,0.05,0.15,0.05
arithmetic,1077,0.0,a2c_pointer,2,69.14318333650655,0.35,0.15,0.2,0.05,0.05,0.15,0.05
geometric,1078,1.0,full,1,63.9148841129601,0.35,0.15,0.2,0.05,0.1,0.05,0.1
arithmetic,1078,1.0,full,1,67.33861673993152,0.35,0.15,0.2,0.05,0.1,0.05,0.1
geometric,1078,0.0,traditional_ppo,3,0.0,0.35,0.15,0.2,0.05,0.1,0.05,0.1
arithmetic,1078,0.0,traditional_ppo,3,50.14511141688026,0.35,0.15,0.2,0.05,0.1,0.05,0.1
geometric,1078,0.0,a2c_pointer,2,63.6462675710492,0.35,0.15,0.2,0.05,0.1,0.05,0.1
arithmetic,1078,0.0,a2c_pointer,2,66.79443795675566,0.35,0.15,0.2,0.05,0.1,0.05,0.1
geometric,1079,1.0,full,1,64.09074715299396,0.35,0.15,0.2,0.05,0.1,0.1,0.05
arithmetic,1079,1.0,full,1,67.5966417016832,0.35,0.15,0.2,0.05,0.1,0.1,0.05
geometric,1079,0.0,traditional_ppo,3,0.0,0.35,0.15,0.2,0.05,0.1,0.1,0.05
arithmetic,1079,0.0,traditional_ppo,3,54.97293505283901,0.35,0.15,0.2,0.05,0.1,0.1,0.05
geometric,1079,0.0,a2c_pointer,2,63.854941378604956,0.35,0.15,0.2,0.05,0.1,0.1,0.05
arithmetic,1079,0.0,a2c_pointer,2,67.0875937920542,0.35,0.15,0.2,0.05,0.1,0.1,0.05
geometric,1080,1.0,full,1,62.0529523049517,0.35,0.15,0.2,0.05,0.15,0.05,0.05
arithmetic,1080,1.0,full,1,65.2998085940077,0.35,0.15,0.2,0.05,0.15,0.05,0.05
geometric,1080,0.0,traditional_ppo,3,0.0,0.35,0.15,0.2,0.05,0.15,0.05,0.05
arithmetic,1080,0.0,traditional_ppo,3,53.31770517170443,0.35,0.15,0.2,0.05,0.15,0.05,0.05
geometric,1080,0.0,a2c_pointer,2,62.00618829599529,0.35,0.15,0.2,0.05,0.15,0.05,0.05
arithmetic,1080,0.0,a2c_pointer,2,65.03200424760182,0.35,0.15,0.2,0.05,0.15,0.05,0.05
geometric,1081,1.0,full,1,65.40996380680839,0.35,0.15,0.2,0.1,0.05,0.05,0.1
arithmetic,1081,1.0,full,1,68.82530741400043,0.35,0.15,0.2,0.1,0.05,0.05,0.1
geometric,1081,0.0,traditional_ppo,3,0.0,0.35,0.15,0.2,0.1,0.05,0.05,0.1
arithmetic,1081,0.0,traditional_ppo,3,51.304684921562796,0.35,0.15,0.2,0.1,0.05,0.05,0.1
geometric,1081,0.0,a2c_pointer,2,64.93150158909938,0.35,0.15,0.2,0.1,0.05,0.05,0.1
arithmetic,1081,0.0,a2c_pointer,2,68.05812113234589,0.35,0.15,0.2,0.1,0.05,0.05,0.1
geometric,1082,1.0,full,1,65.58994058754134,0.35,0.15,0.2,0.1,0.05,0.1,0.05
