aggregation,grid_id,is_first,model,rank,scope,score,weight_D1,weight_D2,weight_D3,weight_D4,weight_D5,weight_D6,weight_D7
arithmetic,180,1.0,full,1,core_learning_training_corrected_v6,0.6003671598756921,0.2,0.2,0.1,0.05,0.15,0.1,0.2
geometric,180,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.5655783178010589,0.2,0.2,0.1,0.05,0.15,0.1,0.2
arithmetic,180,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6003188019787918,0.2,0.2,0.1,0.05,0.15,0.1,0.2
geometric,180,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.4567573595291501,0.2,0.2,0.1,0.05,0.15,0.1,0.2
arithmetic,180,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5217338690046596,0.2,0.2,0.1,0.05,0.15,0.1,0.2
geometric,181,0.0,full,2,core_learning_training_corrected_v6,0.586129023295601,0.2,0.2,0.1,0.05,0.15,0.15,0.15
arithmetic,181,0.0,full,2,core_learning_training_corrected_v6,0.6258959831444588,0.2,0.2,0.1,0.05,0.15,0.15,0.15
geometric,181,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.5867510894506928,0.2,0.2,0.1,0.05,0.15,0.15,0.15
arithmetic,181,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6262694874510256,0.2,0.2,0.1,0.05,0.15,0.15,0.15
geometric,181,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.4877365996033646,0.2,0.2,0.1,0.05,0.15,0.15,0.15
arithmetic,181,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5580702676554654,0.2,0.2,0.1,0.05,0.15,0.15,0.15
geometric,182,0.0,full,2,core_learning_training_corrected_v6,0.607517516682136,0.2,0.2,0.1,0.05,0.15,0.2,0.1
arithmetic,182,0.0,full,2,core_learning_training_corrected_v6,0.6514248064132255,0.2,0.2,0.1,0.05,0.15,0.2,0.1
geometric,182,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6087164768092712,0.2,0.2,0.1,0.05,0.15,0.2,0.1
arithmetic,182,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6522201729232595,0.2,0.2,0.1,0.05,0.15,0.2,0.1
geometric,182,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5208169844003814,0.2,0.2,0.1,0.05,0.15,0.2,0.1
arithmetic,182,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.594406666306271,0.2,0.2,0.1,0.05,0.15,0.2,0.1
geometric,183,1.0,full,1,core_learning_training_corrected_v6,0.6028475789000871,0.2,0.2,0.1,0.1,0.05,0.15,0.2
arithmetic,183,1.0,full,1,core_learning_training_corrected_v6,0.6457470295916292,0.2,0.2,0.1,0.1,0.05,0.15,0.2
geometric,183,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6014478688902741,0.2,0.2,0.1,0.1,0.05,0.15,0.2
arithmetic,183,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6441000523813639,0.2,0.2,0.1,0.1,0.05,0.15,0.2
geometric,183,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.47656943267469365,0.2,0.2,0.1,0.1,0.05,0.15,0.2
arithmetic,183,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5553290724529534,0.2,0.2,0.1,0.1,0.05,0.15,0.2
geometric,184,1.0,full,1,core_learning_training_corrected_v6,0.6248461507877145,0.2,0.2,0.1,0.1,0.05,0.2,0.15
arithmetic,184,1.0,full,1,core_learning_training_corrected_v6,0.671275852860396,0.2,0.2,0.1,0.1,0.05,0.2,0.15
geometric,184,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6239634392124944,0.2,0.2,0.1,0.1,0.05,0.2,0.15
arithmetic,184,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6700507378535978,0.2,0.2,0.1,0.1,0.05,0.2,0.15
geometric,184,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5088924123899647,0.2,0.2,0.1,0.1,0.05,0.2,0.15
arithmetic,184,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5916654711037592,0.2,0.2,0.1,0.1,0.05,0.2,0.15
geometric,185,1.0,full,1,core_learning_training_corrected_v6,0.5827073741322001,0.2,0.2,0.1,0.1,0.1,0.1,0.2
arithmetic,185,1.0,full,1,core_learning_training_corrected_v6,0.6211424361350106,0.2,0.2,0.1,0.1,0.1,0.1,0.2
geometric,185,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.5818536740651146,0.2,0.2,0.1,0.1,0.1,0.1,0.2
arithmetic,185,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6199499822485759,0.2,0.2,0.1,0.1,0.1,0.1,0.2
geometric,185,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.46598404288395534,0.2,0.2,0.1,0.1,0.1,0.1,0.2
arithmetic,185,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5373366004944448,0.2,0.2,0.1,0.1,0.1,0.1,0.2
geometric,186,1.0,full,1,core_learning_training_corrected_v6,0.603971007773536,0.2,0.2,0.1,0.1,0.1,0.15,0.15
arithmetic,186,1.0,full,1,core_learning_training_corrected_v6,0.6466712594037773,0.2,0.2,0.1,0.1,0.1,0.15,0.15
geometric,186,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6036357236712215,0.2,0.2,0.1,0.1,0.1,0.15,0.15
arithmetic,186,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6459006677208097,0.2,0.2,0.1,0.1,0.1,0.15,0.15
geometric,186,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.4975890761342927,0.2,0.2,0.1,0.1,0.1,0.15,0.15
arithmetic,186,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5736729991452505,0.2,0.2,0.1,0.1,0.1,0.15,0.15
geometric,187,0.0,full,2,core_learning_training_corrected_v6,0.6260105748176477,0.2,0.2,0.1,0.1,0.1,0.2,0.1
arithmetic,187,1.0,full,1,core_learning_training_corrected_v6,0.6722000826725443,0.2,0.2,0.1,0.1,0.1,0.2,0.1
geometric,187,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6262331976807323,0.2,0.2,0.1,0.1,0.1,0.2,0.1
arithmetic,187,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6718513531930438,0.2,0.2,0.1,0.1,0.1,0.2,0.1
geometric,187,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5313376980804422,0.2,0.2,0.1,0.1,0.1,0.2,0.1
arithmetic,187,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6100093977960563,0.2,0.2,0.1,0.1,0.1,0.2,0.1
geometric,188,1.0,full,1,core_learning_training_corrected_v6,0.5632400224407614,0.2,0.2,0.1,0.1,0.15,0.05,0.2
arithmetic,188,1.0,full,1,core_learning_training_corrected_v6,0.5965378426783919,0.2,0.2,0.1,0.1,0.15,0.05,0.2
geometric,188,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.5628978262866485,0.2,0.2,0.1,0.1,0.15,0.05,0.2
arithmetic,188,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.5957999121157878,0.2,0.2,0.1,0.1,0.15,0.05,0.2
geometric,188,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.4556337719853226,0.2,0.2,0.1,0.1,0.15,0.05,0.2
arithmetic,188,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.519344128535936,0.2,0.2,0.1,0.1,0.15,0.05,0.2
geometric,189,0.0,full,2,core_learning_training_corrected_v6,0.5837932709853749,0.2,0.2,0.1,0.1,0.15,0.1,0.15
arithmetic,189,1.0,full,1,core_learning_training_corrected_v6,0.6220666659471586,0.2,0.2,0.1,0.1,0.15,0.1,0.15
geometric,189,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.5839702520903455,0.2,0.2,0.1,0.1,0.15,0.1,0.15
arithmetic,189,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6217505975880216,0.2,0.2,0.1,0.1,0.15,0.1,0.15
geometric,189,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.4865368055408277,0.2,0.2,0.1,0.1,0.15,0.1,0.15
arithmetic,189,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5556805271867419,0.2,0.2,0.1,0.1,0.15,0.1,0.15
geometric,190,0.0,full,2,core_learning_training_corrected_v6,0.6050965301984527,0.2,0.2,0.1,0.1,0.15,0.15,0.1
arithmetic,190,0.0,full,2,core_learning_training_corrected_v6,0.6475954892159255,0.2,0.2,0.1,0.1,0.15,0.15,0.1
geometric,190,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6058315370946216,0.2,0.2,0.1,0.1,0.15,0.15,0.1
arithmetic,190,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6477012830602555,0.2,0.2,0.1,0.1,0.15,0.15,0.1
geometric,190,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5195358151667006,0.2,0.2,0.1,0.1,0.15,0.15,0.1
arithmetic,190,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5920169258375475,0.2,0.2,0.1,0.1,0.15,0.15,0.1
geometric,191,0.0,full,2,core_learning_training_corrected_v6,0.6271771687950468,0.2,0.2,0.1,0.1,0.15,0.2,0.05
arithmetic,191,0.0,full,2,core_learning_training_corrected_v6,0.6731243124846924,0.2,0.2,0.1,0.1,0.15,0.2,0.05
geometric,191,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6285112127280907,0.2,0.2,0.1,0.1,0.15,0.2,0.05
arithmetic,191,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6736519685324894,0.2,0.2,0.1,0.1,0.15,0.2,0.05
geometric,191,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.554772958935535,0.2,0.2,0.1,0.1,0.15,0.2,0.05
arithmetic,191,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6283533244883533,0.2,0.2,0.1,0.1,0.15,0.2,0.05
geometric,192,1.0,full,1,core_learning_training_corrected_v6,0.6004452023427674,0.2,0.2,0.1,0.15,0.05,0.1,0.2
arithmetic,192,1.0,full,1,core_learning_training_corrected_v6,0.641917712394329,0.2,0.2,0.1,0.15,0.05,0.1,0.2
geometric,192,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.5985973778827889,0.2,0.2,0.1,0.15,0.05,0.1,0.2
arithmetic,192,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.63958116251836,0.2,0.2,0.1,0.15,0.05,0.1,0.2
geometric,192,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.47539710897338705,0.2,0.2,0.1,0.15,0.05,0.1,0.2
arithmetic,192,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5529393319842298,0.2,0.2,0.1,0.15,0.05,0.1,0.2
geometric,193,1.0,full,1,core_learning_training_corrected_v6,0.6223561088648081,0.2,0.2,0.1,0.15,0.05,0.15,0.15
arithmetic,193,1.0,full,1,core_learning_training_corrected_v6,0.6674465356630959,0.2,0.2,0.1,0.15,0.05,0.15,0.15
geometric,193,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6210062383236518,0.2,0.2,0.1,0.15,0.05,0.15,0.15
arithmetic,193,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6655318479905937,0.2,0.2,0.1,0.15,0.05,0.15,0.15
geometric,193,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5076405766750479,0.2,0.2,0.1,0.15,0.05,0.15,0.15
arithmetic,193,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5892757306350356,0.2,0.2,0.1,0.15,0.05,0.15,0.15
geometric,194,1.0,full,1,core_learning_training_corrected_v6,0.6450665684896872,0.2,0.2,0.1,0.15,0.05,0.2,0.1
arithmetic,194,1.0,full,1,core_learning_training_corrected_v6,0.6929753589318626,0.2,0.2,0.1,0.15,0.05,0.2,0.1
geometric,194,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6442539882164434,0.2,0.2,0.1,0.15,0.05,0.2,0.1
arithmetic,194,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6914825334628276,0.2,0.2,0.1,0.15,0.05,0.2,0.1
geometric,194,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5420709344309482,0.2,0.2,0.1,0.15,0.05,0.2,0.1
arithmetic,194,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6256121292858412,0.2,0.2,0.1,0.15,0.05,0.2,0.1
geometric,195,1.0,full,1,core_learning_training_corrected_v6,0.5803852572582356,0.2,0.2,0.1,0.15,0.1,0.05,0.2
arithmetic,195,1.0,full,1,core_learning_training_corrected_v6,0.6173131189377105,0.2,0.2,0.1,0.15,0.1,0.05,0.2
geometric,195,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.579096047425494,0.2,0.2,0.1,0.15,0.1,0.05,0.2
arithmetic,195,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6154310923855718,0.2,0.2,0.1,0.15,0.1,0.05,0.2
geometric,195,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.46483775841741376,0.2,0.2,0.1,0.15,0.1,0.05,0.2
arithmetic,195,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5349468600257211,0.2,0.2,0.1,0.15,0.1,0.05,0.2
geometric,196,1.0,full,1,core_learning_training_corrected_v6,0.6015641542981962,0.2,0.2,0.1,0.15,0.1,0.1,0.15
arithmetic,196,1.0,full,1,core_learning_training_corrected_v6,0.6428419422064772,0.2,0.2,0.1,0.15,0.1,0.1,0.15
geometric,196,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6007748635848829,0.2,0.2,0.1,0.15,0.1,0.1,0.15
arithmetic,196,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6413817778578057,0.2,0.2,0.1,0.15,0.1,0.1,0.15
geometric,196,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.4963650457465493,0.2,0.2,0.1,0.15,0.1,0.1,0.15
arithmetic,196,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.571283258676527,0.2,0.2,0.1,0.15,0.1,0.1,0.15
geometric,197,1.0,full,1,core_learning_training_corrected_v6,0.6235158926090535,0.2,0.2,0.1,0.15,0.1,0.15,0.1
arithmetic,197,1.0,full,1,core_learning_training_corrected_v6,0.668370765475244,0.2,0.2,0.1,0.15,0.1,0.15,0.1
geometric,197,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6232652395402017,0.2,0.2,0.1,0.15,0.1,0.15,0.1
arithmetic,197,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6673324633300396,0.2,0.2,0.1,0.15,0.1,0.15,0.1
geometric,197,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5300306487101933,0.2,0.2,0.1,0.15,0.1,0.15,0.1
arithmetic,197,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6076196573273326,0.2,0.2,0.1,0.15,0.1,0.15,0.1
geometric,198,0.0,full,2,core_learning_training_corrected_v6,0.6462686740196789,0.2,0.2,0.1,0.15,0.1,0.2,0.05
arithmetic,198,1.0,full,1,core_learning_training_corrected_v6,0.6938995887440109,0.2,0.2,0.1,0.15,0.1,0.2,0.05
geometric,198,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.646597556530792,0.2,0.2,0.1,0.15,0.1,0.2,0.05
arithmetic,198,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6932831488022735,0.2,0.2,0.1,0.15,0.1,0.2,0.05
geometric,198,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5659795970314886,0.2,0.2,0.1,0.15,0.1,0.2,0.05
arithmetic,198,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6439560559781384,0.2,0.2,0.1,0.15,0.1,0.2,0.05
geometric,199,1.0,full,1,core_learning_training_corrected_v6,0.5814668267602938,0.2,0.2,0.1,0.15,0.15,0.05,0.15
arithmetic,199,1.0,full,1,core_learning_training_corrected_v6,0.6182373487498586,0.2,0.2,0.1,0.15,0.15,0.05,0.15
geometric,199,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.5812025941796212,0.2,0.2,0.1,0.15,0.15,0.05,0.15
arithmetic,199,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6172317077250176,0.2,0.2,0.1,0.15,0.15,0.05,0.15
geometric,199,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.4853399628782752,0.2,0.2,0.1,0.15,0.15,0.05,0.15
arithmetic,199,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5532907867180182,0.2,0.2,0.1,0.15,0.15,0.05,0.15
geometric,200,0.0,full,2,core_learning_training_corrected_v6,0.6026851914621896,0.2,0.2,0.1,0.15,0.15,0.1,0.1
arithmetic,200,1.0,full,1,core_learning_training_corrected_v6,0.6437661720186253,0.2,0.2,0.1,0.15,0.15,0.1,0.1
geometric,200,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6029602702103852,0.2,0.2,0.1,0.15,0.15,0.1,0.1
arithmetic,200,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6431823931972516,0.2,0.2,0.1,0.15,0.15,0.1,0.1
geometric,200,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5182577975095897,0.2,0.2,0.1,0.15,0.15,0.1,0.1
arithmetic,200,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.589627185368824,0.2,0.2,0.1,0.15,0.15,0.1,0.1
geometric,201,0.0,full,2,core_learning_training_corrected_v6,0.6246778376534199,0.2,0.2,0.1,0.15,0.15,0.15,0.05
arithmetic,201,1.0,full,1,core_learning_training_corrected_v6,0.6692949952873921,0.2,0.2,0.1,0.15,0.15,0.15,0.05
geometric,201,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6255324582047923,0.2,0.2,0.1,0.15,0.15,0.15,0.05
arithmetic,201,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6691330786694853,0.2,0.2,0.1,0.15,0.15,0.15,0.05
geometric,201,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.553408260648123,0.2,0.2,0.1,0.15,0.15,0.15,0.05
arithmetic,201,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6259635840196297,0.2,0.2,0.1,0.15,0.15,0.15,0.05
geometric,202,1.0,full,1,core_learning_training_corrected_v6,0.6030119819944441,0.2,0.2,0.15,0.05,0.05,0.15,0.2
arithmetic,202,1.0,full,1,core_learning_training_corrected_v6,0.6459989087178053,0.2,0.2,0.15,0.05,0.05,0.15,0.2
geometric,202,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6020942751276641,0.2,0.2,0.15,0.05,0.05,0.15,0.2
arithmetic,202,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6450845880206552,0.2,0.2,0.15,0.05,0.05,0.15,0.2
geometric,202,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.4761266109821936,0.2,0.2,0.15,0.05,0.05,0.15,0.2
arithmetic,202,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5544572504706317,0.2,0.2,0.15,0.05,0.05,0.15,0.2
geometric,203,1.0,full,1,core_learning_training_corrected_v6,0.6250165531319919,0.2,0.2,0.15,0.05,0.05,0.2,0.15
arithmetic,203,1.0,full,1,core_learning_training_corrected_v6,0.6715277319865721,0.2,0.2,0.15,0.05,0.05,0.2,0.15
geometric,203,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6246340440643403,0.2,0.2,0.15,0.05,0.05,0.2,0.15
arithmetic,203,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6710352734928892,0.2,0.2,0.15,0.05,0.05,0.2,0.15
geometric,203,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5084195566340044,0.2,0.2,0.15,0.05,0.05,0.2,0.15
arithmetic,203,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5907936491214376,0.2,0.2,0.15,0.05,0.05,0.2,0.15
geometric,204,1.0,full,1,core_learning_training_corrected_v6,0.582866284773571,0.2,0.2,0.15,0.05,0.1,0.1,0.2
arithmetic,204,1.0,full,1,core_learning_training_corrected_v6,0.6213943152611868,0.2,0.2,0.15,0.05,0.1,0.1,0.2
geometric,204,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.5824790214370453,0.2,0.2,0.15,0.05,0.1,0.1,0.2
arithmetic,204,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6209345178878672,0.2,0.2,0.15,0.05,0.1,0.1,0.2
geometric,204,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.4655510569885113,0.2,0.2,0.15,0.05,0.1,0.1,0.2
arithmetic,204,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.536464778512123,0.2,0.2,0.15,0.05,0.1,0.1,0.2
geometric,205,0.0,full,2,core_learning_training_corrected_v6,0.6041357172391707,0.2,0.2,0.15,0.05,0.1,0.15,0.15
arithmetic,205,1.0,full,1,core_learning_training_corrected_v6,0.6469231385299535,0.2,0.2,0.15,0.05,0.1,0.15,0.15
geometric,205,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6042844813060476,0.2,0.2,0.15,0.05,0.1,0.15,0.15
arithmetic,205,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.646885203360101,0.2,0.2,0.15,0.05,0.1,0.15,0.15
geometric,205,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.4971267232812641,0.2,0.2,0.15,0.05,0.1,0.15,0.15
arithmetic,205,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5728011771629289,0.2,0.2,0.15,0.05,0.1,0.15,0.15
geometric,206,0.0,full,2,core_learning_training_corrected_v6,0.6261812947130282,0.2,0.2,0.15,0.05,0.1,0.2,0.1
arithmetic,206,0.0,full,2,core_learning_training_corrected_v6,0.6724519617987201,0.2,0.2,0.15,0.05,0.1,0.2,0.1
geometric,206,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6269062419560215,0.2,0.2,0.15,0.05,0.1,0.2,0.1
arithmetic,206,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6728358888323349,0.2,0.2,0.15,0.05,0.1,0.2,0.1
geometric,206,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.530843986477009,0.2,0.2,0.15,0.05,0.1,0.2,0.1
arithmetic,206,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.6091375758137345,0.2,0.2,0.15,0.05,0.1,0.2,0.1
geometric,207,0.0,full,2,core_learning_training_corrected_v6,0.5633936241235018,0.2,0.2,0.15,0.05,0.15,0.05,0.2
arithmetic,207,1.0,full,1,core_learning_training_corrected_v6,0.5967897218045679,0.2,0.2,0.15,0.05,0.15,0.05,0.2
geometric,207,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.5635028008567577,0.2,0.2,0.15,0.05,0.15,0.05,0.2
arithmetic,207,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.596784447755079,0.2,0.2,0.15,0.05,0.15,0.05,0.2
geometric,207,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.45521040341772834,0.2,0.2,0.15,0.05,0.15,0.05,0.2
arithmetic,207,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5184723065536143,0.2,0.2,0.15,0.05,0.15,0.05,0.2
geometric,208,0.0,full,2,core_learning_training_corrected_v6,0.5839524777626334,0.2,0.2,0.15,0.05,0.15,0.1,0.15
arithmetic,208,0.0,full,2,core_learning_training_corrected_v6,0.6223185450733348,0.2,0.2,0.15,0.05,0.15,0.1,0.15
geometric,208,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.5845978742550026,0.2,0.2,0.15,0.05,0.15,0.1,0.15
arithmetic,208,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.622735133227313,0.2,0.2,0.15,0.05,0.15,0.1,0.15
geometric,208,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.4860847223040074,0.2,0.2,0.15,0.05,0.15,0.1,0.15
arithmetic,208,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5548087052044202,0.2,0.2,0.15,0.05,0.15,0.1,0.15
geometric,209,0.0,full,2,core_learning_training_corrected_v6,0.6052615466062996,0.2,0.2,0.15,0.05,0.15,0.15,0.1
arithmetic,209,0.0,full,2,core_learning_training_corrected_v6,0.6478473683421014,0.2,0.2,0.15,0.05,0.15,0.15,0.1
geometric,209,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6064826546804367,0.2,0.2,0.15,0.05,0.15,0.15,0.1
arithmetic,209,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6486858186995468,0.2,0.2,0.15,0.05,0.15,0.15,0.1
geometric,209,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5190530697088239,0.2,0.2,0.15,0.05,0.15,0.15,0.1
arithmetic,209,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5911451038552258,0.2,0.2,0.15,0.05,0.15,0.15,0.1
geometric,210,0.0,full,2,core_learning_training_corrected_v6,0.6273482068332987,0.2,0.2,0.15,0.05,0.15,0.2,0.05
arithmetic,210,0.0,full,2,core_learning_training_corrected_v6,0.6733761916108684,0.2,0.2,0.15,0.05,0.15,0.2,0.05
