algorithm,map_id,safe_weighted_coverage,statistical_family
traditional_ppo,global_alps,0.2697633219954648,real_main_algorithms
traditional_ppo,global_colorado_rockies,0.27188775510204083,real_main_algorithms
traditional_ppo,global_peruvian_andes,0.2564611678004536,real_main_algorithms
traditional_ppo,global_southern_alps_nz,0.27630527210884354,real_main_algorithms
a2c_pointer,cn_guizhou_karst,0.49217687074829936,real_main_algorithms
a2c_pointer,cn_hengduan,0.491343537414966,real_main_algorithms
a2c_pointer,cn_qinling,0.5220068027210885,real_main_algorithms
a2c_pointer,cn_taihang,0.4972859977324263,real_main_algorithms
a2c_pointer,global_alps,0.5060274943310658,real_main_algorithms
a2c_pointer,global_colorado_rockies,0.5261678004535147,real_main_algorithms
a2c_pointer,global_peruvian_andes,0.4976842403628118,real_main_algorithms
a2c_pointer,global_southern_alps_nz,0.48696145124716556,real_main_algorithms
nearest_feasible,cn_guizhou_karst,0.4307256235827664,real_main_algorithms
nearest_feasible,cn_hengduan,0.5057610544217687,real_main_algorithms
nearest_feasible,cn_qinling,0.5006023242630385,real_main_algorithms
nearest_feasible,cn_taihang,0.4654478458049886,real_main_algorithms
nearest_feasible,global_alps,0.48895975056689345,real_main_algorithms
nearest_feasible,global_colorado_rockies,0.5199971655328798,real_main_algorithms
nearest_feasible,global_peruvian_andes,0.4814413265306123,real_main_algorithms
nearest_feasible,global_southern_alps_nz,0.4818310657596372,real_main_algorithms
priority_resource_greedy,cn_guizhou_karst,0.47208758503401366,real_main_algorithms
priority_resource_greedy,cn_hengduan,0.46111819727891157,real_main_algorithms
priority_resource_greedy,cn_qinling,0.43711734693877546,real_main_algorithms
priority_resource_greedy,cn_taihang,0.47940759637188207,real_main_algorithms
priority_resource_greedy,global_alps,0.47195294784580505,real_main_algorithms
priority_resource_greedy,global_colorado_rockies,0.48521116780045354,real_main_algorithms
priority_resource_greedy,global_peruvian_andes,0.4970663265306123,real_main_algorithms
priority_resource_greedy,global_southern_alps_nz,0.43934240362811794,real_main_algorithms
aco,cn_guizhou_karst,0.5490929705215418,real_main_algorithms
aco,cn_hengduan,0.5606972789115646,real_main_algorithms
