algorithm,mean,median,metric,q25,q75,result_family,valid_run_count
sa,0.5781018518518519,0.6,high_priority_coverage,0.4,0.8,synthetic_main_baselines,1080
sa,0.6688657407407408,0.75,medium_priority_coverage,0.5,0.875,synthetic_main_baselines,1080
sa,0.11569223985890653,0.0,low_priority_coverage,0.0,0.2,synthetic_main_baselines,1080
sa,0.915610364531776,0.9444444444444444,oracle_attainment_lower,0.8846153846153846,1.0,synthetic_main_baselines,1080
sa,0.9482480691395216,0.9714285714285714,oracle_attainment_upper,0.9333333333333333,1.0,synthetic_main_baselines,1080
sa,0.026155753968253967,0.02040816326530609,oracle_regret_lower,0.0,0.04081632653061218,synthetic_main_baselines,1080
sa,0.04806134259259284,0.03125,oracle_regret_upper,0.0,0.07499999999999996,synthetic_main_baselines,1080
sa,0.6331588321216624,0.5837175367797331,safe_energy_utilization,0.42226045901645465,0.9097871848749537,synthetic_main_baselines,1080
sa,0.7452224940324631,0.8258203332477849,safe_distance_utilization,0.5629172531887159,0.9306387585461483,synthetic_main_baselines,1080
sa,0.5546796397998419,0.40305011245412786,safe_time_utilization,0.265872049940041,0.9138363615379423,synthetic_main_baselines,1080
sa,0.0,0.0,dangerous_action_proposal_rate,0.0,0.0,synthetic_main_baselines,1080
sa,0.0,0.0,environment_interception_rate,0.0,0.0,synthetic_main_baselines,1080
sa,3.8315376559259273,3.73125564999998,planning_time_s,3.2782698749999923,4.3792870250000036,synthetic_main_baselines,1080
a_star,0.5418225623582766,0.540625,safe_weighted_coverage,0.3826530612244898,0.6797193877551021,synthetic_supplementary,72
a_star,1.0,1.0,safe_rate,1.0,1.0,synthetic_supplementary,72
a_star,1.0,1.0,return_rate,1.0,1.0,synthetic_supplementary,72
a_star,0.0,0.0,violation_rate,0.0,0.0,synthetic_supplementary,72
a_star,0.0,0.0,stranded_rate,0.0,0.0,synthetic_supplementary,72
a_star,0.4715277777777778,0.45416666666666666,coverage,0.3333333333333333,0.6,synthetic_supplementary,72
a_star,0.5418225623582766,0.540625,weighted_coverage,0.3826530612244898,0.6797193877551021,synthetic_supplementary,72
a_star,9.097222222222221,9.0,visited_count,7.0,11.0,synthetic_supplementary,72
a_star,0.6292824074074074,0.6,high_priority_coverage,0.5,0.8333333333333334,synthetic_supplementary,72
a_star,0.5802469135802469,0.625,medium_priority_coverage,0.3645833333333333,0.75,synthetic_supplementary,72
a_star,0.16726190476190475,0.0,low_priority_coverage,0.0,0.3333333333333333,synthetic_supplementary,72
a_star,0.8811446495138209,1.0,oracle_attainment_lower,0.8057692307692308,1.0,synthetic_supplementary,72
a_star,0.9027401102370113,1.0,oracle_attainment_upper,0.895628078817734,1.0,synthetic_supplementary,72
a_star,0.06639916383219954,0.0,oracle_regret_lower,0.0,0.06466836734693873,synthetic_supplementary,72
a_star,0.08351225907029475,0.0,oracle_regret_upper,0.0,0.125,synthetic_supplementary,72
a_star,0.6189936245546944,0.555366058588181,safe_energy_utilization,0.44147009590345687,0.9152857221137026,synthetic_supplementary,72
a_star,0.7456636544307673,0.7539611057013078,safe_distance_utilization,0.567191725024946,0.93547552946537,synthetic_supplementary,72
a_star,0.5079396271215467,0.3604330311947208,safe_time_utilization,0.26703012985686647,0.8845364850129109,synthetic_supplementary,72
a_star,0.0,0.0,dangerous_action_proposal_rate,0.0,0.0,synthetic_supplementary,72
a_star,0.0,0.0,environment_interception_rate,0.0,0.0,synthetic_supplementary,72
a_star,31.11006476111111,26.891764499999994,planning_time_s,4.188706500000023,60.35839962500006,synthetic_supplementary,72
exact_pareto_dp,0.5464728599773242,0.540625,safe_weighted_coverage,0.3877551020408163,0.68125,synthetic_supplementary,72
exact_pareto_dp,1.0,1.0,safe_rate,1.0,1.0,synthetic_supplementary,72
exact_pareto_dp,1.0,1.0,return_rate,1.0,1.0,synthetic_supplementary,72
exact_pareto_dp,0.0,0.0,violation_rate,0.0,0.0,synthetic_supplementary,72
exact_pareto_dp,0.0,0.0,stranded_rate,0.0,0.0,synthetic_supplementary,72
exact_pareto_dp,0.4730902777777778,0.44375,coverage,0.328125,0.5875,synthetic_supplementary,72
exact_pareto_dp,0.5464728599773242,0.540625,weighted_coverage,0.3877551020408163,0.68125,synthetic_supplementary,72
exact_pareto_dp,9.13888888888889,9.0,visited_count,7.0,11.0,synthetic_supplementary,72
exact_pareto_dp,0.6304398148148148,0.6125,high_priority_coverage,0.475,0.84375,synthetic_supplementary,72
exact_pareto_dp,0.5989583333333334,0.625,medium_priority_coverage,0.4270833333333333,0.8333333333333334,synthetic_supplementary,72
exact_pareto_dp,0.14689153439153438,0.0,low_priority_coverage,0.0,0.2,synthetic_supplementary,72
exact_pareto_dp,0.8889707044979729,1.0,oracle_attainment_lower,0.8226127320954907,1.0,synthetic_supplementary,72
exact_pareto_dp,0.910733183726056,1.0,oracle_attainment_upper,0.9895833333333333,1.0,synthetic_supplementary,72
exact_pareto_dp,0.061748866213151926,0.0,oracle_regret_lower,0.0,0.0062500000000000056,synthetic_supplementary,72
exact_pareto_dp,0.07886196145124719,0.0,oracle_regret_upper,0.0,0.10204081632653061,synthetic_supplementary,72
exact_pareto_dp,0.6160328144837001,0.5611526712693516,safe_energy_utilization,0.43695900251178454,0.8970610555956434,synthetic_supplementary,72
exact_pareto_dp,0.7464698989714412,0.7434021211745425,safe_distance_utilization,0.5642099233652705,0.9437468352078495,synthetic_supplementary,72
exact_pareto_dp,0.5082401558728813,0.36355674423626844,safe_time_utilization,0.26471145066911694,0.8845364850129109,synthetic_supplementary,72
exact_pareto_dp,0.0,0.0,dangerous_action_proposal_rate,0.0,0.0,synthetic_supplementary,72
exact_pareto_dp,0.0,0.0,environment_interception_rate,0.0,0.0,synthetic_supplementary,72
exact_pareto_dp,22.544956973611104,13.075731650000023,planning_time_s,2.391248274999896,44.583423449999984,synthetic_supplementary,72
pso,0.48935657596371873,0.5,safe_weighted_coverage,0.39693877551020407,0.6122448979591837,synthetic_supplementary,360
pso,1.0,1.0,safe_rate,1.0,1.0,synthetic_supplementary,360
pso,1.0,1.0,return_rate,1.0,1.0,synthetic_supplementary,360
pso,0.0,0.0,violation_rate,0.0,0.0,synthetic_supplementary,360
pso,0.0,0.0,stranded_rate,0.0,0.0,synthetic_supplementary,360
pso,0.4320949074074074,0.45,coverage,0.35,0.5104166666666666,synthetic_supplementary,360
pso,0.48935657596371873,0.5,weighted_coverage,0.39693877551020407,0.6122448979591837,synthetic_supplementary,360
pso,8.494444444444444,9.0,visited_count,7.0,10.0,synthetic_supplementary,360
pso,0.5080555555555556,0.5,high_priority_coverage,0.3333333333333333,0.75,synthetic_supplementary,360
pso,0.6105709876543209,0.6666666666666666,medium_priority_coverage,0.4444444444444444,0.8333333333333334,synthetic_supplementary,360
pso,0.12794973544973542,0.0,low_priority_coverage,0.0,0.2,synthetic_supplementary,360
pso,0.7701030169523907,0.8124999999999984,oracle_attainment_lower,0.7142857142857144,0.8856837606837606,synthetic_supplementary,360
pso,0.7951051894342688,0.8366666666666667,oracle_attainment_upper,0.75,0.9047619047619047,synthetic_supplementary,360
pso,0.11632263321995463,0.09999999999999998,oracle_regret_lower,0.061224489795918324,0.15625,synthetic_supplementary,360
pso,0.13597824546485257,0.125,oracle_regret_upper,0.0625,0.1846301020408164,synthetic_supplementary,360
pso,0.588443989099915,0.5249446896566616,safe_energy_utilization,0.39139095467319024,0.867225303959219,synthetic_supplementary,360
pso,0.7285508968567979,0.7935637424967711,safe_distance_utilization,0.5929954918868355,0.9155285679735636,synthetic_supplementary,360
pso,0.48277283564831264,0.3383364574952903,safe_time_utilization,0.25275075935744934,0.8623238565275055,synthetic_supplementary,360
pso,0.0,0.0,dangerous_action_proposal_rate,0.0,0.0,synthetic_supplementary,360
pso,0.0,0.0,environment_interception_rate,0.0,0.0,synthetic_supplementary,360
pso,3.3318894866666664,3.248688099999999,planning_time_s,2.8171537999999927,3.789964925000003,synthetic_supplementary,360
full,0.5024440192743764,0.5,safe_weighted_coverage,0.375,0.625,real_learning,720
full,1.0,1.0,safe_rate,1.0,1.0,real_learning,720
full,1.0,1.0,return_rate,1.0,1.0,real_learning,720
full,0.0,0.0,violation_rate,0.0,0.0,real_learning,720
full,0.0,0.0,stranded_rate,0.0,0.0,real_learning,720
full,0.4436863425925926,0.4375,coverage,0.3333333333333333,0.55,real_learning,720
full,0.5024440192743764,0.5,weighted_coverage,0.375,0.625,real_learning,720
full,8.841666666666667,9.0,visited_count,7.0,11.0,real_learning,720
full,0.5189699074074074,0.5,high_priority_coverage,0.3333333333333333,0.75,real_learning,720
full,0.6266203703703703,0.6666666666666666,medium_priority_coverage,0.4444444444444444,0.8333333333333334,real_learning,720
full,0.130271164021164,0.0,low_priority_coverage,0.0,0.2,real_learning,720
full,0.8526022747957697,0.8657657657657658,oracle_attainment_lower,0.7857142857142858,0.9230769230769222,real_learning,720
full,0.8671623015872472,0.88,oracle_attainment_upper,0.8117559523809523,0.9285714285714287,real_learning,720
full,0.07961309523809525,0.0625,oracle_regret_lower,0.03125,0.12244897959183666,real_learning,720
full,0.08967970521541997,0.07500000000000007,oracle_regret_upper,0.040816326530612235,0.12500000000000006,real_learning,720
full,0.672622427884499,0.6995125559265462,safe_energy_utilization,0.42016216842879556,0.9269348455432855,real_learning,720
full,0.772073687340405,0.8884383100540496,safe_distance_utilization,0.5838703341645415,0.9641674360523068,real_learning,720
full,0.5085812763783945,0.36693286595949126,safe_time_utilization,0.19210612673389704,0.892434072402079,real_learning,720
full,0.0,0.0,dangerous_action_proposal_rate,0.0,0.0,real_learning,720
full,0.0,0.0,environment_interception_rate,0.0,0.0,real_learning,720
full,1.2227200080555547,1.1371485500000347,planning_time_s,0.8345205250000021,1.5471032999999892,real_learning,720
traditional_ppo,0.2658103032879819,0.2653061224489796,safe_weighted_coverage,0.2,0.32653061224489793,real_learning,720
traditional_ppo,1.0,1.0,safe_rate,1.0,1.0,real_learning,720
traditional_ppo,1.0,1.0,return_rate,1.0,1.0,real_learning,720
traditional_ppo,0.0,0.0,violation_rate,0.0,0.0,real_learning,720
traditional_ppo,0.0,0.0,stranded_rate,0.0,0.0,real_learning,720
traditional_ppo,0.2627893518518518,0.25,coverage,0.2,0.3125,real_learning,720
traditional_ppo,0.2658103032879819,0.2653061224489796,weighted_coverage,0.2,0.32653061224489793,real_learning,720
traditional_ppo,5.1625,5.0,visited_count,4.0,6.0,real_learning,720
traditional_ppo,0.21855324074074076,0.2,high_priority_coverage,0.125,0.3333333333333333,real_learning,720
traditional_ppo,0.3505979938271605,0.3333333333333333,medium_priority_coverage,0.2222222222222222,0.5,real_learning,720
traditional_ppo,0.1972751322751323,0.16666666666666666,low_priority_coverage,0.0,0.3333333333333333,real_learning,720
traditional_ppo,0.46001115515598767,0.45,oracle_attainment_lower,0.35714285714285715,0.5483870967741935,real_learning,720
traditional_ppo,0.4675314365485125,0.4654761904761905,oracle_attainment_upper,0.3684210526315789,0.5599999999999999,real_learning,720
traditional_ppo,0.3159286422902495,0.3125,oracle_regret_lower,0.22448979591836732,0.40625,real_learning,720
traditional_ppo,0.3263134212018145,0.32499999999999996,oracle_regret_upper,0.2250000000000003,0.42500000000000004,real_learning,720
traditional_ppo,0.6389130549403359,0.6274272298029178,safe_energy_utilization,0.3816991130959624,0.9291522237373164,real_learning,720
traditional_ppo,0.8253882225746968,0.936444059697688,safe_distance_utilization,0.6984862598732344,0.9781889488631796,real_learning,720
traditional_ppo,0.48816604867392516,0.3514418480354363,safe_time_utilization,0.1825982852888485,0.8389981448067847,real_learning,720
traditional_ppo,0.0,0.0,dangerous_action_proposal_rate,0.0,0.0,real_learning,720
traditional_ppo,0.0,0.0,environment_interception_rate,0.0,0.0,real_learning,720
traditional_ppo,0.7289261256944459,0.6871350999999777,planning_time_s,0.5147187499999291,0.898544799999911,real_learning,720
a2c_pointer,0.5024567743764172,0.5,safe_weighted_coverage,0.375,0.6269132653061225,real_learning,720
a2c_pointer,1.0,1.0,safe_rate,1.0,1.0,real_learning,720
a2c_pointer,1.0,1.0,return_rate,1.0,1.0,real_learning,720
a2c_pointer,0.0,0.0,violation_rate,0.0,0.0,real_learning,720
a2c_pointer,0.0,0.0,stranded_rate,0.0,0.0,real_learning,720
a2c_pointer,0.43723379629629633,0.4375,coverage,0.3333333333333333,0.55,real_learning,720
a2c_pointer,0.5024567743764172,0.5,weighted_coverage,0.375,0.6269132653061225,real_learning,720
a2c_pointer,8.708333333333334,9.0,visited_count,7.0,11.0,real_learning,720
a2c_pointer,0.5445717592592593,0.5,high_priority_coverage,0.3333333333333333,0.75,real_learning,720
a2c_pointer,0.6007137345679012,0.6666666666666666,medium_priority_coverage,0.4444444444444444,0.8333333333333334,real_learning,720
a2c_pointer,0.11432539682539683,0.0,low_priority_coverage,0.0,0.16666666666666666,real_learning,720
a2c_pointer,0.8506136176043355,0.863636363636362,oracle_attainment_lower,0.7894736842105263,0.92,real_learning,720
a2c_pointer,0.865177783033423,0.875,oracle_attainment_upper,0.8095238095238095,0.9291871921182268,real_learning,720
a2c_pointer,0.0795656179138322,0.0625,oracle_regret_lower,0.03125,0.1224489795918367,real_learning,720
a2c_pointer,0.08966695011337918,0.07500000000000331,oracle_regret_upper,0.04081632653061229,0.125,real_learning,720
a2c_pointer,0.6733100084494693,0.6946929719805799,safe_energy_utilization,0.4130484195730148,0.9358323109700143,real_learning,720
a2c_pointer,0.7754405971647896,0.8929153260397156,safe_distance_utilization,0.5896130992118775,0.9638716592225146,real_learning,720
a2c_pointer,0.5081428607393147,0.3657083325862793,safe_time_utilization,0.19248682595549194,0.8796783671567863,real_learning,720
a2c_pointer,0.0,0.0,dangerous_action_proposal_rate,0.0,0.0,real_learning,720
a2c_pointer,0.0,0.0,environment_interception_rate,0.0,0.0,real_learning,720
a2c_pointer,1.2039721888888886,1.1159417999999945,planning_time_s,0.8177635750000078,1.53897332499999,real_learning,720
no_priority_bias,0.5030693735827664,0.5,safe_weighted_coverage,0.375,0.65,real_learning,720
no_priority_bias,1.0,1.0,safe_rate,1.0,1.0,real_learning,720
no_priority_bias,1.0,1.0,return_rate,1.0,1.0,real_learning,720
no_priority_bias,0.0,0.0,violation_rate,0.0,0.0,real_learning,720
no_priority_bias,0.0,0.0,stranded_rate,0.0,0.0,real_learning,720
no_priority_bias,0.44354745370370363,0.4375,coverage,0.3333333333333333,0.55,real_learning,720
no_priority_bias,0.5030693735827664,0.5,weighted_coverage,0.375,0.65,real_learning,720
no_priority_bias,8.840277777777779,9.0,visited_count,7.0,11.0,real_learning,720
no_priority_bias,0.5171412037037036,0.5,high_priority_coverage,0.3333333333333333,0.75,real_learning,720
no_priority_bias,0.6337770061728395,0.6666666666666666,medium_priority_coverage,0.5,0.8333333333333334,real_learning,720
no_priority_bias,0.12316798941798941,0.0,low_priority_coverage,0.0,0.2,real_learning,720
no_priority_bias,0.8518866254742068,0.8666666666666667,oracle_attainment_lower,0.7935049019607843,0.92,real_learning,720
no_priority_bias,0.866345567560743,0.875,oracle_attainment_upper,0.8117559523809523,0.9235576923076924,real_learning,720
no_priority_bias,0.07902246315192743,0.0625,oracle_regret_lower,0.04081632653061218,0.10204081632653061,real_learning,720
no_priority_bias,0.08905435090702996,0.07500000000000162,oracle_regret_upper,0.04081632653061229,0.125,real_learning,720
no_priority_bias,0.6715816996067677,0.7055659343075881,safe_energy_utilization,0.41646021206626904,0.9268466281888456,real_learning,720
no_priority_bias,0.7713604215738581,0.8884501366269122,safe_distance_utilization,0.5824909314891029,0.9638403623533263,real_learning,720
no_priority_bias,0.5074831744601359,0.36510908332660574,safe_time_utilization,0.19360468374117207,0.8867842932512038,real_learning,720
no_priority_bias,0.0,0.0,dangerous_action_proposal_rate,0.0,0.0,real_learning,720
no_priority_bias,0.0,0.0,environment_interception_rate,0.0,0.0,real_learning,720
no_priority_bias,1.2323709494444484,1.1418598999999858,planning_time_s,0.8262626750000379,1.5500132250000433,real_learning,720
no_domain_randomization,0.501514491213152,0.48239795918367345,safe_weighted_coverage,0.375,0.625,real_learning,720
no_domain_randomization,1.0,1.0,safe_rate,1.0,1.0,real_learning,720
no_domain_randomization,1.0,1.0,return_rate,1.0,1.0,real_learning,720
no_domain_randomization,0.0,0.0,violation_rate,0.0,0.0,real_learning,720
no_domain_randomization,0.0,0.0,stranded_rate,0.0,0.0,real_learning,720
no_domain_randomization,0.4497164351851852,0.45,coverage,0.3333333333333333,0.5625,real_learning,720
no_domain_randomization,0.501514491213152,0.48239795918367345,weighted_coverage,0.375,0.625,real_learning,720
no_domain_randomization,8.959722222222222,9.0,visited_count,7.0,11.0,real_learning,720
no_domain_randomization,0.5108449074074074,0.5,high_priority_coverage,0.3333333333333333,0.75,real_learning,720
no_domain_randomization,0.6197723765432098,0.6666666666666666,medium_priority_coverage,0.4444444444444444,0.8333333333333334,real_learning,720
no_domain_randomization,0.16754629629629628,0.0,low_priority_coverage,0.0,0.3333333333333333,real_learning,720
no_domain_randomization,0.8510360143133296,0.8666666666666667,oracle_attainment_lower,0.782608695652174,0.9285714285714285,real_learning,720
no_domain_randomization,0.8656033725623055,0.8823529411764706,oracle_attainment_upper,0.8095238095238095,0.9411764705882353,real_learning,720
no_domain_randomization,0.08054262329931973,0.0625,oracle_regret_lower,0.03125,0.10204081632653067,real_learning,720
no_domain_randomization,0.09060923327664447,0.07500000000000068,oracle_regret_upper,0.03842474489795851,0.125,real_learning,720
no_domain_randomization,0.6760613548988958,0.7290958818911502,safe_energy_utilization,0.4169569576459622,0.930405693918766,real_learning,720
no_domain_randomization,0.7737947148310098,0.8862565727401945,safe_distance_utilization,0.5937572575777795,0.9631948366477567,real_learning,720
no_domain_randomization,0.5114011547344873,0.36472451248569504,safe_time_utilization,0.19216861125151402,0.8946189414385701,real_learning,720
no_domain_randomization,0.0,0.0,dangerous_action_proposal_rate,0.0,0.0,real_learning,720
no_domain_randomization,0.0,0.0,environment_interception_rate,0.0,0.0,real_learning,720
no_domain_randomization,1.2565267256944461,1.1774559499999668,planning_time_s,0.8426971250000292,1.5608001000000087,real_learning,720
no_resource_shaping,0.5023492417800454,0.49489795918367346,safe_weighted_coverage,0.375,0.625,real_learning,720
no_resource_shaping,1.0,1.0,safe_rate,1.0,1.0,real_learning,720
no_resource_shaping,1.0,1.0,return_rate,1.0,1.0,real_learning,720
no_resource_shaping,0.0,0.0,violation_rate,0.0,0.0,real_learning,720
no_resource_shaping,0.0,0.0,stranded_rate,0.0,0.0,real_learning,720
no_resource_shaping,0.43939814814814815,0.4375,coverage,0.3333333333333333,0.55,real_learning,720
no_resource_shaping,0.5023492417800454,0.49489795918367346,weighted_coverage,0.375,0.625,real_learning,720
no_resource_shaping,8.755555555555556,9.0,visited_count,7.0,11.0,real_learning,720
no_resource_shaping,0.5351273148148148,0.5,high_priority_coverage,0.3333333333333333,0.75,real_learning,720
no_resource_shaping,0.610108024691358,0.6666666666666666,medium_priority_coverage,0.4444444444444444,0.8333333333333334,real_learning,720
no_resource_shaping,0.11950396825396825,0.0,low_priority_coverage,0.0,0.2,real_learning,720
no_resource_shaping,0.8505874861541582,0.8636363636363636,oracle_attainment_lower,0.7857142857142858,0.9210526315789475,real_learning,720
no_resource_shaping,0.8650808850517935,0.88,oracle_attainment_upper,0.8095238095238095,0.9285714285714287,real_learning,720
no_resource_shaping,0.07970787273242631,0.0625,oracle_regret_lower,0.03125,0.1224489795918367,real_learning,720
no_resource_shaping,0.08977448270975105,0.07500000000000007,oracle_regret_upper,0.04081632653061229,0.125,real_learning,720
no_resource_shaping,0.6733931401278754,0.704415246113292,safe_energy_utilization,0.4148535013494511,0.9337606393095144,real_learning,720
no_resource_shaping,0.7744951521768327,0.8928122567249732,safe_distance_utilization,0.5840831652989555,0.9629192764122062,real_learning,720
no_resource_shaping,0.5091684643998976,0.3682000026433152,safe_time_utilization,0.19216778987809796,0.892434072402079,real_learning,720
no_resource_shaping,0.0,0.0,dangerous_action_proposal_rate,0.0,0.0,real_learning,720
no_resource_shaping,0.0,0.0,environment_interception_rate,0.0,0.0,real_learning,720
no_resource_shaping,1.2192586405555519,1.1295882999999094,planning_time_s,0.8150662250001233,1.5177096249999522,real_learning,720
no_return_reserve,0.11206916099773241,0.075,safe_weighted_coverage,0.0,0.2,real_learning,720
no_return_reserve,0.9972222222222222,1.0,safe_rate,1.0,1.0,real_learning,720
no_return_reserve,0.9972222222222222,1.0,return_rate,1.0,1.0,real_learning,720
no_return_reserve,0.0,0.0,violation_rate,0.0,0.0,real_learning,720
no_return_reserve,0.002777777777777778,0.0,stranded_rate,0.0,0.0,real_learning,720
no_return_reserve,0.09691550925925926,0.0625,coverage,0.0,0.16666666666666666,real_learning,720
no_return_reserve,0.11278486394557821,0.075,weighted_coverage,0.0,0.2,real_learning,720
no_return_reserve,1.9805555555555556,1.0,visited_count,0.0,3.0,real_learning,720
no_return_reserve,0.10674768518518518,0.0,high_priority_coverage,0.0,0.2,real_learning,720
no_return_reserve,0.16421682098765433,0.0,medium_priority_coverage,0.0,0.25,real_learning,720
no_return_reserve,0.0006746031746031745,0.0,low_priority_coverage,0.0,0.0,real_learning,720
no_return_reserve,0.1891956014645603,0.14285714285714285,oracle_attainment_lower,0.0,0.3333333333333333,real_learning,720
no_return_reserve,0.19399923833451665,0.14285714285714285,oracle_attainment_upper,0.0,0.3333333333333333,real_learning,720
no_return_reserve,0.4696697845804989,0.45,oracle_regret_lower,0.34375,0.59375,real_learning,720
no_return_reserve,0.480054563492064,0.46875,oracle_regret_upper,0.3469387755102041,0.59375,real_learning,720
no_return_reserve,0.14565993593911902,0.0948328569648163,safe_energy_utilization,0.0,0.23308274610383223,real_learning,718
no_return_reserve,0.16167211046563829,0.1213166105237769,safe_distance_utilization,0.0,0.26566668248990266,real_learning,718
no_return_reserve,0.10650628626250255,0.052719524465828345,safe_time_utilization,0.0,0.14071404709595092,real_learning,718
no_return_reserve,0.002777777777777778,0.0,dangerous_action_proposal_rate,0.0,0.0,real_learning,720
no_return_reserve,0.002777777777777778,0.0,environment_interception_rate,0.0,0.0,real_learning,720
no_return_reserve,0.4427337472222187,0.323421049999979,planning_time_s,0.21129155000011224,0.5680378749999022,real_learning,720
aco,0.5599302012471655,0.55,safe_weighted_coverage,0.4375,0.7,real_baselines,720
aco,1.0,1.0,safe_rate,1.0,1.0,real_baselines,720
aco,1.0,1.0,return_rate,1.0,1.0,real_baselines,720
aco,0.0,0.0,violation_rate,0.0,0.0,real_baselines,720
aco,0.0,0.0,stranded_rate,0.0,0.0,real_baselines,720
aco,0.49135995370370367,0.5,coverage,0.375,0.625,real_baselines,720
aco,0.5599302012471655,0.55,weighted_coverage,0.4375,0.7,real_baselines,720
aco,9.786111111111111,10.0,visited_count,7.0,12.0,real_baselines,720
aco,0.5960069444444445,0.6,high_priority_coverage,0.4,0.8333333333333334,real_baselines,720
aco,0.6775077160493826,0.75,medium_priority_coverage,0.5555555555555556,0.875,real_baselines,720
aco,0.14345899470899473,0.0,low_priority_coverage,0.0,0.2857142857142857,real_baselines,720
aco,0.9483418596730478,0.9615384615384615,oracle_attainment_lower,0.9130434782608696,1.0,real_baselines,720
aco,0.9633439710993987,0.9722007722007723,oracle_attainment_upper,0.9333333333333332,1.0,real_baselines,720
aco,0.022562003968253967,0.020408163265306034,oracle_regret_lower,0.0,0.040816326530612235,real_baselines,720
aco,0.03219352324263089,0.025000000000000022,oracle_regret_upper,0.0,0.050000000000000044,real_baselines,720
aco,0.6867526727880909,0.7136116030714185,safe_energy_utilization,0.44200320561418616,0.9448339871590197,real_baselines,720
aco,0.7719375433326707,0.8965354881565113,safe_distance_utilization,0.5831983898732639,0.9684261113187772,real_baselines,720
aco,0.5184831372740271,0.37200240252371286,safe_time_utilization,0.19281533529669204,0.9135380605394582,real_baselines,720
aco,0.0,0.0,dangerous_action_proposal_rate,0.0,0.0,real_baselines,720
aco,0.0,0.0,environment_interception_rate,0.0,0.0,real_baselines,720
aco,46.054073663333334,43.130065299999956,planning_time_s,32.10720287500021,59.65682402499982,real_baselines,720
milp,0.582936507936508,0.5714285714285714,safe_weighted_coverage,0.4489795918367347,0.75,real_baselines,144
milp,1.0,1.0,safe_rate,1.0,1.0,real_baselines,144
milp,1.0,1.0,return_rate,1.0,1.0,real_baselines,144
milp,0.0,0.0,violation_rate,0.0,0.0,real_baselines,144
milp,0.0,0.0,stranded_rate,0.0,0.0,real_baselines,144
milp,0.5260127314814815,0.5,coverage,0.375,0.6666666666666666,real_baselines,144
milp,0.582936507936508,0.5714285714285714,weighted_coverage,0.4489795918367347,0.75,real_baselines,144
milp,10.506944444444445,10.0,visited_count,7.75,13.0,real_baselines,144
milp,0.5889467592592593,0.6,high_priority_coverage,0.4,0.8333333333333334,real_baselines,144
milp,0.7194251543209877,0.7638888888888888,medium_priority_coverage,0.65625,0.8888888888888888,real_baselines,144
milp,0.21250000000000002,0.0,low_priority_coverage,0.0,0.35,real_baselines,144
milp,0.9854886613111238,1.0,oracle_attainment_lower,0.9999999999999999,1.0,real_baselines,144
milp,0.9995501574448943,1.0,oracle_attainment_upper,1.0,1.0,real_baselines,144
milp,0.0002834467120181409,0.0,oracle_regret_lower,0.0,0.0,real_baselines,144
milp,0.009187216553288517,0.0,oracle_regret_upper,0.0,5.551115123125783e-17,real_baselines,144
milp,0.7031510123871285,0.758331483090929,safe_energy_utilization,0.452214123606429,0.9690311032769403,real_baselines,144
milp,0.7721700770391053,0.8932818861260581,safe_distance_utilization,0.5942276069317363,0.9749879550247447,real_baselines,144
milp,0.5311240004182527,0.37200240231097326,safe_time_utilization,0.1969237975852669,0.9330962451428154,real_baselines,144
milp,0.0,0.0,dangerous_action_proposal_rate,0.0,0.0,real_baselines,144
milp,0.0,0.0,environment_interception_rate,0.0,0.0,real_baselines,144
milp,15.60066444375,9.23924135,planning_time_s,4.742595975,17.084722950000014,real_baselines,144
nearest_feasible,0.48434576955782316,0.46938775510204084,safe_weighted_coverage,0.35,0.6030612244897959,real_baselines,144
nearest_feasible,1.0,1.0,safe_rate,1.0,1.0,real_baselines,144
nearest_feasible,1.0,1.0,return_rate,1.0,1.0,real_baselines,144
nearest_feasible,0.0,0.0,violation_rate,0.0,0.0,real_baselines,144
nearest_feasible,0.0,0.0,stranded_rate,0.0,0.0,real_baselines,144
nearest_feasible,0.47664930555555557,0.4583333333333333,coverage,0.35,0.6,real_baselines,144
nearest_feasible,0.48434576955782316,0.46938775510204084,weighted_coverage,0.35,0.6030612244897959,real_baselines,144
nearest_feasible,9.5,9.0,visited_count,7.0,12.0,real_baselines,144
nearest_feasible,0.4086805555555555,0.4,high_priority_coverage,0.16666666666666666,0.6,real_baselines,144
nearest_feasible,0.6281828703703703,0.6666666666666666,medium_priority_coverage,0.5,0.8333333333333334,real_baselines,144
nearest_feasible,0.3537037037037037,0.3333333333333333,low_priority_coverage,0.0,0.6,real_baselines,144
nearest_feasible,0.8163054632410944,0.8441295546558667,oracle_attainment_lower,0.741234221598878,0.9,real_baselines,144
nearest_feasible,0.8307361484661493,0.8591269841269842,oracle_attainment_upper,0.7680995475113123,0.9100790513833992,real_baselines,144
nearest_feasible,0.0976766227324263,0.09375,oracle_regret_lower,0.049999999999999975,0.125,real_baselines,144
nearest_feasible,0.10777795493197327,0.09375,oracle_regret_upper,0.061224489795918366,0.15156250000000002,real_baselines,144
nearest_feasible,0.6832877188414517,0.7246602745312924,safe_energy_utilization,0.4332462491801948,0.9404674425836909,real_baselines,144
nearest_feasible,0.7634262078465307,0.8847270490241577,safe_distance_utilization,0.5954764831033615,0.9550498084840224,real_baselines,144
nearest_feasible,0.5143049031792931,0.3762851240375963,safe_time_utilization,0.19420454023546924,0.8950115474761249,real_baselines,144
nearest_feasible,0.0,0.0,dangerous_action_proposal_rate,0.0,0.0,real_baselines,144
