D4_difference,D6_difference,D7_difference,a2c_pointer_score,bootstrap_replicate,full_minus_a2c_points,full_score
0.0011421822052311015,0.00045306794461619226,0.021331649999999924,75.63185681849657,68,0.9546645015602451,76.58652132005682
0.03088180994157297,0.025911395624332756,0.019979608333333232,72.7499656324095,69,3.333435384861474,76.08340101727097
0.013415312070887087,0.025735409934287468,0.0194969416666666,74.54728726096556,70,2.5641736376974222,77.11146089866298
0.007130115517945179,0.02723509248216538,0.02361832499999994,75.86896200918119,71,2.6168811211771015,78.48584313035829
0.004962522763415911,0.003896349449718728,0.018792150000000007,75.22420757314194,72,1.1480140709672355,76.37222164410917
0.012586059523209125,0.01484233709145888,0.01795813333333318,75.06494758509396,73,1.9367985138238453,77.0017460989178
0.0063032354329388696,0.03309646409218814,0.018733725000000034,74.28767518988684,74,2.625801984332881,76.91347717421972
0.023764229693765127,0.0019363494682842486,0.013879825000000068,75.74388776129423,75,1.476342625436331,77.22023038673056
0.0016706411664696441,0.0260509884224287,0.022107241666666666,73.84805419392706,76,2.283615703222395,76.13166989714945
0.03230614298340295,-0.005320119472539742,0.01872134999999997,74.18157711448437,77,1.710835621821147,75.89241273630552
0.004868757899259668,0.024904603885472998,0.015375558333333261,75.33244244640775,78,1.9970698132771219,77.32951225968488
0.004470253962071791,0.025026803249358798,0.017677583333333358,75.46738397784037,79,2.166815997852865,77.63419997569324
0.002823855174595158,0.015382899480628986,0.014627691666666554,75.09031687473411,80,1.421753381861464,76.51207025659558
0.010869552568320562,0.025735409934287468,0.01949694166666671,75.1498881953277,81,2.517906701174141,77.66779489650185
0.012978658650784958,0.015196269280412178,0.015656108333333307,73.92003400570188,82,1.8807869003916835,75.80082090609356
0.020843911332436238,0.025735409934287468,0.01949694166666671,73.93271537672757,83,2.867378271499689,76.80009364822726
0.004615793894389264,0.016378566400954808,0.015418633333333154,75.03654454357648,84,1.6143896036616923,76.65093414723817
0.014717825177139376,0.0006020222313297685,0.02363367500000002,75.05158734967048,85,1.586032339617816,76.6376196892883
